p	score
ENSG00000166337	2.60335379410906e-21	-12.5436254761681
ENSG00000166347	3.60716721478074e-18	-9.9153229152913
ENSG00000166441	5.77863881752309e-15	-7.40223389031347
ENSG00000166452	2.1798052236592e-20	-11.7564685522125
ENSG00000166477	5.28247792998815e-22	-13.1420666325207
ENSG00000166508	1.03971078155625e-16	-8.74746011448275
ENSG00000166595	2.09967364174679e-24	-15.2628451409582
ENSG00000166598	6.87242331324315e-20	-11.3361531541987
ENSG00000166710	2.4101088112299e-16	-8.46121241601519
ENSG00000166794	6.34680172379484e-17	-8.91663423013122
ENSG00000166912	6.58667494106983e-24	-14.8185642929821
ENSG00000166913	5.9944491332526e-26	-16.6622582347427
ENSG00000166971	2.30102787624317e-25	-16.1299024385923
ENSG00000167074	4.1315089163306e-21	-12.3715444268982
ENSG00000167085	5.87306394325026e-23	-13.9764000875205
ENSG00000167220	5.91433537122375e-19	-10.5582548528432
ENSG00000167315	6.30463600332585e-19	-10.5353640614724
ENSG00000167460	1.82123723688812e-12	-5.58556095819473
ENSG00000167526	1.23219147894266e-13	-6.41879990371943
ENSG00000167552	1.56808559548129e-22	-13.601962453738
ENSG00000167553	3.73343138742186e-07	-2.27212135896648
ENSG00000167642	1.21291573827728e-16	-8.69481652018621
ENSG00000167657	1.17027843122999e-20	-11.9856365718568
ENSG00000167658	4.0496817785804e-24	-15.0072404729746
ENSG00000167699	1.13051070975113e-23	-14.6096301995391
ENSG00000167779	2.89790871711424e-20	-11.6519013031853
ENSG00000167815	2.395441202948e-24	-15.2114887029946
ENSG00000167862	4.79675587463815e-19	-10.633359070906
ENSG00000167969	1.91159051046996e-21	-12.65901227781
ENSG00000167985	2.23854543489014e-20	-11.7466945968336
ENSG00000168002	6.30567623914218e-21	-12.2144911912621
ENSG00000168028	3.81884533011285e-13	-6.06499160176772
ENSG00000168092	2.82927594028389e-20	-11.6606945349948
ENSG00000168288	7.57994535854689e-22	-13.0060219176026
ENSG00000168291	1.40250199940669e-23	-14.5264284821821
ENSG00000168300	8.22131639016155e-23	-13.8479016193853
ENSG00000168314	1.26147479641978e-30	-21.0425657645117
ENSG00000168374	2.98518009400804e-16	-8.38874536001726
ENSG00000168439	3.86232503435363e-21	-12.3966133250403
ENSG00000168496	5.95596472202018e-21	-12.2356580339337
ENSG00000168522	1.06915911139182e-22	-13.7477150303139
ENSG00000168653	2.97153592836121e-23	-14.2374805136065
ENSG00000168827	7.61753802014607e-21	-12.1444363136156
ENSG00000168887	1.20944621807037e-20	-11.9734812488201
ENSG00000168993	1.45027383075894e-26	-17.2277213479142
ENSG00000169021	3.67005514822032e-22	-13.2795949285271
ENSG00000169242	1.32019623305443e-21	-12.7976146337409
ENSG00000169313	2.01907124329294e-18	-10.1205802412948
ENSG00000169385	5.12220483649996e-19	-10.609805071408
ENSG00000169398	3.65582904386598e-22	-13.2810633066547
ENSG00000169439	9.9015319964008e-21	-12.0473927723007
ENSG00000169562	3.07513246487318e-26	-16.9277503287358
ENSG00000169710	2.35202693362583e-28	-18.8911637769669
ENSG00000169714	9.79332206560584e-19	-10.3779389742022
ENSG00000169813	2.23413850345381e-13	-6.23199223146351
ENSG00000170017	9.0505934207139e-25	-15.5916583665366
ENSG00000170027	1.80059353459401e-22	-13.5494297938666
ENSG00000170035	9.306724904947e-22	-12.9288468788433
ENSG00000170043	9.01836591184388e-25	-15.5930553376115
ENSG00000170144	1.10599446443259e-14	-7.19048649265953
ENSG00000170145	1.59062059918093e-20	-11.8724389077498
ENSG00000170296	3.54707117785168e-17	-9.11710508884373
ENSG00000170310	9.47288370235624e-25	-15.5738017080991
ENSG00000170345	4.94380723351175e-11	-4.60985195953474
ENSG00000170348	1.17652685493915e-16	-8.70521701741854
ENSG00000170458	1.01956531566174e-10	-4.40315301521861
ENSG00000170581	8.95084139979444e-19	-10.4100455590051
ENSG00000171033	1.57714192875228e-26	-17.1941978334201
ENSG00000171204	3.77201780882359e-24	-15.0348350596236
ENSG00000171206	5.28425033808175e-22	-13.1419400988988
ENSG00000171298	1.21395244976102e-24	-15.4767563190414
ENSG00000171314	2.06428858491365e-19	-10.9370051108064
ENSG00000171497	7.81504118524911e-23	-13.8672462384281
ENSG00000171503	9.27266074890569e-23	-13.8019918705887
ENSG00000171552	7.68008857040375e-18	-9.64958113096438
ENSG00000171566	5.20244780233576e-22	-13.1478250264007
ENSG00000171604	5.44146259160537e-26	-16.7007011828366
ENSG00000171700	3.30276755330085e-18	-9.94644062826348
ENSG00000171862	2.47706250475705e-16	-8.45192398443254
ENSG00000171863	7.97958461457053e-16	-8.05785355051499
ENSG00000171867	8.02492941167535e-25	-15.6387759116446
ENSG00000171885	4.9797358455674e-23	-14.0395315747855
ENSG00000171951	1.33418975191951e-24	-15.4398387205465
ENSG00000172005	4.19449699232058e-29	-19.5957558047503
ENSG00000172007	9.69452617922553e-21	-12.0552047362716
ENSG00000172020	9.02141616621811e-19	-10.4072413807638
ENSG00000172046	5.42158432136471e-22	-13.1322633975702
ENSG00000172115	1.04639076873153e-20	-12.026972821948
ENSG00000172137	1.85376596545731e-29	-19.9311711845733
ENSG00000172172	7.05005556643151e-24	-14.7922337682138
ENSG00000172216	0.00342689146902268	-0.512939956722699
ENSG00000172239	7.03029458797432e-26	-16.5989873198926
ENSG00000172270	7.87087355823563e-23	-13.8645286188803
ENSG00000172354	5.413256275333e-16	-8.18803098977177
ENSG00000172531	5.14728856121633e-18	-9.79007357883258
ENSG00000172586	7.39258661024579e-18	-9.6629546506017
ENSG00000172667	2.80966068974425e-25	-16.0511723356599
ENSG00000172757	3.33032098768894e-20	-11.6009087226536
ENSG00000172893	5.05496039563688e-26	-16.7299779269258
ENSG00000172992	4.74667004052382e-22	-13.1824212178324
ENSG00000173020	7.82238576891775e-22	-12.994176056312
ENSG00000173418	5.44800712685866e-22	-13.1304299459319
ENSG00000173482	1.48745155340659e-22	-13.6220326540681
ENSG00000173486	6.29248432337666e-29	-19.4295592078127
ENSG00000173545	7.35794375996069e-24	-14.7756843171031
ENSG00000173598	6.85939717630125e-17	-8.88995877406425
ENSG00000173599	1.31835840200653e-24	-15.4445037935638
ENSG00000173726	1.33011684225196e-19	-11.0961005392664
ENSG00000173786	6.05024304214844e-27	-17.5779806132038
ENSG00000173801	9.55874727485686e-22	-12.9188070208767
ENSG00000173852	4.72983310404636e-23	-14.059244183601
ENSG00000174021	7.25088617382023e-19	-10.485316858235
ENSG00000174238	1.01130940738572e-22	-13.7689137367551
ENSG00000174405	2.64307990337321e-21	-12.5379740603212
ENSG00000174437	8.09080332845488e-28	-18.3893737549104
ENSG00000174444	2.78691771554763e-15	-7.6420177510448
ENSG00000174607	1.12100961528636e-31	-22.0529110356332
ENSG00000174738	9.75604336086907e-26	-16.4690817700992
ENSG00000174775	1.37393548490321e-21	-12.7826581472907
ENSG00000174851	1.7024653776021e-20	-11.8474075389119
ENSG00000174871	1.46966458833282e-24	-15.4020543114192
ENSG00000174943	9.64319068054815e-25	-15.5668256832552
ENSG00000174953	4.61851768086657e-19	-10.6469514484565
ENSG00000175115	2.3939963680289e-23	-14.3205200290593
ENSG00000175166	2.03195819770057e-21	-12.6361804102849
ENSG00000175183	1.038616302986e-20	-12.0297289677301
ENSG00000175197	2.68244292726357e-16	-8.42493792031809
ENSG00000175387	2.28738238861333e-16	-8.47893580716377
ENSG00000175416	2.85358092471808e-25	-16.0450608932088
ENSG00000175445	6.28025251413423e-14	-6.63217129885783
ENSG00000175467	3.99709078033103e-19	-10.6988622068693
ENSG00000175567	2.19638881132604e-14	-6.96848530190034
ENSG00000175582	5.9953437185354e-25	-15.7531204906006
ENSG00000175745	1.63734829617064e-20	-11.8617719174733
ENSG00000175792	8.06709759480282e-20	-11.2777750328942
ENSG00000175899	9.37777395272207e-15	-7.24414877080871
ENSG00000176340	1.9239704399213e-20	-11.8023831081439
ENSG00000176393	1.12735593140711e-21	-12.8568462419214
ENSG00000176485	5.22606799212058e-22	-13.1461162644544
ENSG00000176533	3.44612877925512e-25	-15.9707598095519
ENSG00000176845	8.58634329499774e-11	-4.45196348750845
ENSG00000176871	1.37835442257791e-23	-14.5331272334459
ENSG00000177030	1.34478984401174e-26	-17.2579194218235
ENSG00000177156	6.87423097529765e-19	-10.5044014426535
ENSG00000177311	1.84200978416276e-16	-8.55247231314112
ENSG00000177600	8.5029295487754e-18	-9.61392786558857
ENSG00000177606	8.61374547141432e-10	-3.81004918086112
ENSG00000177697	1.46783461847931e-20	-11.9020475941812
ENSG00000177868	3.34430401373608e-20	-11.5993733362079
ENSG00000177885	3.09420354872688e-17	-9.16433070737458
ENSG00000177963	2.07084174005745e-18	-10.1116034386166
ENSG00000177971	1.06971307730093e-22	-13.7475176607
ENSG00000178057	2.02411277396616e-23	-14.3850807779553
ENSG00000178074	1.22282793207002e-24	-15.4739080912242
ENSG00000178127	1.05925555108494e-27	-18.2802985758125
ENSG00000178188	1.31798546863139e-23	-14.5504046093776
ENSG00000178209	1.38241136963071e-16	-8.65019106367542
ENSG00000178531	3.60135388649909e-23	-14.1637076140904
ENSG00000178719	3.06108477436539e-21	-12.4832139548059
ENSG00000178741	1.98685791657282e-22	-13.5120557122003
ENSG00000178764	1.41273144664897e-21	-12.7722222442803
ENSG00000178814	1.04801860173838e-11	-5.06177006976793
ENSG00000178952	1.44169059676241e-22	-13.6339155967573
ENSG00000179010	1.0326563892794e-21	-12.889785402105
ENSG00000179091	3.29196124586319e-26	-16.9006099806029
ENSG00000179134	3.2528702534017e-16	-8.359707959721
ENSG00000179163	1.02928875717995e-15	-7.97274641916407
ENSG00000179218	4.95381949683537e-15	-7.45270699532132
ENSG00000180104	6.62267253772082e-23	-13.9304790037616
ENSG00000180304	9.11397102554857e-18	-9.58963676422438
ENSG00000180370	1.87170835677955e-16	-8.54703539312017
ENSG00000180879	8.29388007934746e-17	-8.82482317629943
ENSG00000180957	6.35300184258056e-22	-13.0725059036079
ENSG00000181019	3.18013048584829e-19	-10.781121789365
ENSG00000181061	1.68519232186496e-22	-13.5745909450694
ENSG00000181163	1.01377232654063e-12	-5.76407938974515
ENSG00000181195	2.04041105266526e-27	-18.0154255781143
ENSG00000181409	2.84209974502565e-23	-14.2545841757333
ENSG00000181904	3.73563566163799e-23	-14.1496680077315
ENSG00000181991	9.89280201321087e-20	-11.2035705264148
ENSG00000182004	1.44141498733477e-17	-9.42956932982919
ENSG00000182054	6.30555957171433e-19	-10.5353116071813
ENSG00000182087	1.09245994549874e-17	-9.52628104523429
ENSG00000182196	5.44253400272216e-26	-16.7006229651738
ENSG00000182400	1.21136133825785e-20	-11.9728971223959
ENSG00000182492	3.14606771719811e-17	-9.15858021312027
ENSG00000182636	2.69239426280894e-26	-16.9807207211223
ENSG00000182670	6.87198462958605e-28	-18.4555372999429
ENSG00000182718	2.67924009357158e-10	-4.13155091551389
ENSG00000182809	2.62573912338658e-22	-13.4063264737193
ENSG00000182872	2.80482455536934e-21	-12.5158148514141
ENSG00000182899	6.04095017511163e-16	-8.15117083461213
ENSG00000183036	5.57521031687963e-30	-20.4266390329466
ENSG00000183044	3.34930694750054e-26	-16.8937322875222
ENSG00000183048	3.55872442987035e-21	-12.4270909887373
ENSG00000183087	7.05461478595598e-23	-13.9063385424998
ENSG00000183255	7.91829658082146e-17	-8.84070731391543
ENSG00000183735	4.030633657953e-18	-9.87617822578012
ENSG00000184007	2.52696160905464e-19	-10.8639875580085
ENSG00000184009	6.54698599372175e-11	-4.52932373041462
ENSG00000184056	2.21566897020196e-22	-13.4706986697324
ENSG00000184588	2.04730824855997e-21	-12.6333671334731
ENSG00000184602	9.86890305523493e-26	-16.4645255453399
ENSG00000184983	2.66464730552039e-26	-16.9848504941839
ENSG00000185000	2.9134346838142e-16	-8.39697576061019
ENSG00000185088	3.88190574147404e-12	-5.35727045995706
ENSG00000185122	1.00116282658905e-24	-15.5521484455536
ENSG00000185236	2.42704414766286e-24	-15.2063830960694
ENSG00000185339	5.26036903096606e-19	-10.6002585718484
ENSG00000185624	3.22523619101171e-13	-6.11748568457373
ENSG00000185627	2.11494913731558e-20	-11.7675732179909
ENSG00000185650	1.33576142067542e-11	-4.99030839276817
ENSG00000185722	3.15366141785956e-18	-9.96275581462287
ENSG00000185813	9.14217744132213e-21	-12.0769011076692
ENSG00000185883	5.60727047978237e-21	-12.2580480006017
ENSG00000185896	2.80236765651111e-18	-10.0044947192481
ENSG00000186187	2.87079057424965e-17	-9.19026781437702
ENSG00000186298	1.78997079121401e-20	-11.8289524812224
ENSG00000186395	6.42432886677851e-27	-17.5538989850497
ENSG00000186468	5.20191611874367e-19	-10.6042661747923
ENSG00000186480	2.12608938766743e-27	-17.9988324267662
ENSG00000187325	1.24871388558719e-20	-11.9616865909867
ENSG00000187514	1.19804118814317e-16	-8.69902930186767
ENSG00000187531	3.42873716016227e-19	-10.7540251497934
ENSG00000187778	6.76337017711111e-18	-9.69415347131179
ENSG00000187840	2.51977955125349e-06	-1.84130455019912
ENSG00000187954	1.29046494536392e-25	-16.3583576945683
ENSG00000188157	8.53216718642461e-23	-13.833739361651
ENSG00000188486	2.16072620720625e-19	-10.9205093785467
ENSG00000188846	2.91156172976397e-14	-6.87781539696647
ENSG00000189043	1.15444398099415e-27	-18.2454875484586
ENSG00000189067	4.81578897573712e-15	-7.46197806126983
ENSG00000189266	1.38349734601442e-16	-8.64992333591075
ENSG00000196072	3.54974405974333e-19	-10.7415448568254
ENSG00000196154	3.58805876206432e-09	-3.42779500428212
ENSG00000196199	4.14026565819722e-25	-15.8985637095455
ENSG00000196230	1.94243684061338e-19	-10.9589957298524
ENSG00000196262	1.79649371714433e-23	-14.431008948973
ENSG00000196396	1.65450872422892e-13	-6.32609426282671
ENSG00000196591	9.94101845312359e-20	-11.2018035101119
ENSG00000196776	9.15450906358062e-18	-9.58808385044369
ENSG00000196781	1.97535620480214e-22	-13.5142593305096
ENSG00000197102	7.79377838526664e-22	-12.995554460868
ENSG00000197157	1.06617461169035e-19	-11.176373411857
ENSG00000197256	2.40201352186194e-18	-10.059041755162
ENSG00000197451	4.58774754503423e-11	-4.63135076040608
ENSG00000197694	1.40253758898689e-24	-15.4203173821828
ENSG00000197746	8.08601858431574e-15	-7.29244279534342
ENSG00000197894	2.5503677302765e-20	-11.698787096992
ENSG00000197971	7.64005630090331e-08	2.65060530164167
ENSG00000198121	5.99044555108937e-21	-12.2335161454688
ENSG00000198171	1.10290081695974e-22	-13.7358772244129
ENSG00000198242	2.23635730191199e-19	-10.9080837525465
ENSG00000198502	5.45250561660218e-24	-14.8918047881125
ENSG00000198612	9.93290326576337e-23	-13.7757666105338
ENSG00000198648	8.94396946610432e-23	-13.8157569804861
ENSG00000198668	1.22426960125997e-20	-11.9689841001119
ENSG00000198695	6.75562741887713e-19	-10.5106297827408
ENSG00000198712	2.19424051864091e-18	-10.0910880667878
ENSG00000198727	1.52807029548107e-22	-13.6117892253483
ENSG00000198755	1.07192781058151e-14	-7.20065420391664
ENSG00000198763	4.61863067174743e-21	-12.3300987984081
ENSG00000198786	9.23754186171607e-24	-14.6876734698017
ENSG00000198804	1.12290373488477e-16	-8.72115106788604
ENSG00000198822	6.92004283719718e-35	-25.1869299645878
ENSG00000198886	2.1696496808046e-16	-8.49686506303687
ENSG00000198888	6.82046787891355e-22	-13.0457640359262
ENSG00000198892	1.10202195752219e-23	-14.6194870596328
ENSG00000198894	6.26288671285963e-25	-15.7359879211145
ENSG00000198898	6.46002283921703e-21	-12.2055225588736
ENSG00000198899	4.99846268797678e-14	-6.70486715642807
ENSG00000198918	1.66610736506446e-15	-7.81237508017409
ENSG00000198919	3.82353921754784e-25	-15.9298650689752
ENSG00000198931	8.99321044293284e-14	-6.51826215787381
ENSG00000198961	2.95411168393322e-29	-19.7396290082857
ENSG00000203879	2.91010883326659e-20	-11.6503602108618
ENSG00000203880	1.50983237426831e-20	-11.8916483941106
ENSG00000204070	5.66031030939913e-25	-15.7756927274746
ENSG00000204138	2.75407006975474e-22	-13.3882498677548
ENSG00000204178	2.02625024028899e-22	-13.5046046108759
ENSG00000204257	2.60347988861375e-12	-5.47744177266045
ENSG00000204287	1.30009783660769e-21	-12.8033663765139
ENSG00000204371	1.48505601416476e-20	-11.897747547699
ENSG00000204435	5.51877921319849e-22	-13.1255628890913
ENSG00000204463	5.27864385268669e-24	-14.9043722543554
ENSG00000204472	6.05076045679496e-10	-3.90647644815546
ENSG00000204628	1.88489113843607e-15	-7.77142873300631
ENSG00000204655	4.88666131607135e-30	-20.4811378353948
ENSG00000204681	6.35265818235411e-27	-17.5584017459223
ENSG00000204856	6.61661313722166e-24	-14.8168076354917
ENSG00000205339	2.15878716135623e-19	-10.9208336838048
ENSG00000205531	1.04959647341367e-23	-14.6383146793291
ENSG00000213015	1.20696100173611e-20	-11.9742406493854
ENSG00000213024	8.0100715210823e-17	-8.836756806817
ENSG00000213281	5.3337608921665e-17	-8.97643198335953
ENSG00000213366	1.02600170974664e-20	-12.0342455167079
ENSG00000213398	2.27120115357929e-21	-12.5945865550574
ENSG00000213585	7.63370285221701e-15	-7.31122315186235
ENSG00000213639	1.3772859088809e-22	-13.6512992033694
ENSG00000213741	1.96852236741629e-20	-11.7939608073941
ENSG00000214026	5.14218288244605e-20	-11.441976507517
ENSG00000214253	5.23842134516927e-24	-14.907338981177
ENSG00000215021	3.42177002031373e-18	-9.93394392219354
ENSG00000220205	6.54920545039113e-22	-13.0610483041243
ENSG00000221823	3.6177495369686e-22	-13.2850222437734
ENSG00000221869	4.23106082559935e-06	-1.72934372501337
ENSG00000221914	5.70184449922635e-20	-11.4042554439456
ENSG00000221983	3.35699650726586e-18	-9.94069053371354
ENSG00000224051	1.26535770695319e-26	-17.2822741287709
ENSG00000225663	3.02157399603064e-21	-12.4880570637973
ENSG00000229833	2.58493157654025e-23	-14.2910233992892
ENSG00000231500	1.29266458187937e-15	-7.89677492845579
ENSG00000232112	1.14004693643486e-25	-16.4073994826052
ENSG00000237190	1.24658873491357e-18	-10.2919342035567
ENSG00000239672	4.56272124401709e-20	-11.4856662349057
ENSG00000241370	1.73354856054896e-18	-10.1746815565478
ENSG00000241553	2.63587553514464e-19	-10.8487665453207
ENSG00000241697	9.31905320514328e-30	-20.2145058318343
ENSG00000241837	1.16039877110071e-26	-17.3169247924909
ENSG00000242574	1.44915030416867e-06	-1.96320676859877
ENSG00000242616	5.27006814998419e-18	-9.78178333019555
ENSG00000242689	2.46353460091887e-20	-11.7115080032128
ENSG00000243678	4.34656082831736e-16	-8.26189499632596
ENSG00000243989	4.17834055196084e-24	-14.9950932137078
ENSG00000244038	2.25212865479205e-19	-10.905546059534
ENSG00000248485	2.76005286728742e-25	-16.0581917603891
ENSG00000254772	1.50608096841057e-14	-7.09034555240331
ENSG00000254986	2.44304555143297e-21	-12.5673487433371
ENSG00000255302	3.6585214479976e-18	-9.91033558461002
ENSG00000257365	5.36911556911581e-22	-13.1359309645978
ENSG00000257727	1.08674913597547e-19	-11.1694313336778
ENSG00000257923	3.78967567566853e-15	-7.54071285300741
ENSG00000258289	8.5075303165329e-21	-12.1035229824691
ENSG00000258315	1.51929060954502e-18	-10.2215513798481
ENSG00000258818	2.53134223255164e-20	-11.7015365714371
