GSM31482.tbw_LEVEL	GSM31415.tbw_LEVEL	GSM31389.tbw_LEVEL	GSM31475.tbw_LEVEL	GSM31318.tbw_LEVEL	GSM31492.tbw_LEVEL	GSM31558.tbw_LEVEL	GSM4422.tbw_LEVEL	GSM31595.tbw_LEVEL	GSM1333.tbw_LEVEL	GSM31603.tbw_LEVEL	GSM31311.tbw_LEVEL	GSM31604.tbw_LEVEL	GSM31397.tbw_LEVEL	GSM31316.tbw_LEVEL	GSM31434.tbw_LEVEL	GSM31278.tbw_LEVEL	GSM31497.tbw_LEVEL	GSM31513.tbw_LEVEL	GSM31401.tbw_LEVEL	GSM1337.tbw_LEVEL	GSM31390.tbw_LEVEL	GSM31289.tbw_LEVEL	GSM31270.tbw_LEVEL	GSM31299.tbw_LEVEL	GSM31413.tbw_LEVEL	GSM31483.tbw_LEVEL	GSM1324.tbw_LEVEL	GSM31268.tbw_LEVEL	GSM31258.tbw_LEVEL	GSM31509.tbw_LEVEL	GSM31334.tbw_LEVEL	GSM7578.tbw_LEVEL	GSM31281.tbw_LEVEL	GSM31454.tbw_LEVEL	GSM31488.tbw_LEVEL	GSM31196.tbw_LEVEL	GSM31273.tbw_LEVEL	GSM7572.tbw_LEVEL	GSM31423.tbw_LEVEL	GSM7584.tbw_LEVEL	GSM31568.tbw_LEVEL	GSM31264.tbw_LEVEL	GSM31538.tbw_LEVEL	GSM31263.tbw_LEVEL	GSM7566.tbw_LEVEL	GSM31341.tbw_LEVEL	GSM31274.tbw_LEVEL	GSM31666.tbw_LEVEL	GSM29449.tbw_LEVEL	GSM1335.tbw_LEVEL	GSM7575.tbw_LEVEL	GSM31197.tbw_LEVEL	GSM7599.tbw_LEVEL	GSM31330.tbw_LEVEL	GSM7587.tbw_LEVEL	GSM31533.tbw_LEVEL	GSM31599.tbw_LEVEL	GSM31449.tbw_LEVEL	GSM31447.tbw_LEVEL	GSM31254.tbw_LEVEL	GSM31522.tbw_LEVEL	GSM31432.tbw_LEVEL	GSM31493.tbw_LEVEL	GSM31525.tbw_LEVEL	GSM31572.tbw_LEVEL	GSM31464.tbw_LEVEL	GSM4420.tbw_LEVEL	GSM31597.tbw_LEVEL	GSM31539.tbw_LEVEL	GSM1136.tbw_LEVEL	GSM31333.tbw_LEVEL	GSM31342.tbw_LEVEL	GSM31611.tbw_LEVEL	GSM31287.tbw_LEVEL	GSM31229.tbw_LEVEL	GSM31446.tbw_LEVEL	GSM31324.tbw_LEVEL	GSM31457.tbw_LEVEL	GSM31610.tbw_LEVEL	GSM4418.tbw_LEVEL	GSM31450.tbw_LEVEL	GSM31321.tbw_LEVEL	GSM31303.tbw_LEVEL	GSM31335.tbw_LEVEL	GSM31380.tbw_LEVEL	GSM31230.tbw_LEVEL	GSM31350.tbw_LEVEL	GSM31574.tbw_LEVEL	GSM31365.tbw_LEVEL	GSM31226.tbw_LEVEL	GSM31498.tbw_LEVEL	GSM31536.tbw_LEVEL	GSM31524.tbw_LEVEL	GSM31431.tbw_LEVEL	GSM31584.tbw_LEVEL	GSM1330.tbw_LEVEL	GSM31406.tbw_LEVEL	GSM31542.tbw_LEVEL	GSM31424.tbw_LEVEL	GSM31280.tbw_LEVEL	GSM7593.tbw_LEVEL	GSM31269.tbw_LEVEL	GSM31360.tbw_LEVEL	GSM31310.tbw_LEVEL	GSM31550.tbw_LEVEL	GSM31466.tbw_LEVEL	GSM31225.tbw_LEVEL	GSM1336.tbw_LEVEL	GSM31500.tbw_LEVEL	GSM31373.tbw_LEVEL	GSM31665.tbw_LEVEL	GSM31283.tbw_LEVEL	GSM31451.tbw_LEVEL	GSM7590.tbw_LEVEL	GSM31353.tbw_LEVEL	GSM31598.tbw_LEVEL	GSM31582.tbw_LEVEL	GSM31459.tbw_LEVEL	GSM1327.tbw_LEVEL	GSM31319.tbw_LEVEL	GSM31340.tbw_LEVEL	GSM31411.tbw_LEVEL	GSM31405.tbw_LEVEL	GSM31364.tbw_LEVEL	GSM31414.tbw_LEVEL	GSM1332.tbw_LEVEL	GSM31478.tbw_LEVEL	GSM1326.tbw_LEVEL	GSM31306.tbw_LEVEL	GSM4477.tbw_LEVEL	GSM31381.tbw_LEVEL	GSM31410.tbw_LEVEL	GSM31396.tbw_LEVEL	GSM31391.tbw_LEVEL	GSM7596.tbw_LEVEL	GSM1338.tbw_LEVEL	GSM31458.tbw_LEVEL	GSM31320.tbw_LEVEL	GSM31541.tbw_LEVEL	GSM31491.tbw_LEVEL	GSM1334.tbw_LEVEL	GSM31515.tbw_LEVEL	GSM31300.tbw_LEVEL	GSM31469.tbw_LEVEL	GSM1323.tbw_LEVEL	GSM31317.tbw_LEVEL	GSM31439.tbw_LEVEL	GSM31359.tbw_LEVEL	GSM31473.tbw_LEVEL	GSM1329.tbw_LEVEL	GSM31288.tbw_LEVEL	GSM31507.tbw_LEVEL	GSM31286.tbw_LEVEL	GSM7581.tbw_LEVEL	GSM31337.tbw_LEVEL	GSM31385.tbw_LEVEL	GSM31453.tbw_LEVEL	GSM31443.tbw_LEVEL	GSM31345.tbw_LEVEL	GSM31448.tbw_LEVEL	GSM31551.tbw_LEVEL	GSM4419.tbw_LEVEL	GSM31338.tbw_LEVEL	GSM31332.tbw_LEVEL	GSM31400.tbw_LEVEL	GSM31339.tbw_LEVEL	GSM31455.tbw_LEVEL	GSM4421.tbw_LEVEL	GSM31383.tbw_LEVEL	GSM31315.tbw_LEVEL	GSM31425.tbw_LEVEL	GSM31580.tbw_LEVEL	GSM7569.tbw_LEVEL	GSM31354.tbw_LEVEL	GSM31442.tbw_LEVEL	GSM31329.tbw_LEVEL	GSM31412.tbw_LEVEL	GSM31452.tbw_LEVEL	GSM31328.tbw_LEVEL	GSM31253.tbw_LEVEL	GSM31430.tbw_LEVEL	GSM31433.tbw_LEVEL	GSM1328.tbw_LEVEL	GSM31557.tbw_LEVEL	GSM31267.tbw_LEVEL	GSM31194.tbw_LEVEL	GSM31343.tbw_LEVEL	GSM31561.tbw_LEVEL	GSM31250.tbw_LEVEL	GSM31395.tbw_LEVEL	GSM31205.tbw_LEVEL	GSM31521.tbw_LEVEL	GSM31616.tbw_LEVEL	GSM31577.tbw_LEVEL	GSM1137.tbw_LEVEL
ENSG00000112941	49.6182	1041.06	25.2617	33.3588	1101.16	223.3	46.9684	369.478	174.8	415.623	41.5879	1036.58	39.7135	1211.39	1342.33	431.185	1661.16	38.5312	109.802	436.675	266.688	117.352	980.476	409.272	1634.67	1146	122.403	868.572	42.3833	983.509	35.8368	964.466	490.542	672.798	911.536	39.4482	1758.19	1032.12	513.462	809.833	1765.74	59.0934	147.539	253.193	1751.78	768.984	1004.65	668.768	215.07	86.9546	1062.41	351.287	661.98	120.168	1621.56	817.626	140.792	113.046	702.764	1274.57	186.573	87.6578	611.952	196.507	24.9482	106.961	161.942	728.185	312.657	255.203	425.783	755.147	148.02	46.1949	993.249	1087.6	472.144	1010.44	62.512	25.7068	536.607	800.596	776.037	927.325	1112.08	119.8	358.178	88.0077	130.64	43.4631	1268.37	46.799	184.431	61.4171	1531.25	312.362	635.863	782.556	144.349	729.649	734.643	440.196	1668.99	150.038	826.392	98.815	42.1057	1156.57	283.341	173.049	57.9188	51.5114	864.946	1169.61	1340.82	171.406	101.241	147.544	29.3713	896.844	1140.85	723.627	861.18	989.781	29.581	749.849	512.516	166.125	1205.97	1294.65	384.084	128.878	1566.92	1550.2	206.409	705.403	229.202	106.679	1185.17	285.27	113.546	483.283	64.9103	621.645	100.094	555.133	1035.27	753.568	98.5594	138.939	388.835	729.985	152.988	768.19	942.476	1561.83	225.448	94.6889	889.502	103.679	1664.95	66.0421	561.446	1251.86	1064.23	898.441	119.371	793.755	667.722	122.13	1521.19	1192.22	224.198	475.109	209.224	816.906	1019.21	1392.23	1237.27	914.002	2027.47	1756.68	858.531	741.427	57.9587	44.0546	93.5564	114.896	67.8883	689.019	43.0965	2001.33	97.2009	66.8498	140.748	1053.71
ENSG00000112972	445.9085	21316.25	116.73245	403.9615	15749.785	5082.755	1159.459	9581.345	552.467	15875.95	148.7802	10464.68	163.7644	20033	15875.75	5840.76	21654.65	163.0176	2073.454	8556.46	7914.225	619.311	19407.05	12112.155	3281.6218	25635.15	3749.88	23754	643.4495	10272.78	586.6105	17038.77	14780.875	13940.115	6624.355	434.1295	3371.58265	19436.05	4429.78	7630.77	21003.35	1563.39	1126.2535	698.0895	24429.5	10954.785	7351.465	12556.625	3330.705	1793.506	23835.05	8617.32	3266.29	3841.82	25596.3	21629.3	3692.205	378.7105	20972.05	27399.1	4813.7	1726.4725	16276.85	1540.0465	115.77265	2762.54	2807.49	21864.2	1011.019	698.192	9706.31	15763.905	3610.555	130.49485	18980.5	5647.865	12225.94	12863.19	642.563	101.35895	16325.55	21731.75	9198.325	7972.28	10158.235	2732.73	10827.3	559.8145	971.706	350.196	5146.375	367.241	2786.12	383.9125	27491.35	1042.8035	18042.8	18038.21	414.3535	8205.93	12751.355	3176.095	25052.9	3620.4	8149.9	547.971	1080.1455	5710.905	14323.65	1914.391	476.609	726.579	13132.485	6763.415	4142.86	4076.15	279.091	580.313	410.6835	4122.545	17457.85	4897.71	19763.49	22701.95	295.359	16218.78	17790	4637.31	5436.205	19092.8	8022.945	3627.79	25598.85	22907.55	1210.48	2544.045	6182.06	1014.9945	14469.675	938.439	3784.735	6349.765	1283.595	15138.895	2939.98	14941.085	16934.585	24364.65	2648.205	3611.025	3336.4	19520.15	4316.81	15818.65	26638.7	23871.5	4421.64	2235.308	18307.065	825.9925	27512.15	591.2835	17866.05	8692.8	23665.95	16585.67	3002.67	5354.855	16173.8	3605.76	12882.555	11391.265	1843	11445.94	4127.625	25135.4	16024.4	24475.35	15345.64	18853.3	15634.8495	14439.235	12122.445	5764.985	416.0165	677.617	776.869	753.057	420.649	12531.965	110.4558	23209.65	1426.6155	245.963	967.6245	24220.3
ENSG00000113013	26.0697	4759.25	46.2034	21.0656	5824.03	624.539	98.9347	1351.89	1069.42	2161.04	99.9055	3591.16	56.205	5386.33	4157.93	1446.43	7838.26	53.9488	447.989	1213.26	653.764	186.655	2698.72	1147.1	1422.89	4326.68	566.047	4291.95	77.5528	3091.62	121.383	4222.61	3078.31	2402.54	2937.41	19.2641	2091.18	4039.47	1530.98	1768.73	9618.76	388.967	34.8871	684.581	6717.68	4617.31	5255.09	3585.62	912.228	168.105	3643.81	1991.58	3292.28	4704.84	8232.66	5018.09	1147.92	567.651	3273.33	2059.82	227.418	198.158	3888.48	802.229	78.7075	470.212	509.955	6215.74	1239.27	515.03	2659.04	3654	294.358	19.1965	2968.02	2469.81	2513.07	3712.95	76.382	46.3185	1977.28	6014.1	2333.68	3118.13	5114.65	352.871	1453.77	393.249	1176.63	140.536	4581.23	38.1726	1233.23	108.513	9423.58	826.259	2398.36	3143.18	302.077	2360.52	2775.5	2740.06	5012.77	834.458	5541.56	260.232	59.4564	4416.98	1618.7	754.279	296.951	302.778	2883.76	1578.86	5941.76	1422.05	496.494	434.833	143.972	3059.39	4772.04	2586.95	2142.42	4450.04	121.636	3080.29	2829.79	1261.47	5616.12	6119.71	1371.68	803.435	6849.66	7505.64	983.927	3488.54	544.404	479.215	3754.17	799.859	658.213	747.034	169.973	3103.13	739.912	2359.56	5885.96	5065.69	490.546	469.65	1196.35	5900.75	686.611	2389.98	4868.18	8510.2	972.362	351.137	2687.68	466.472	6453.37	185.45	4115.22	4962.13	4405.09	2348.4	382.12	1845.21	999.077	821.739	5668.74	6122.29	923.252	2046.65	1149.73	4351.55	4472.55	6549.04	4739.22	5817.67	2712.92	9444.02	3358.41	3093.18	121.281	0.685314	468.741	464.469	92.2694	2043.65	60.2935	5180.21	159.05	197.945	537.647	10012
ENSG00000113140	1018.039	10468.21	449.527	1090.6115	9924.61	2089.345	582.049	4246.18	3118.43	4284.41	745.2455	12231.3	904.33	9110.825	7059.14	8100.045	12535.25	327.3955	2436.32	6665.03	4035.425	1570.675	10418.385	4901.005	11710.1	11325.8	1706.655	8765.64	881.2195	10441.37	576.9155	11981.995	4306.47	8331.86	15363.85	1059.8475	13300.79	13962	4634.575	10897.39	14967.3	793.8935	785.979	2459.195	13605.1	4998.37	14610.5	6447.91	1909.565	1500.42	10448.595	4655.795	12312.15	13680.1	17304.6	7625.265	1491.78	2689.54	11776.5	13543.65	2853.585	1573.91	9010.17	2979.795	501.4335	1003.419	1637.775	8624.435	3918.665	2893.085	7752.87	9082.855	2640.37	727.4855	10642.09	18380	6429.99	9912.55	1234.17	896.7375	6915.33	9890.985	7524.465	8840.12	12303.95	1113.756	4656.715	1823.095	1434.74	692.458	16498	1168.57	1994.07	1695.51	15430.75	4291.82	8153.12	9686.615	1161.3535	12791.55	8886.99	11679.05	13537	1399.945	12104.805	2311.405	468.235	13374.5	9985.815	2857.86	940.4275	506.371	8123.185	13983.5	14214.8	2562.775	2521.17	2154.355	1142.3935	10432.88	8629.7	10485.03	10830.55	13983.55	855.383	8498.095	7209.11	2073.605	12251.6	9877.55	3662.495	1284.825	13196.4	17094.75	3316.95	9876.045	2153.065	2571.56	11447.62	3330.95	1291.715	3941.055	1433.435	4131.6	1315.46	5303.7	9988.58	11182.25	1219.9205	1765.56	10454.9	9964.93	1624.055	7525.08	14914.2	11473.9	2730.935	1416.225	12676.05	2385.215	14349.15	1752.265	7013.37	13385.9	12055.9	7968.215	1888.995	9754.79	6162.94	1291.635	14398.7	14235.45	2123.145	6025.465	2489.79	11694.1	8911.055	13321.8	16550.4	11669.36	11273.305	17051.6	10593.665	9543.67	1417.53	436.882	2050.345	1913.15	1652.385	7715.835	474.5675	11782.45	1454.765	2040.755	1576.5	12151.89
ENSG00000113328	163.531	4425.32	82.2739	165.817	3371.2	1009.12	239.415	1748.76	1177.37	2080.54	101.632	2955.18	111.428	6415.22	4082.96	1410.68	4789.07	84.6419	566.443	838.606	1151.12	358.54	3280.03	1796.22	2675.53	3375.59	364.504	4277.75	167.845	2628.66	131.616	2017.29	1993.56	1056.66	1706.12	161.711	2484.16	3718	1743.33	3879.71	5927.09	405.52	162.238	787.547	8397.09	5304.48	3400.43	2112.08	1012.37	231.819	4078.34	3207.72	4917.79	8020.2	4445.78	4714.9	1814.8	801.5	4302.3	6270.62	1201.35	45.148	4607.5	944.98	219.229	349.516	390.608	4907.24	1649.8	973.262	4056.64	3346.93	595.552	141.86	3223.19	11559.7	1319.11	2187.61	220.236	69.5368	2128.73	4695.42	1633	3174.23	4940.2	309.718	1458.82	418.457	1446.33	155.603	6961.81	195.872	1690.26	236.05	9784.91	1216.34	3040.75	2134.4	485.923	1808.73	1572.24	4977.01	8603.71	787.567	3104.17	411.2	154.923	8606.07	1854.25	927.052	187.077	520.031	2342.32	1849	8364.03	1126.15	494.686	1617.87	177.479	2411.97	4518.76	2335.88	2629.23	3117.09	223.384	2633.32	3002.81	1482.09	5003.49	2993.01	2512.34	633.469	5150.03	4672.76	1003.56	6759.84	578.228	355.513	2635.94	1052.3	476.365	1300.18	185.94	2110.77	541.909	1870.78	4383.23	4025.47	419.746	889.379	3468.88	3562.38	401.282	3281.92	6344.4	5896.45	647.576	421.374	1344.14	420.947	5844.64	457.264	4492.88	4485.78	6249.28	2721.29	670.587	1540.62	2225.01	509.022	4452.51	5068.31	1599.77	4000.33	1153.49	3694.39	1941.77	5588.32	5743.67	3531.92	2565.61	6835.1	2191.06	6950.17	399.163	110.703	911.13	490.353	288.902	2060.14	202.346	11587.6	290.853	585.318	968.709	10706.2
ENSG00000113387	348.709	7700.905	173.7305	434.683	6549.865	1344.775	484.351	2810.185	1262.515	3791.12	240.8555	7603.71	343.8365	5249.99	5894.125	5625.43	9423.05	154.3432	893.087	3691.24	2199.725	712.7285	6230.575	3232.12	8199.345	6697.995	1013.3595	5771.805	428.487	7506.705	332.4785	6245.305	2771.785	6013.18	6741.885	395.249	9138.49	6689.835	2906.585	6241.355	11825.25	594.5345	1914.9	1531.425	8992.08	4667.545	7854.925	4937.66	1318.19	899.674	6497.48	3406.96	5455.545	5631.95	9287.765	5444.745	1681.605	869.5165	8132.365	6955.495	1542.9865	639.9085	6861.5	1046.1285	198.5335	879.1985	1329.18	4600.56	1630.055	1540.02	4129.345	4404.33	1370.31	338.6695	7206.495	8990.195	3529.855	5082.125	554.792	269.194	4083.4	6165.49	4525.67	6626.255	7278.575	854.266	2894.98	527.377	839.362	298.6835	8946.415	582.043	1577.54	477.2495	7254.81	1753.35	4144.665	5436.755	789.036	5388.705	4314.57	3046.62	8639.475	1256.135	6665.645	781.8475	361.5055	9635.77	4184.265	1258.1745	514.807	593.1055	5275.355	5720.04	5854.865	1251.905	823.626	1149.595	262.803	4517.435	6442.875	5802.425	6344.17	6381.885	335.8795	4398.445	4175.04	1343.935	5708.53	7903.45	3750.49	1272.6	7847.015	7583.025	1556.97	4761.15	1760.935	798.7765	7217.99	1907.995	1045.94	1889.995	559.725	2479.335	782.7175	3323.165	5164.085	6428.075	745.3535	980.8925	3352.425	5831.48	1165.175	5836.145	7563.455	7213.545	1485.41	1190.08	5817.935	814.4545	7378.91	646.6265	5474.79	7229.46	10431.15	5240.485	1348.62	6550.245	3910.23	1044.3655	9075.22	6901.685	1773.89	3736.92	1390.675	6134.66	5093.41	8838.135	6428.15	6485.1	10886.15	9936.16	6032.68	5792.475	566.2365	357.0435	777.0395	815.3965	631.528	3330.71	213.5245	9846.96	565.4795	631.144	1065.383	7385.09
ENSG00000113407	174.668	3174.59	75.9475	169.029	4524.96	668.986	195.027	1346.52	706.598	1322.49	183.17	3498.23	161.811	2989.63	4260.94	1965.54	4234.56	50.5407	668.322	1422.34	727.925	225.881	2430.84	1428.91	4479.6	3117.03	399.655	2826.73	138.21	2590.54	112.467	3802.1	1785.98	1732.69	2701.44	157.192	5023.1	2758.13	2501.64	2398.11	6446.05	234.651	226.408	731.798	3216.26	3969.34	2400.62	2379.84	1029.49	238.091	2835.31	1836.13	2791.17	3325.92	4475.13	3313.95	1077.93	320.744	2329.28	3976.16	537.211	368.859	3205.95	511.408	75.3181	515.116	439.638	3491.17	981.07	707.76	2335.3	2561.57	490.085	181.751	3043.96	3310.13	1486.94	2275.65	179.69	128.495	1282.75	3276.09	1738.13	3049.1	3617.02	359.891	1114.37	275.843	455.603	184.083	3092.99	115.423	1151.66	241.412	5198.48	786.122	2999.4	2718.86	402.771	2549.07	1968.07	2051.25	3311.07	562.243	3067.39	551.607	149.949	3303.15	1331.32	543.307	206.396	308.645	2437.99	2821.76	4236.62	676.332	322.301	584.264	84.6662	2349.53	2857.32	2207.43	2905.84	3549.43	111.168	2855.92	1669.12	677.085	3039.88	3085.24	1457.8	527.18	3776.68	3799.36	652.548	2878.88	606.055	370.214	3299.54	738.78	420.94	827.018	483.052	1782.93	452.713	1863.32	2541.62	2684.99	342.144	545.682	1536.74	2797.76	536.018	2095.13	4328.36	4519.51	661.256	347.88	2524.44	417.871	4006.76	490.411	2924.85	2442.35	3790.51	2393.27	382.392	2250.81	2076.99	414.058	4002.73	3239.95	702.722	2158.75	707.802	3398.27	2295.12	3156.37	3478.56	2860.98	4565.11	5064.37	2108.66	2877.03	363.335	141.649	426.956	400.041	529.826	2159.38	89.9164	7923.11	455.218	312.13	494.238	6006.14
ENSG00000113575	226.3085	8347.26	161.647	241.3875	6069.86	1729.96	421.3935	2744.405	1171.565	3948.64	141.6784	5728.01	183.1823	8765.11	6379.135	2474.852	8175.97	97.3216	689.969	2338.917	1886.325	646.986	6043.395	3462.915	4305.1275	6390.235	969.6395	8662.24	223.746	5585.175	215.615	5816.81	4623.295	2993.19	4698.425	195.4855	5799.837	7328.75	2537.23	5359.58	8758.36	577.353	547.42545	1608.61	12459.4	4854.65	8142.505	5428.785	1312.611	611.777	8890.9	3586.995	4294.625	6968.975	13279.7	7486.08	2041.795	687.1445	7014.595	7375.17	1680.315	450.846	5947.87	1406.815	145.684	778.443	928.131	7034.42	1780.04	1217.136	3866.27	6521.835	1214.105	176.2905	7320.715	9592.04	3159.185	5090.785	305.2115	110.57285	3784.665	8217.68	3623.415	5722.88	7744.745	838.909	2861.32	558.2015	1455.44	294.5555	7935.285	251.947	1595.465	267.432	11422.45	1599.515	7303.945	3969.32	633.317	3374.205	3408.23	4248.47	10666.6	1489.28	5746.665	415.023	264.2315	7876.25	3402.555	1572.52	347.955	433.709	4646.41	3260.045	7434.545	1797.63	512.642	1115.58	264.213	3936.955	8179.53	4556.32	4981.53	5534.345	226.76	5699.54	5644.36	1734.015	6006.315	8787.96	2584.43	1509.09	9712.69	7316.39	1620.21	4902.93	1692.515	663.0415	6694.005	1487.01	1028.179	1741.665	315.892	5827.745	806.808	4643.49	7155.945	5845.65	947.297	1317.945	2757.5	7361.105	1003.8375	4982.785	8561.945	12265.4	1817.77	761.411	3949.3	681.8935	8979.955	358.1045	5831.275	9565.365	11594.75	7114.985	1202.7545	3922.625	3967.075	1260.725	7012.245	6899.005	1886.86	4033.32	1725.91	7085.785	5734.155	8989.9	8040.76	6769.415	7002.895	8305.28	4850.035	7370.285	392.895	203.41	939.071	704.9905	291.376	3041.105	113.25345	9792.545	361.581	507.038	1187.2	11795.3
ENSG00000113648	245.199	2378.4	145.681	273.028	3716.07	832.334	207.282	863.507	1070.84	1419.39	212.227	3920.29	309.841	3017.21	2817.95	4634.81	4485.51	80.7983	747.159	1539.97	984.889	703.328	2722.06	1210.51	4399.12	3522.1	624.159	2718.59	235.728	3020.12	169.178	3693.44	1599.46	2792.4	3536.39	219.946	5621.54	3497.71	2333.35	3586.1	3694.75	196.661	598.477	1311.66	4310.52	2979.42	3865.08	3253.03	1152.48	531.898	2471.65	2448.09	2267.82	5321.67	5543.73	1850.73	1194.44	739.391	3286.36	3620.31	708.18	544.944	3090.46	837.279	148.073	553.457	653.072	3016.16	2016.56	1220.37	2290.32	3164.49	980.701	212.234	2665.22	3509.21	1729.49	2900.05	416.322	188.172	1840.86	2136.46	3527.96	3297.53	3045.4	526.261	1292.29	394.043	868.917	219.719	5414.01	395.296	1263.85	421.222	5063.28	1872.89	3783.28	2141.52	671.947	3887.56	2262.04	2255.17	4800.48	745.984	3478.2	906.972	192.427	4125.26	1428.81	1222.34	247.482	309.526	2916.64	3118.35	5507.54	733.916	752.849	919.66	251.56	2711.97	4225.76	3628.7	2657.19	3183.78	183.221	2701.28	2167.66	927.648	4847.96	2948.32	1718.56	668.792	4163.74	4121.32	1098.69	3448.48	577.395	662.772	5775.32	1754.05	532.46	1171.56	547.67	3321.1	576.061	2242.06	4353.5	3401.43	450.523	851.601	1567.48	2439.14	729.525	2621.53	3646.27	4461.87	932.748	586.555	3428.81	636.422	3759.82	769.896	2461.17	5404.69	3186.33	3340.16	872.596	3734.52	1936.38	585.621	4321.95	3598.25	1206.71	2870.4	960.349	3305.43	3179.63	4786.08	2982.93	3559.65	4661.8	5757.1	5194.41	4132.23	687.507	213.431	806.169	530.312	797.84	2575.87	175.799	5584.2	515.028	681.98	1000.52	4683.18
ENSG00000113712	83.7535	4030.5	38.0659	53.3446	1612.73	451.017	164.839	1492.66	419.392	1454.82	33.3706	1983.79	71.8147	3669.26	3267.84	755.532	3092.18	29.6268	366.501	713.239	533.719	169.506	2577.3	1343.3	422.722	1752.2	209.765	2862.12	128.466	1286.84	139.854	1407.12	1172.68	910.898	919.536	79.9066	506.327	2966.29	359.183	2045.75	3403.63	233.117	76.9056	582.632	4087.06	1976.83	1656.62	1070.92	359.33	335.313	2722.71	1073.41	1695.19	2792.33	3281.26	4376.21	852.818	243.534	3462.69	4222.46	554.872	337.206	2893.63	375.516	123.693	320.257	330.486	5276.76	501.54	407.08	1270.06	2592.55	377.328	68.4668	4042.28	4537.88	1051.4	1231.92	118.041	27.2673	1297.45	3558.43	880.025	1381.44	3542.29	245.56	1087.46	173.62	630.727	107.653	2886.71	130.202	632.709	183.652	5046.92	477.365	4426.77	1116.81	347.012	1528.85	927.734	1550.41	4020.35	405.205	1690.31	252.654	81.4879	3885.82	1359.88	553.939	110.874	176.908	1417.6	991.345	2627.21	490.857	180.943	575.934	74.6183	1957.98	2420.09	1093.27	1392.2	1552.33	90.2394	1732.82	1350.59	743.637	2851.76	4243.8	1048.13	362.236	4509.49	2467.12	427.872	1996.73	580.671	187.087	1061.69	617.583	265.275	557.014	222.311	1260.94	179.967	2719.84	1903.31	2162.38	350.627	521.474	1789.91	3154.05	219.528	2253.76	4201.02	4112.27	414.257	294.94	763.074	210.641	4266.64	309.573	5657.19	2576.29	4767.59	1828.68	296.138	560.552	1740.98	315.908	2525.33	2601	768.927	1727.81	563.907	2490.55	1339.14	3194.12	3539.68	3343.84	484.76	3666.6	948.44	2517.49	238.145	175.301	430.019	245.615	235.805	966.426	57.9895	5697.81	273.529	211.929	564.929	4281.95
ENSG00000113719	204.397	1634.27	94.6074	270.379	3420.9	565.753	231.334	1057.17	691.624	1715.56	235.553	4946.96	279.995	3592.55	3320.56	2622.13	5106.96	274.966	359.819	1974.57	315.681	457.609	1788.37	1131.02	3038.9	3731.3	578.816	1937.53	203.351	2961.52	133.675	2594.95	1477.97	3186.1	3974.78	228.962	5452.15	3624.79	2131.22	2950.36	3760.67	285.803	647.941	757.974	4118.79	3522.85	2177.48	2705.73	891.935	325.252	2345.63	1847.18	2836.09	3559.64	5397.17	3050.17	986.781	311.49	1566.2	4015.53	246.426	266.587	2258.62	518.205	126.97	470.193	627.771	2584.9	1061.74	907.395	1160.13	2271.68	742.48	195.322	1794.87	2874.94	1989.22	3707.06	253.225	237.5	1625.1	2048.51	2177.07	4823.6	3568.18	381.804	1048.44	274.23	346.536	193.885	5423.84	235.678	864.945	300.069	4139.56	1145.04	2084.81	2679.96	390.882	3943.36	2754.63	2579.52	5017.88	483.717	4412.28	550.656	243.586	3479.31	1220.45	603.637	307.437	263.583	3203.18	3385.15	4591.52	524.096	331.352	563.216	103.355	1603.19	1944.54	2784.14	3021.23	3675.53	139.593	3549.45	1461.2	481.913	2561.99	1662.58	1264.09	475.3	3748.87	5883.15	665.262	3428.63	744.497	501.211	4192.6	864.541	461.444	563.615	244.394	1449.25	390.632	1364.52	2408.24	2935.61	391.397	464.992	874.331	3058.61	574.604	2110.73	3772.57	3404.58	655.03	414.046	3731.75	412.663	4049	393.912	2072.55	2768.51	1960.5	2015.04	521.936	1662.24	1905.74	419.778	4773.15	4708.56	900.503	3103.02	540.393	4643.99	4088.77	764.853	2805.43	2922.94	6833.03	6400.49	2239.87	2624.19	300.908	166.833	346.515	455.256	378.861	1536.12	519.214	4360.14	295.526	478.916	424.4	2243.61
