gene.symbol,CTR1
Kctd20,11.453024
Kctd21,5.637289
Kctd3,28.685788
Kctd4,6.272427
Kctd5,11.827787
Kctd6,10.477692
Kctd7,4.954202
Kctd8,5.862983
Kctd9,19.466424
Kdelc1,3.304388
Kdelc2,2.349995
Kdelr1,25.887862
Kdelr2,14.703939
Kdelr3,0.739955
Kdm1a,12.771918
Kdm1b,2.473459
Kdm2a,9.348801
Kdm2b,2.819334
Kdm3a,4.947742
Kdm3b,5.920987
Kdm4a,10.927238
Kdm4b,8.065798
Kdm4c,4.57505
Kdm4d,0.552752
Kdm5a,3.557541
Kdm5b,5.452127
Kdm5c,5.654344
Kdm5d,3.400678
Kdm6a,4.556717
Kdm6b,6.588406
Kdr,2.134153
Kdsr,6.220384
Keap1,14.403844
Keg1,0.1
Kel,0.1
Kera,0.1
Khdc1a,0.1
Khdc1b,0.1
Khdc1c,0.1
Khdrbs1,35.042919
Khdrbs2,4.392337
Khdrbs3,21.98695
Khk,8.544017
Khnyn,4.845021
Khsrp,20.349716
Kidins220,33.696519
Kif11,0.210727
Kif12,0.1
Kif13a,8.009131
Kif13b,8.747989
Kif14,0.1
Kif15,0.108273
Kif16b,3.021978
Kif17,2.436578
Kif18a,0.356376
Kif18b,0.1
Kif19a,3.204568
Kif1a,131.995574
Kif1b,105.24801
Kif1c,25.989348
Kif20a,0.205988
Kif20b,0.119019
Kif21a,35.736783
Kif21b,7.862138
Kif22,0.685571
Kif23,0.196242
Kif24,0.208222
Kif26a,0.856522
Kif26b,1.491337
Kif27,0.31871
Kif2a,15.728821
Kif2b,0.1
Kif2c,0.1
Kif3a,26.762419
Kif3b,7.557927
Kif3c,27.227612
Kif4,0.239996
Kif4b,0.1
Kif5a,231.734712
Kif5b,79.270482
Kif5c,86.223781
Kif6,0.978571
Kif7,1.108194
Kif9,1.172159
Kifap3,55.794216
Kifc1,1.02973
Kifc2,48.541526
Kifc3,21.358213
Kifc5b,0.776403
Kin,4.109386
Kir3dl1,0.1
Kir3dl2,0.1
Kirrel,2.028616
Kirrel2,1.007723
Kirrel3,10.156698
Kis2,0.1
Kiss1,0.1
Kiss1r,1.933169
Kit,5.714836
Kitl,5.247746
Kl,1.080707
Klb,0.1
Klc1,215.116939
Klc2,90.54322
Klc3,0.455926
Klc4,9.620453
Klf1,0.152936
Klf10,2.830402
Klf11,2.391437
Klf12,3.09507
Klf13,14.581388
Klf14,0.1
Klf15,8.852918
Klf16,5.324608
Klf17,0.1
Klf2,2.852517
Klf3,6.198072
Klf4,1.729786
Klf5,0.698041
Klf6,6.620542
Klf7,3.350964
Klf8,0.58091
Klf9,18.852115
Klhdc1,2.921766
Klhdc10,23.257781
Klhdc2,54.022114
Klhdc3,49.02655
Klhdc4,8.475722
Klhdc5,4.678313
Klhdc7a,3.711738
Klhdc7b,0.218214
Klhdc8a,9.248468
Klhdc8b,6.096073
Klhdc9,4.144418
Klhl1,4.723339
Klhl10,0.138684
Klhl11,7.008236
Klhl12,10.238809
Klhl13,14.883845
Klhl14,1.474637
Klhl15,1.940484
Klhl17,15.562007
Klhl18,4.883187
Klhl2,37.511959
Klhl20,8.276854
Klhl21,5.642907
Klhl22,18.001967
Klhl23,5.155719
Klhl24,5.996792
Klhl25,3.820059
Klhl26,10.999213
Klhl28,4.310827
Klhl29,3.864511
Klhl3,1.22305
Klhl30,0.1
Klhl31,0.1
Klhl32,3.77135
Klhl33,3.323651
Klhl34,2.284006
Klhl35,0.391086
Klhl36,2.27505
Klhl38,0.149193
Klhl4,13.758569
Klhl5,12.568845
Klhl6,0.864192
Klhl7,20.086586
Klhl8,6.2005
Klhl9,20.02718
Klk1,0.1
Klk10,0.213473
Klk11,0.1
Klk12,0.1
Klk13,0.1
Klk14,0.1
Klk15,0.1
Klk1b1,0.1
Klk1b11,0.1
Klk1b16,0.1
Klk1b21,0.1
Klk1b22,0.1
Klk1b24,0.1
Klk1b26,0.1
Klk1b27,0.1
Klk1b3,0.1
Klk1b4,0.1
Klk1b5,0.1
Klk1b7-ps,0.1
Klk1b8,0.1
Klk1b9,0.1
Klk4,0.1
Klk5,0.1
Klk6,102.01787
Klk7,0.1
Klk8,0.931668
Klk9,0.17997
Klkb1,0.1
Klra1,0.1
Klra10,0.1
Klra12,0.1
Klra13-ps,0.1
Klra14,0.1
Klra15,0.1
Klra17,0.1
Klra18,0.1
Klra19,0.1
Klra2,0.1
Klra21,0.1
Klra22,0.1
Klra23,0.1
Klra3,0.1
Klra4,0.1
Klra5,0.1
Klra6,0.1
Klra7,0.1
Klra8,0.1
Klra9,0.1
Klraq1,17.253116
Klrb1a,0.1
Klrb1b,0.1
Klrb1c,0.1
Klrb1f,0.100775
Klrc1,0.1
Klrc2,0.1
Klrc3,0.1
Klrd1,0.1
Klre1,0.132254
Klrg1,0.1
Klrg2,0.391041
Klri1,0.178255
Klri2,0.1
Klrk1,0.1
Kmo,0.1
Kncn,0.1
Kndc1,31.351515
Kng1,0.1
Kng2,0.1
Kntc1,0.1
Kpna1,21.827749
Kpna2,1.941133
Kpna3,15.089135
Kpna4,15.327527
Kpna6,15.209331
Kpna7,0.1
Kpnb1,29.016926
Kprp,0.1
Kptn,4.758981
Kras,19.377893
Krba1,5.104322
Krcc1,12.308785
Kremen1,3.356608
Kremen2,0.53641
Kri1,4.380709
Krit1,4.843302
Krr1,4.626898
Krt1,0.987442
Krt10,2.053639
Krt12,0.1
Krt13,0.1
Krt14,0.1
Krt15,0.1
Krt16,0.1
Krt17,0.204532
Krt18,0.1
Krt19,0.464724
Krt2,0.1
Krt20,0.1
Krt222,14.099577
Krt23,0.1
Krt24,0.1
Krt25,0.738602
Krt26,0.1
Krt27,0.1
Krt28,0.141045
Krt31,0.1
Krt32,0.1
Krt33a,0.1
Krt33b,0.1
Krt34,0.1
Krt35,0.1
Krt36,0.1
Krt39,0.1
Krt4,0.1
Krt40,0.1
Krt42,0.1
Krt5,0.1
Krt6a,0.1
Krt6b,0.1
Krt7,0.1
Krt71,0.1
Krt72-ps,0.1
Krt73,0.1672
Krt74,0.1
Krt75,0.1
Krt76,0.1
Krt77,0.138149
Krt78,0.1
Krt79,0.1
Krt8,0.1
Krt80,0.166256
Krt81,0.1
Krt82,0.1
Krt83,0.1
Krt84,0.1
Krt85,0.1
Krt86,0.1
Krt9,0.306013
Krtap1-3,0.1
Krtap1-4,0.1
Krtap1-5,0.1
Krtap10-10,0.1
Krtap10-4,0.1
Krtap11-1,0.1
Krtap12-1,0.1
Krtap13,0.1
Krtap13-1,0.1
Krtap14,0.1
Krtap15,0.1
Krtap16-1,0.1
Krtap16-10,0.1
Krtap16-4,0.1
Krtap16-5,0.1
Krtap16-7,0.1
Krtap16-8,0.1
Krtap16-9,0.1
Krtap17-1,0.345298
Krtap2-4,0.1
Krtap20-2,0.1
Krtap22-2,0.1
Krtap24-1,0.1
Krtap26-1,0.1
Krtap27-1,0.1
Krtap3-1,0.1
Krtap3-2,0.1
Krtap3-3,0.1
Krtap31-1,0.1
Krtap31-2,0.1
Krtap4-1,0.1
Krtap4-13,0.1
Krtap4-16,0.1
Krtap4-2,0.1
Krtap4-6,0.1
Krtap4-7,0.1
Krtap4-8,0.1
Krtap4-9,0.1
Krtap5-1,0.1
Krtap5-2,0.1
Krtap5-3,0.1
Krtap5-4,0.1
Krtap5-5,0.1
Krtap6-1,0.1
Krtap6-2,0.1
Krtap7-1,0.1
Krtap8-1,0.1
Krtap8-2,0.1
Krtap9-1,0.1
Krtap9-3,0.1
Krtap9-5,0.1
Krtcap2,50.370975
Krtcap3,0.774488
Krtdap,0.36486
Ksr1,6.076671
Ksr2,1.573427
Kti12,4.84142
Ktn1,16.743455
Ky,0.595535
Kynu,0.1
L1cam,19.629795
L1td1,0.1
L2hgdh,3.230351
L3mbtl1,2.596269
L3mbtl2,7.301627
L3mbtl3,2.734472
L3mbtl4,0.33623
LOC100038947,0.1
LOC100039574,0.1
LOC100039614,0.1
LOC100039753,0.1
LOC100039810,0.1
LOC100040022,0.1
LOC100040031,0.1
LOC100040160,0.1
LOC100040223,0.1
LOC100040786,0.1
LOC100040911,0.1
LOC100041033,0.1
LOC100041223,0.1
LOC100041256,0.1
LOC100041346,0.1
LOC100041550,0.1
LOC100042428,0.1
LOC100043315,0.1
LOC100047133,0.405384
LOC100048884,0.1
LOC100048885,0.1
LOC100302567,0.1
LOC100302626,0.118427
LOC100303645,0.1
LOC100499420,0.200925
LOC100503496,0.256339
LOC100504429,0.1
LOC100504473,0.1
LOC100504608,0.234293
LOC100504703,0.1
LOC100616095,1.617652
LOC100642166,2.281188
LOC106740,13.959767
LOC329427,0.341051
LOC380994,0.1
LOC432562,0.1
LOC433374,1.959123
LOC433944,0.148368
LOC434825,0.1
LOC434960,0.1
LOC545691,0.1
LOC547349,0.1
LOC622070,0.1
LOC622124,0.1
LOC622167,0.1
LOC624759,0.1
LOC626049,0.14893
LOC626082,0.131568
LOC626410,0.1
LOC626904,0.1
LOC668917,1.433516
Lace1,3.738651
Lactb,4.206453
Lactb2,3.976248
Lactbl1,0.1
Lad1,0.588992
Lag3,2.184142
Lage3,10.890136
Lair1,1.999288
Lalba,0.1
Lama1,0.473614
Lama2,0.787653
Lama3,0.291043
Lama4,1.25447
Lama5,1.71908
Lamb1,1.167338
Lamb2,9.089104
Lamb3,0.243118
Lamc1,6.608957
Lamc2,0.282512
Lamc3,0.991965
Lamp1,239.037536
Lamp2,49.438248
Lamp3,0.968746
Lamtor2,38.829178
Lamtor3,12.275409
Lancl1,26.422523
Lancl2,11.681256
Lancl3,1.284292
Lao1,0.1
Lap3,25.598565
Laptm4a,114.527
Laptm4b,68.382922
Laptm5,17.841434
Large,11.985422
Larp1,20.274487
Larp1b,4.478975
Larp4,5.583616
Larp4b,10.660188
Larp6,17.599512
Larp7,4.618476
Lars,8.786723
Lars2,3.417513
Las1l,10.931969
Lasp1,19.487185
Lass1,26.486973
Lass2,70.95479
Lass3,0.160929
Lass4,9.063344
Lass5,17.290907
Lass6,2.101383
Lat,0.25274
Lat2,1.736257
Lats1,5.220304
Lats2,6.23239
Lax1,0.151647
Layn,2.817012
Lbh,34.825281
Lbp,1.818001
Lbr,6.007103
Lbx1,4.347956
Lbx2,0.374362
Lca5,1.783762
Lca5l,0.375017
Lcat,21.909911
Lce1a1,0.1
Lce1a2,0.1
Lce1b,0.1
Lce1c,0.1
Lce1d,0.1
Lce1e,0.1
Lce1f,0.1
Lce1g,0.1
Lce1h,0.1
Lce1i,0.1
Lce1l,0.1
Lce1m,0.1
Lce3a,0.1
Lce3b,0.1
Lce3c,0.1
Lce3f,0.1
Lce6a,0.1
Lck,0.329467
Lclat1,4.96549
Lcmt1,24.925906
Lcmt2,2.459921
Lcn10,0.1
Lcn11,0.1
Lcn12,0.1
Lcn13,0.1
Lcn14,0.1
Lcn2,0.809592
Lcn3,0.1
Lcn4,0.1
Lcn5,0.1
Lcn6,0.1
Lcn8,0.1
Lcn9,0.1
Lcor,0.270243
Lcorl,2.7102
Lcp1,6.1369
Lcp2,0.462138
Lct,0.13268
Lctl,0.200103
Ldb1,21.713646
Ldb2,8.247281
Ldb3,5.212812
Ldha,26.751618
Ldhal6b,0.154348
Ldhb,156.582992
Ldhc,0.1
Ldhd,6.410394
Ldlr,17.525357
Ldlrad1,0.1
Ldlrad2,0.1
Ldlrad3,7.237133
Ldlrap1,6.981669
Ldoc1,2.450278
Ldoc1l,7.803484
Leap2,0.1
Lect1,0.432573
Lect2,0.1
Lef1,1.174902
Lefty1,0.984375
Lefty2,0.1
Lekr1,1.735611
Lelp1,0.1
Lemd1,0.39327
Lemd2,10.41624
Lemd3,7.335142
Lenep,3.053852
Leng1,4.325826
Leng8,66.091103
Leng9,1.988344
Leo1,7.273196
Lep,0.1
Lepr,0.877877
Lepre1,2.404667
Leprel1,1.116506
Leprel2,6.052153
Leprel4,7.299331
Leprot,18.95664
Leprotl1,32.921311
Letm1,17.501169
Letm2,4.382566
Letmd1,13.979819
Lfng,10.08505
Lgals1,33.790805
Lgals12,0.1
Lgals2,0.571116
Lgals3,4.002816
Lgals3bp,10.371295
Lgals4,1.593611
Lgals6,0.1
Lgals7,0.1
Lgals8,16.066654
Lgals9,7.132352
Lgi1,17.587216
Lgi2,21.005452
Lgi3,93.819482
Lgi4,17.410128
Lgmn,89.329412
Lgr4,6.019099
Lgr5,4.358962
Lgr6,1.329143
Lgsn,0.1
Lhb,0.1
Lhcgr,0.110551
Lhfp,8.74335
Lhfpl1,0.1
Lhfpl2,7.182127
Lhfpl3,20.088914
Lhfpl4,15.803273
Lhfpl5,5.895238
Lhpp,5.054408
Lhx1,1.28515
Lhx2,0.1
Lhx3,0.567648
Lhx4,0.789623
Lhx5,2.066491
Lhx6,0.1
Lhx8,0.1
Lhx9,0.112765
Lias,11.861733
Lif,0.18935
Lifr,8.365156
Lig1,5.063869
Lig3,4.797781
Lig4,2.635195
Lilra5,0.1
Lilra6,0.1
Lilrb3,0.200496
Lilrb4,0.414939
Lim2,0.1
Lima1,3.064567
Limch1,20.731914
Limd1,4.490274
Limd2,3.034046
Lime1,14.4987
Limk1,49.689376
Limk2,21.762933
Lims1,8.791851
Lims2,8.980153
Lin28a,0.1
Lin28b,1.18967
Lin37,5.803897
Lin52,8.216879
Lin54,2.52944
Lin7a,4.94503
Lin7b,21.318995
Lin7c,14.796534
Lin9,1.025216
Lingo1,14.49999
Lingo2,3.554538
Lingo3,4.571562
Lingo4,4.71722
Lins,1.186286
Lipa,9.330713
Lipc,0.1
Lipe,4.89717
Lipf,0.1
Lipg,0.1
Liph,0.205866
Lipi,0.1
Lipk,0.1
Lipm,0.1
Lipn,0.1
Lipo1,2.910665
Lipt1,1.519639
Lipt2,2.711046
Litaf,38.064068
Lix1,4.374913
Lix1l,10.313309
Llgl1,26.746637
Llgl2,0.167916
Llph,9.033981
Lman1,8.983997
Lman1l,0.1
Lman2,17.881013
Lman2l,10.782118
Lmbr1,5.940032
Lmbr1l,4.315585
Lmbrd1,36.204444
Lmbrd2,6.398703
Lmcd1,1.420752
Lmf1,9.326019
Lmf2,7.831575
Lmln,2.834467
Lmna,17.565446
Lmnb1,2.22584
Lmnb2,5.049897
Lmo1,8.18011
Lmo2,8.923432
Lmo3,7.832904
Lmo4,17.345015
Lmo7,1.570991
Lmod1,0.76049
Lmod2,0.1
Lmod3,0.1
Lmtk2,12.090493
Lmtk3,26.769357
Lmx1a,0.1
Lmx1b,3.542722
Lnp,8.582527
Lnpep,4.028892
Lnx1,9.263867
Lnx2,0.943984
Loh12cr1,14.677488
Lonp1,21.851735
Lonp2,21.384984
Lonrf1,3.45818
Lonrf2,21.261818
Lonrf3,2.55699
Lor,3.636165
Lox,0.367853
Loxhd1,0.1
Loxl1,1.278773
Loxl2,1.45339
Loxl3,1.052708
Loxl4,0.124547
Lpar1,29.438628
Lpar2,0.179545
Lpar3,0.239541
Lpar4,0.813426
Lpar5,0.350705
Lpar6,2.47962
Lpcat1,7.433883
Lpcat2,11.585048
Lpcat2b,0.1
Lpcat3,7.704148
Lpcat4,38.947327
Lpgat1,28.257598
Lphn1,34.530813
Lphn2,11.314123
Lphn3,8.631775
Lpin1,15.514236
Lpin2,9.341124
Lpin3,0.460014
Lpl,1.543723
Lpo,1.617288
Lpp,0.849774
Lpxn,0.67016
Lrat,0.125937
Lrba,2.719714
Lrch1,4.790955
Lrch2,2.970029
Lrch3,6.338587
Lrch4,1.560822
Lrch4-sap25,3.36231
Lrdd,0.603737
Lrfn1,9.978723
Lrfn2,2.775688
Lrfn3,5.627195
Lrfn4,7.206388
Lrfn5,6.138667
Lrg1,1.042117
Lrguk,0.212478
Lrig1,21.446982
Lrig2,6.053387
Lrig3,1.644211
Lrit1,0.1
Lrit2,0.1
Lrit3,0.1
Lrmp,0.222556
Lrp1,35.096585
Lrp10,15.324396
Lrp11,36.019782
Lrp12,12.976793
Lrp1b,1.56088
Lrp2,0.147576
Lrp2bp,0.11698
Lrp3,18.770199
Lrp4,3.272611
Lrp5,1.99241
Lrp6,5.310651
Lrp8,6.836879
Lrpap1,34.296831
Lrpprc,15.48136
Lrr1,0.1
Lrrc1,5.880426
Lrrc10,0.1
Lrrc10b,0.820297
Lrrc14,7.859685
Lrrc14b,1.396227
Lrrc15,0.1
Lrrc16a,5.034545
Lrrc16b,10.114583
Lrrc17,0.1
Lrrc18,0.251972
Lrrc19,0.206253
Lrrc2,0.660105
Lrrc20,6.22519
Lrrc23,1.174294
Lrrc24,11.5546
Lrrc25,0.236133
Lrrc26,0.152918
Lrrc27,3.762309
Lrrc28,5.867047
Lrrc29,0.546043
Lrrc3,1.231878
Lrrc30,0.1
Lrrc32,0.93573
Lrrc33,1.159905
Lrrc34,0.147296
Lrrc36,0.311357
Lrrc38,0.432744
Lrrc39,0.472241
Lrrc3b,6.516645
Lrrc4,11.039671
Lrrc40,7.33495
Lrrc41,13.710485
Lrrc42,7.809743
Lrrc43,0.512991
Lrrc45,12.593066
Lrrc46,0.872601
Lrrc47,12.006363
Lrrc48,3.427174
Lrrc49,34.140996
Lrrc4b,53.089324
Lrrc4c,10.85232
Lrrc50,0.1
Lrrc51,5.012744
Lrrc52,0.411042
Lrrc55,4.410335
Lrrc56,1.381328
Lrrc57,10.520439
Lrrc58,17.354311
Lrrc59,26.505373
Lrrc6,1.090929
Lrrc61,8.988941
Lrrc63,0.1
Lrrc66,0.1
Lrrc67,0.331676
Lrrc68,26.413833
Lrrc69,0.1
Lrrc7,0.814735
Lrrc8a,14.171675
Lrrc8b,8.703393
Lrrc8c,3.092088
Lrrc8d,11.123543
Lrrc8e,0.1
Lrrc9,0.567945
Lrrcc1,4.929412
Lrrfip1,9.990159
Lrrfip2,8.982055
Lrriq1,0.229164
Lrriq3,0.275347
Lrriq4,0.1
Lrrk1,0.744189
Lrrk2,1.896441
Lrrn1,33.660196
Lrrn2,16.447797
Lrrn3,6.049467
Lrrn4,0.205379
Lrrn4cl,0.920033
Lrrtm1,6.846386
Lrrtm2,4.615921
Lrrtm3,5.609839
Lrrtm4,2.689679
Lrsam1,11.468752
Lrtm1,0.1
Lrtm2,10.096371
Lrwd1,4.053834
Lsamp,18.366712
Lsg1,5.910062
Lsm1,4.954677
Lsm10,4.661822
Lsm11,5.749782
Lsm12,6.23854
Lsm14a,18.466572
Lsm14b,16.93375
Lsm2,7.971663
Lsm3,13.467066
Lsm4,27.865458
Lsm5,1.790278
Lsm6,8.591382
Lsm7,7.069958
Lsmd1,32.130566
Lsp1,1.872687
Lsr,3.071776
Lss,10.323649
Lst1,2.067836
Lta,0.156579
Lta4h,14.540828
Ltb,0.283746
Ltb4r1,0.103648
Ltb4r2,0.104542
Ltbp1,1.711613
Ltbp2,0.1
Ltbp3,16.073526
Ltbp4,13.060102
Ltbr,5.74998
Ltc4s,3.904503
Ltf,0.452076
Ltk,2.492112
Ltn1,7.275663
Ltv1,6.403025
Luc7l,18.023096
Luc7l2,36.971222
Luc7l3,29.608661
Lum,2.15973
Luzp1,16.20746
Luzp2,20.004391
Luzp4,0.1
Lxn,39.163428
Ly6a,23.94645
Ly6c1,37.998166
Ly6c2,2.170641
Ly6d,0.121301
Ly6e,36.672286
Ly6f,0.1
Ly6g5b,0.125304
Ly6g5c,0.1
Ly6g6c,0.1
Ly6g6d,2.127438
Ly6g6e,1.671087
Ly6g6f,1.339707
Ly6h,55.321137
Ly6i,0.1
Ly6k,0.112829
Ly75,0.323687
Ly86,9.957075
Ly9,0.160073
Ly96,1.04342
Lyar,4.058765
Lyg1,0.1
Lyg2,0.1
Lyl1,1.205419
Lyn,2.047939
Lynx1,73.882914
Lypd1,15.850611
Lypd2,1.005144
Lypd3,0.1
Lypd4,0.1
Lypd5,0.1
Lypd6,4.954764
Lypd6b,10.433329
Lypla1,14.715589
Lypla2,40.346862
Lyplal1,2.996136
Lyrm1,4.98896
Lyrm2,6.867599
Lyrm4,7.88521
Lyrm5,17.429373
Lyrm7,3.427748
Lysmd1,1.182302
Lysmd2,27.396518
Lysmd3,2.228304
Lysmd4,4.722153
Lyst,2.53897
Lyve1,0.47215
Lyz1,0.594624
Lyz2,15.375317
Lyzl1,0.1
Lyzl4,0.1
Lyzl6,0.1
Lzic,3.936772
Lztfl1,4.907651
Lztr1,26.460361
Lzts1,1.479373
Lzts2,18.373929
M6pr,34.7036
MGC107098,0.1
Mab21l1,5.212398
Mab21l2,9.366553
Mab21l3,0.1
Macc1,0.1
Macf1,16.050903
Macrod1,12.086874
Macrod2,3.9629
Mad1l1,9.182998
Mad2l1,1.73776
Mad2l1bp,5.723376
Mad2l2,9.255303
Madcam1,0.1
Madd,18.143944
Maea,38.660979
Mael,0.1
Maf,5.87864
Maf1,23.606448
Mafa,5.202221
Mafb,3.600779
Maff,0.903458
Mafg,15.424091
Mafk,4.41018
Mag,284.562558
Magea1,0.1
Magea10,0.1
Magea2,0.1
Magea3,0.1
Magea4,0.1
Magea5,0.1
Magea6,0.1
Magea8,0.1
Mageb1,0.1
Mageb16,0.1
Mageb16-ps1,0.1
Mageb18,0.1
Mageb3,0.1
Mageb4,0.1
Mageb5,0.1
Maged1,145.988669
Maged2,29.204988
Magee1,49.068782
Magee2,2.746193
Mageh1,17.346975
Magel2,1.76233
Magi1,18.515881
Magi2,10.168234
Magi3,5.999492
Magix,0.313688
Magoh,19.70623
Magohb,3.632187
Magt1,9.727822
Mak,0.359132
Mak16,7.370887
Mal,195.779134
Mal2,7.361196
Malat1,18.545175
Mall,0.268459
Malt1,1.497795
Mamdc2,0.607734
Mamdc4,0.338514
Maml1,2.145913
Maml2,2.328329
Maml3,1.203575
Mamld1,2.852426
Mamstr,0.513821
Man1a,4.285039
Man1a2,8.519105
Man1b1,18.136996
Man1c1,7.278546
Man2a1,1.566459
Man2a2,26.295203
Man2b1,10.027934
Man2b2,8.829354
Man2c1,14.811455
Manba,3.318562
Manbal,17.98776
Manea,6.206024
Maneal,16.063347
Manf,11.831226
Mansc1,2.546902
Maoa,12.293165
Maob,8.689996
Map1lc3a,112.742626
Map1lc3b,106.797204
Map2k1,50.189132
Map2k2,26.305008
Map2k3,5.597478
Map2k4,49.106398
Map2k5,12.240969
Map2k6,3.231467
Map2k7,29.333367
Map3k1,2.030764
Map3k10,19.837776
Map3k11,7.47927
Map3k12,12.884717
Map3k13,2.598055
Map3k14,0.680007
Map3k15,0.306912
Map3k2,2.919963
Map3k3,5.177317
Map3k4,7.324625
Map3k5,2.55302
Map3k6,0.543694
Map3k7,10.224205
Map3k8,0.517272
Map3k9,7.353229
Map4k1,0.4085
Map4k2,27.740011
Map4k3,9.983868
Map4k4,27.887459
Map4k5,9.610768
Map6d1,19.621768
Mapk1,55.963424
Mapk10,28.757187
Mapk11,10.370924
Mapk12,6.246259
Mapk13,0.1
Mapk14,15.069619
Mapk15,0.654396
Mapk1ip1,12.34252
Mapk1ip1l,8.238106
Mapk3,76.789428
Mapk4,8.854513
Mapk6,23.322107
Mapk7,5.79649
Mapk8,10.817314
Mapk8ip1,108.753738
Mapk8ip2,75.665564
Mapk8ip3,73.223393
Mapk9,62.945218
Mapkap1,12.807497
Mapkapk2,12.339365
Mapkapk3,1.248532
Mapkapk5,9.407991
Mapkbp1,5.574092
Mapre1,12.384538
Mapre2,71.291091
Mapre3,62.220087
Mapt,81.264661
March1,3.246257
March10,0.104118
March11,2.838861
March2,12.152468
March3,1.120454
March4,2.967217
March5,16.491583
March6,32.466395
March7,8.489135
March8,25.810553
March9,5.714887
Marcks,30.473904
Marcksl1,48.475113
Marcksl1-ps4,0.1
Marco,0.1
Mark1,13.140056
Mark2,13.629011
Mark3,12.911496
Mark4,15.495979
Mars,14.153431
Mars2,2.289705
Marveld1,2.456895
Marveld2,0.346201
Marveld3,0.174422
Mas1,0.1
Masp1,2.533467
Masp2,0.367371
Mast1,30.432573
Mast2,17.207908
Mast3,23.439618
Mast4,8.562581
Mastl,0.319836
Mat1a,0.1
Mat2a,57.049856
Mat2b,26.988688
Matk,25.611495
Matn1,0.197386
Matn2,3.046633
Matn3,0.341817
Matn4,3.038417
Matr3,55.505837
Mau2,11.381413
Mavs,4.664536
Max,18.892091
Maz,43.485431
Mb,0.356044
Mbd1,6.588767
Mbd2,14.803179
Mbd3,36.122224
Mbd3l1,0.1
Mbd3l2,0.1
Mbd4,0.983127
Mbd5,3.512124
Mbd6,14.405334
Mbip,6.958609
Mbl1,0.1
Mbl2,0.1
Mblac1,1.408881
Mblac2,8.618171
Mbnl1,23.288257
Mbnl2,49.290306
Mbnl3,0.1
Mboat1,5.456069
Mboat2,12.363839
Mboat4,0.1
Mboat7,34.601331
Mbp,7449.15725
Mbtd1,3.943379
Mbtps1,15.720548
Mbtps2,5.551196
Mc1r,0.1
Mc2r,0.1
Mc3r,0.141686
Mc4r,0.887212
Mc5r,1.386369
Mcam,20.725711
Mcart1,16.941193
Mcart6,2.288358
Mcat,6.000014
Mcc,2.117999
Mccc1,7.695733
Mccc2,7.393399
Mcee,15.35026
Mcf2,5.174002
Mcf2l,21.021785
Mcfd2,20.547967
Mchr1,3.162449
Mcl1,21.767529
Mcm10,0.287511
Mcm2,2.001172
Mcm3,1.117864
Mcm3ap,5.926444
Mcm4,3.654491
Mcm5,0.998961
Mcm6,2.234362
Mcm7,1.412922
Mcm8,1.02713
Mcm9,0.945305
Mcmbp,5.099567
Mcoln1,24.964956
Mcoln2,0.1
Mcoln3,0.1
Mcph1,1.653504
Mcpt-ps1,0.1
Mcpt1,0.1
Mcpt2,0.1
Mcpt4,0.1
Mcpt8,0.1
Mcpt9,0.1
Mcrs1,2.563621
Mctp1,4.412358
Mctp2,0.512716
Mcts1,29.217203
Mcts2,6.950999
Mdc1,2.85087
Mdfi,0.3569
Mdfic,1.061231
Mdga1,1.59137
Mdga2,4.966277
Mdh1,289.271823
Mdh1b,0.521715
Mdh2,185.25877
Mdk,17.259969
Mdm1,1.890177
Mdm2,10.972597
Mdm4,6.184573
Mdn1,2.635729
Mdp1,14.799202
Me1,13.390902
Me2,7.887604
Me3,5.011544
Mea1,43.336178
Meaf6,19.003796
Mecom,0.757956
Mecp2,10.148133
Mecr,8.344586
Med1,7.627571
Med10,9.319693
Med11,4.444264
Med12,6.278251
Med12l,4.512006
Med13,4.78333
Med13l,4.978077
Med14,9.254055
Med15,12.227319
Med16,10.217167
Med17,4.70126
Med18,1.748109
Med19,11.083176
Med20,10.718236
Med21,21.488289
Med22,14.359241
Med23,5.919734
Med24,17.409531
Med25,16.904552
Med26,2.366217
Med27,12.138269
Med28,9.81672
Med29,2.811152
Med30,14.852559
Med31,7.791949
Med4,5.703221
Med6,7.611985
Med7,6.669476
Med8,6.92576
Med9,12.99176
Mef2a,8.93209
Mef2b,0.25877
Mef2c,2.603363
Mef2d,14.723133
Mefv,0.1
Meg3,375.358965
Megf10,9.054176
Megf11,4.565889
Megf6,0.92347
Megf8,19.241448
Megf9,12.465408
Mei1,0.1
Mei4,0.1
Meig1,0.727113
Meis1,6.095373
Meis2,10.705144
Meis3,10.632559
Melk,0.1
Memo1,10.140206
Men1,14.488005
Meox1,1.033989
Meox2,0.1
Mep1a,0.1
Mep1b,0.1
Mepce,10.663546
Mepe,0.1
Mertk,2.291761
Mesdc1,5.045809
Mesdc2,8.404613
Mesp1,0.1
Mesp2,0.1
Mest,6.979823
Met,0.848969
Metap1,14.201706
Metap1d,11.112474
Metap2,13.582149
Metrn,61.053773
Metrnl,2.616213
Mettl1,4.470831
Mettl10,8.107442
Mettl11a,11.793476
Mettl11b,0.1
Mettl13,2.438815
Mettl14,6.675557
Mettl15,2.308305
Mettl16,4.822641
Mettl17,5.724733
Mettl2,2.929111
Mettl21a,4.738298
Mettl21d,7.220543
Mettl22,8.20097
Mettl3,5.985989
Mettl4,1.570797
