gene.symbol,CTR2
Klrc2,0.1
Klrc3,0.1
Klrd1,0.1
Klre1,0.1
Klrg1,0.1
Klrg2,0.501128
Klri1,0.409725
Klri2,0.1
Klrk1,0.1
Kmo,0.1
Kncn,0.1
Kndc1,32.717809
Kng1,0.1
Kng2,0.1
Kntc1,0.21131
Kpna1,21.496398
Kpna2,1.718107
Kpna3,14.627804
Kpna4,16.586148
Kpna6,15.568454
Kpna7,0.1
Kpnb1,30.109028
Kprp,0.1
Kptn,4.57455
Kras,18.581655
Krba1,4.44436
Krcc1,10.760454
Kremen1,2.988131
Kremen2,0.441159
Kri1,4.783433
Krit1,4.883244
Krr1,3.980965
Krt1,1.168657
Krt10,1.493408
Krt12,0.1
Krt13,0.1
Krt14,0.1
Krt15,0.1
Krt16,0.1
Krt17,0.1
Krt18,0.1
Krt19,0.111758
Krt2,0.1
Krt20,0.1
Krt222,14.480851
Krt23,0.1
Krt24,0.1
Krt25,0.997506
Krt26,0.1
Krt27,0.1
Krt28,0.1
Krt31,0.1
Krt32,0.1
Krt33a,0.1
Krt33b,0.1
Krt34,0.1
Krt35,0.1
Krt36,0.1
Krt39,0.1
Krt4,0.1
Krt40,0.1
Krt42,0.1
Krt5,0.1
Krt6a,0.1
Krt6b,0.1
Krt7,0.1
Krt71,0.1
Krt72-ps,0.1
Krt73,0.1
Krt74,0.1
Krt75,0.1
Krt76,0.1
Krt77,0.238397
Krt78,0.1
Krt79,0.1
Krt8,0.1
Krt80,0.20776
Krt81,0.1
Krt82,0.1
Krt83,0.104266
Krt84,0.1
Krt85,0.1
Krt86,0.1
Krt9,0.340798
Krtap1-3,0.1
Krtap1-4,0.1
Krtap1-5,0.1
Krtap10-10,0.1
Krtap10-4,0.1
Krtap11-1,0.1
Krtap12-1,0.1
Krtap13,0.1
Krtap13-1,0.1
Krtap14,0.1
Krtap15,0.1
Krtap16-1,0.1
Krtap16-10,0.1
Krtap16-4,0.1
Krtap16-5,0.1
Krtap16-7,0.1
Krtap16-8,0.1
Krtap16-9,0.1
Krtap17-1,0.404734
Krtap2-4,0.1
Krtap20-2,0.1
Krtap22-2,0.1
Krtap24-1,0.1
Krtap26-1,0.1
Krtap27-1,0.1
Krtap3-1,0.1
Krtap3-2,0.1
Krtap3-3,0.1
Krtap31-1,0.1
Krtap31-2,0.1
Krtap4-1,0.1
Krtap4-13,0.1
Krtap4-16,0.1
Krtap4-2,0.1
Krtap4-6,0.1
Krtap4-7,0.1
Krtap4-8,0.1
Krtap4-9,0.1
Krtap5-1,0.1
Krtap5-2,0.1
Krtap5-3,0.1
Krtap5-4,0.1
Krtap5-5,0.1
Krtap6-1,0.1
Krtap6-2,0.1
Krtap7-1,0.1
Krtap8-1,0.1
Krtap8-2,0.1
Krtap9-1,0.1
Krtap9-3,0.1
Krtap9-5,0.1
Krtcap2,35.839513
Krtcap3,0.409259
Krtdap,0.376271
Ksr1,6.489522
Ksr2,1.635963
Kti12,3.961638
Ktn1,15.941286
Ky,0.64204
Kynu,0.1
L1cam,18.905958
L1td1,0.1
L2hgdh,2.773373
L3mbtl1,2.677942
L3mbtl2,7.048259
L3mbtl3,2.925995
L3mbtl4,0.399252
LOC100038947,0.1
LOC100039574,0.1
LOC100039614,0.1
LOC100039753,0.1
LOC100039810,0.1
LOC100040022,0.1
LOC100040031,0.1
LOC100040160,0.1
LOC100040223,0.1
LOC100040786,0.1
LOC100040911,0.1
LOC100041033,0.1
LOC100041223,0.1
LOC100041256,0.1
LOC100041346,0.1
LOC100041550,0.1
LOC100042428,0.1
LOC100043315,0.1
LOC100047133,0.265121
LOC100048884,0.1
LOC100048885,0.1
LOC100302567,0.1
LOC100302626,0.1
LOC100303645,0.1
LOC100499420,0.203432
LOC100503496,0.717349
LOC100504429,0.1
LOC100504473,0.1
LOC100504608,0.199727
LOC100504703,0.1
LOC100616095,1.369006
LOC100642166,2.332026
LOC106740,13.156162
LOC329427,0.230796
LOC380994,0.1
LOC432562,0.1
LOC433374,1.180483
LOC433944,0.127006
LOC434825,0.1
LOC434960,0.1
LOC545691,0.1
LOC547349,0.1
LOC622070,0.1
LOC622124,0.1
LOC622167,0.1
LOC624759,0.1
LOC626049,0.1
LOC626082,0.1
LOC626410,0.1
LOC626904,0.1
LOC668917,1.407507
Lace1,3.838075
Lactb,4.526119
Lactb2,3.455744
Lactbl1,0.1
Lad1,0.57291
Lag3,2.744177
Lage3,10.021747
Lair1,1.973495
Lalba,0.1
Lama1,0.473637
Lama2,0.863351
Lama3,0.296564
Lama4,0.967336
Lama5,1.689126
Lamb1,1.09397
Lamb2,8.367068
Lamb3,0.167864
Lamc1,6.58803
Lamc2,0.135373
Lamc3,0.995283
Lamp1,237.618427
Lamp2,44.115163
Lamp3,0.910284
Lamtor2,42.273164
Lamtor3,11.800862
Lancl1,26.886495
Lancl2,11.979479
Lancl3,1.393821
Lao1,0.1
Lap3,24.625361
Laptm4a,123.12395
Laptm4b,65.706147
Laptm5,18.385098
Large,12.784137
Larp1,20.79192
Larp1b,4.080998
Larp4,5.369539
Larp4b,10.772264
Larp6,18.185162
Larp7,4.992932
Lars,8.964779
Lars2,3.597048
Las1l,12.779832
Lasp1,18.853033
Lass1,24.314863
Lass2,66.271079
Lass3,0.1358
Lass4,8.123365
Lass5,14.523474
Lass6,2.001371
Lat,0.164263
Lat2,1.239919
Lats1,5.373212
Lats2,5.960469
Lax1,0.1
Layn,3.336397
Lbh,34.9944
Lbp,1.563345
Lbr,5.54264
Lbx1,4.126892
Lbx2,0.188249
Lca5,1.804825
Lca5l,0.360076
Lcat,19.783736
Lce1a1,0.1
Lce1a2,0.1
Lce1b,0.1
Lce1c,0.1
Lce1d,0.1
Lce1e,0.1
Lce1f,0.1
Lce1g,0.1
Lce1h,0.1
Lce1i,0.1
Lce1l,0.1
Lce1m,0.1
Lce3a,0.1
Lce3b,0.1
Lce3c,0.1
Lce3f,0.1
Lce6a,0.1
Lck,0.191686
Lclat1,4.463377
Lcmt1,23.76492
Lcmt2,2.001772
Lcn10,0.1
Lcn11,0.1
Lcn12,0.1
Lcn13,0.1
Lcn14,0.1
Lcn2,1.111779
Lcn3,0.1
Lcn4,0.1
Lcn5,0.1
Lcn6,0.1
Lcn8,0.1
Lcn9,0.1
Lcor,0.168143
Lcorl,3.100602
Lcp1,7.48493
Lcp2,0.444954
Lct,0.12001
Lctl,0.335206
Ldb1,22.058786
Ldb2,8.200561
Ldb3,4.893546
Ldha,22.050165
Ldhal6b,0.175749
Ldhb,167.668297
Ldhc,0.1
Ldhd,5.423902
Ldlr,17.832811
Ldlrad1,0.1
Ldlrad2,0.1
Ldlrad3,7.024804
Ldlrap1,7.278185
Ldoc1,2.59677
Ldoc1l,6.854868
Leap2,0.1
Lect1,0.479846
Lect2,0.1
Lef1,1.397201
Lefty1,1.047618
Lefty2,0.1
Lekr1,1.126338
Lelp1,0.1
Lemd1,0.395754
Lemd2,9.93588
Lemd3,6.830072
Lenep,2.441542
Leng1,4.285108
Leng8,62.382845
Leng9,2.12415
Leo1,7.478298
Lep,0.1
Lepr,0.703315
Lepre1,2.180657
Leprel1,1.227032
Leprel2,5.655797
Leprel4,6.636292
Leprot,19.584849
Leprotl1,33.397654
Letm1,18.583887
Letm2,4.533621
Letmd1,11.837137
Lfng,10.65689
Lgals1,30.909328
Lgals12,0.1
Lgals2,0.582539
Lgals3,2.24883
Lgals3bp,9.694101
Lgals4,1.798073
Lgals6,0.1
Lgals7,0.1
Lgals8,16.277605
Lgals9,6.686546
Lgi1,17.319291
Lgi2,21.778684
Lgi3,96.124633
Lgi4,15.806645
Lgmn,93.688536
Lgr4,5.793593
Lgr5,4.575599
Lgr6,1.341677
Lgsn,0.1
Lhb,0.1
Lhcgr,0.1
Lhfp,10.31322
Lhfpl1,0.1
Lhfpl2,6.788099
Lhfpl3,21.144602
Lhfpl4,18.277964
Lhfpl5,5.457716
Lhpp,5.513454
Lhx1,1.264377
Lhx2,0.1
Lhx3,0.614675
Lhx4,0.946851
Lhx5,1.919733
Lhx6,0.1
Lhx8,0.1
Lhx9,0.127001
Lias,12.929886
Lif,0.185977
Lifr,8.314685
Lig1,5.383353
Lig3,4.687878
Lig4,2.564841
Lilra5,0.1
Lilra6,0.1
Lilrb3,0.217772
Lilrb4,0.120057
Lim2,0.1
Lima1,3.151577
Limch1,21.521447
Limd1,4.126483
Limd2,3.152052
Lime1,15.121281
Limk1,60.680663
Limk2,19.894031
Lims1,7.896205
Lims2,9.919392
Lin28a,0.1
Lin28b,1.155636
Lin37,5.642399
Lin52,7.91241
Lin54,2.4266
Lin7a,5.023243
Lin7b,19.912211
Lin7c,13.866777
Lin9,1.19843
Lingo1,14.637475
Lingo2,3.187022
Lingo3,3.727998
Lingo4,5.21295
Lins,1.145653
Lipa,8.497934
Lipc,0.1
Lipe,5.042134
Lipf,0.1
Lipg,0.1
Liph,0.343388
Lipi,0.1
Lipk,0.1
Lipm,0.1
Lipn,0.1
Lipo1,2.390513
Lipt1,1.476608
Lipt2,2.366331
Litaf,34.776457
Lix1,4.378143
Lix1l,10.35899
Llgl1,25.020804
Llgl2,0.109761
Llph,8.896225
Lman1,8.648007
Lman1l,0.1
Lman2,16.802697
Lman2l,8.775483
Lmbr1,5.852575
Lmbr1l,4.217568
Lmbrd1,35.400827
Lmbrd2,5.037795
Lmcd1,1.246069
Lmf1,10.41546
Lmf2,7.363797
Lmln,2.757442
Lmna,16.356996
Lmnb1,2.760742
Lmnb2,4.694791
Lmo1,7.047759
Lmo2,9.654461
Lmo3,8.297646
Lmo4,20.213496
Lmo7,1.372408
Lmod1,0.611512
Lmod2,0.1
Lmod3,0.1
Lmtk2,12.331603
Lmtk3,23.319218
Lmx1a,0.1
Lmx1b,3.171307
Lnp,8.194601
Lnpep,3.051392
Lnx1,8.488211
Lnx2,0.970848
Loh12cr1,12.353078
Lonp1,22.354065
Lonp2,21.415738
Lonrf1,3.538808
Lonrf2,21.959049
Lonrf3,2.609234
Lor,2.759385
Lox,0.420629
Loxhd1,0.1
Loxl1,1.346194
Loxl2,1.38547
Loxl3,0.918594
Loxl4,0.208586
Lpar1,30.113256
Lpar2,0.130852
Lpar3,0.22213
Lpar4,0.72977
Lpar5,0.201161
Lpar6,2.606285
Lpcat1,5.987715
Lpcat2,12.195287
Lpcat2b,0.1
Lpcat3,6.832211
Lpcat4,37.903508
Lpgat1,28.010664
Lphn1,33.994551
Lphn2,10.651818
Lphn3,8.737645
Lpin1,15.487074
Lpin2,9.389796
Lpin3,0.48573
Lpl,1.437972
Lpo,2.00031
Lpp,0.740968
Lpxn,0.517328
Lrat,0.111477
Lrba,2.911889
Lrch1,4.968624
Lrch2,2.869417
Lrch3,5.620776
Lrch4,2.08282
Lrch4-sap25,3.198308
Lrdd,0.68037
Lrfn1,9.164643
Lrfn2,2.797595
Lrfn3,5.762277
Lrfn4,6.994305
Lrfn5,6.149463
Lrg1,0.811964
Lrguk,0.221729
Lrig1,22.185675
Lrig2,5.844115
Lrig3,1.551395
Lrit1,0.1
Lrit2,0.1
Lrit3,0.1
Lrmp,0.274537
Lrp1,33.667149
Lrp10,13.765253
Lrp11,36.71218
Lrp12,13.033074
Lrp1b,1.341184
Lrp2,0.160731
Lrp2bp,0.163139
Lrp3,18.23901
Lrp4,3.475657
Lrp5,2.37005
Lrp6,5.163396
Lrp8,6.962039
Lrpap1,34.481993
Lrpprc,14.85278
Lrr1,0.1
Lrrc1,5.397019
Lrrc10,0.1
Lrrc10b,0.999865
Lrrc14,7.452815
Lrrc14b,1.231795
Lrrc15,0.1
Lrrc16a,4.91409
Lrrc16b,9.511047
Lrrc17,0.1
Lrrc18,0.200055
Lrrc19,0.1
Lrrc2,0.565833
Lrrc20,6.355905
Lrrc23,0.909481
Lrrc24,10.527736
Lrrc25,0.284891
Lrrc26,0.34362
Lrrc27,3.689292
Lrrc28,5.752782
Lrrc29,0.532277
Lrrc3,1.085078
Lrrc30,0.1
Lrrc32,0.593274
Lrrc33,0.974292
Lrrc34,0.140716
Lrrc36,0.57688
Lrrc38,0.392753
Lrrc39,0.492244
Lrrc3b,7.049365
Lrrc4,11.678064
Lrrc40,6.471753
Lrrc41,12.579883
Lrrc42,7.417095
Lrrc43,0.364548
Lrrc45,12.493656
Lrrc46,0.672723
Lrrc47,11.704411
Lrrc48,3.855823
Lrrc49,35.924188
Lrrc4b,53.315719
Lrrc4c,10.704645
Lrrc50,0.1
Lrrc51,4.041294
Lrrc52,0.265528
Lrrc55,3.732926
Lrrc56,1.236938
Lrrc57,9.193896
Lrrc58,15.806198
Lrrc59,26.560852
Lrrc6,1.092806
Lrrc61,8.809096
Lrrc63,0.1
Lrrc66,0.1
Lrrc67,0.1
Lrrc68,25.291333
Lrrc69,0.1
Lrrc7,0.893372
Lrrc8a,14.404381
Lrrc8b,7.629638
Lrrc8c,2.67217
Lrrc8d,11.369651
Lrrc8e,0.1
Lrrc9,0.505677
Lrrcc1,4.590119
Lrrfip1,10.404173
Lrrfip2,9.036193
Lrriq1,0.282026
Lrriq3,0.238587
Lrriq4,0.1
Lrrk1,0.833778
Lrrk2,1.836043
Lrrn1,33.29381
Lrrn2,15.387406
Lrrn3,5.930065
Lrrn4,0.15804
Lrrn4cl,0.752233
Lrrtm1,6.508096
Lrrtm2,4.617139
Lrrtm3,5.265441
Lrrtm4,3.094828
Lrsam1,12.386467
Lrtm1,0.1
Lrtm2,9.995201
Lrwd1,3.996211
Lsamp,22.561068
Lsg1,6.5351
Lsm1,4.196578
Lsm10,3.599978
Lsm11,6.143562
Lsm12,7.653631
Lsm14a,19.773122
Lsm14b,18.822618
Lsm2,6.06401
Lsm3,12.407671
Lsm4,25.267771
Lsm5,1.533143
Lsm6,7.86223
Lsm7,6.329592
Lsmd1,29.162492
Lsp1,1.956647
Lsr,2.552104
Lss,10.582251
Lst1,1.440892
Lta,0.1
Lta4h,13.88165
Ltb,0.145001
Ltb4r1,0.27365
Ltb4r2,0.1
Ltbp1,1.955827
Ltbp2,0.1
Ltbp3,15.115165
Ltbp4,11.164075
Ltbr,5.49975
Ltc4s,2.504741
Ltf,0.289986
Ltk,1.97792
Ltn1,6.376409
Ltv1,5.877158
Luc7l,17.901913
Luc7l2,36.583639
Luc7l3,30.516355
Lum,2.078126
Luzp1,17.776532
Luzp2,19.848213
Luzp4,0.1
Lxn,34.552005
Ly6a,23.801311
Ly6c1,35.495935
Ly6c2,1.921527
Ly6d,0.1
Ly6e,33.02337
Ly6f,0.1
Ly6g5b,0.179029
Ly6g5c,0.1
Ly6g6c,0.1
Ly6g6d,2.335051
Ly6g6e,1.767822
Ly6g6f,0.965496
Ly6h,43.37546
Ly6i,0.1
Ly6k,0.1
Ly75,0.303561
Ly86,10.661064
Ly9,0.124446
Ly96,1.101859
Lyar,4.149717
Lyg1,0.1
Lyg2,0.1
Lyl1,0.920832
Lyn,2.157218
Lynx1,86.341599
Lypd1,12.841252
Lypd2,0.704045
Lypd3,0.1
Lypd4,0.1
Lypd5,0.1
Lypd6,5.722565
Lypd6b,11.342554
Lypla1,15.126621
Lypla2,36.118406
Lyplal1,2.084203
Lyrm1,4.079785
Lyrm2,6.983254
Lyrm4,8.030079
Lyrm5,15.258828
Lyrm7,3.418077
Lysmd1,0.999737
Lysmd2,26.386144
Lysmd3,2.376977
Lysmd4,4.8572
Lyst,2.564537
Lyve1,0.407856
Lyz1,0.854191
Lyz2,14.941949
Lyzl1,0.1
Lyzl4,0.1
Lyzl6,0.1
Lzic,3.62011
Lztfl1,4.549629
Lztr1,26.844571
Lzts1,1.491655
Lzts2,18.314682
M6pr,33.512147
MGC107098,0.1
Mab21l1,3.92613
Mab21l2,8.555869
Mab21l3,0.1
Macc1,0.1
Macf1,17.362542
Macrod1,10.333487
Macrod2,4.598957
Mad1l1,10.324207
Mad2l1,1.89142
Mad2l1bp,5.126844
Mad2l2,8.359387
Madcam1,0.1
Madd,18.073962
Maea,38.69955
Mael,0.18019
Maf,5.888266
Maf1,21.342484
Mafa,4.137177
Mafb,3.917547
Maff,0.771137
Mafg,13.594899
Mafk,4.517311
Mag,314.161119
Magea1,0.1
Magea10,0.1
Magea2,0.1
Magea3,0.1
Magea4,0.1
Magea5,0.1
Magea6,0.1
Magea8,0.1
Mageb1,0.1
Mageb16,0.1
Mageb16-ps1,0.1
Mageb18,0.1
Mageb3,0.1
Mageb4,0.1
Mageb5,0.1
Maged1,139.303388
Maged2,25.899249
Magee1,49.943275
Magee2,2.472049
Mageh1,18.923183
Magel2,1.850024
Magi1,19.500642
Magi2,10.395932
Magi3,6.029027
Magix,0.183044
Magoh,18.518561
Magohb,2.717202
Magt1,8.432958
Mak,0.316297
Mak16,6.976255
Mal,201.218889
Mal2,7.466877
Malat1,31.24068
Mall,0.424579
Malt1,1.301596
Mamdc2,0.743791
Mamdc4,0.509125
Maml1,1.891524
Maml2,2.257805
Maml3,1.190614
Mamld1,2.625842
Mamstr,0.432195
Man1a,4.368742
Man1a2,7.872158
Man1b1,18.837795
Man1c1,6.824971
Man2a1,1.599007
Man2a2,25.881946
Man2b1,9.265042
Man2b2,8.699264
Man2c1,13.304024
Manba,4.072575
Manbal,18.140268
Manea,5.748604
Maneal,16.515869
Manf,10.270678
Mansc1,2.329215
Maoa,12.486465
Maob,8.772521
Map1lc3a,130.945894
Map1lc3b,109.711102
Map2k1,47.541943
Map2k2,25.641234
Map2k3,5.610232
Map2k4,51.792917
Map2k5,10.291529
Map2k6,3.094828
Map2k7,30.571208
Map3k1,1.790703
Map3k10,20.882432
Map3k11,7.521147
Map3k12,12.953866
Map3k13,2.518736
Map3k14,0.661749
Map3k15,0.261199
Map3k2,2.580821
Map3k3,5.768046
Map3k4,7.92861
Map3k5,2.47587
Map3k6,0.435233
Map3k7,9.627367
Map3k8,0.452281
Map3k9,8.522454
Map4k1,0.333791
Map4k2,27.322696
Map4k3,10.238685
Map4k4,32.108482
Map4k5,9.091896
Map6d1,19.595709
Mapk1,53.66022
Mapk10,31.144664
Mapk11,10.508819
Mapk12,6.620087
Mapk13,0.1
Mapk14,14.633584
Mapk15,1.016168
Mapk1ip1,12.162751
Mapk1ip1l,7.984747
Mapk3,74.419368
Mapk4,8.131074
Mapk6,24.073282
Mapk7,5.819843
Mapk8,11.676297
Mapk8ip1,114.020789
Mapk8ip2,74.496867
Mapk8ip3,74.70368
Mapk9,62.577896
Mapkap1,12.39204
Mapkapk2,12.249232
Mapkapk3,1.305961
Mapkapk5,8.811861
Mapkbp1,4.729943
Mapre1,12.421001
Mapre2,69.258431
Mapre3,64.740255
Mapt,79.813497
March1,3.245605
March10,0.125964
March11,3.102453
March2,11.681488
March3,1.214357
March4,2.93163
March5,15.86951
March6,32.482126
March7,7.56626
March8,24.512108
March9,5.349627
Marcks,27.036725
Marcksl1,45.893224
Marcksl1-ps4,0.1
Marco,0.1
Mark1,14.672388
Mark2,12.962092
Mark3,12.911751
Mark4,16.709101
Mars,14.304455
Mars2,1.690851
Marveld1,0.990749
Marveld2,0.196617
Marveld3,0.181478
Mas1,0.1
Masp1,2.448347
Masp2,0.266793
Mast1,29.783321
Mast2,17.432753
Mast3,22.481098
Mast4,9.435647
Mastl,0.352453
Mat1a,0.1
Mat2a,54.401798
Mat2b,26.82281
Matk,24.934516
Matn1,0.137821
Matn2,2.861787
Matn3,0.389327
Matn4,3.672036
Matr3,54.185388
Mau2,11.229828
Mavs,4.492806
Max,21.399503
Maz,41.932489
Mb,0.425663
Mbd1,6.87327
Mbd2,15.51295
Mbd3,38.156711
Mbd3l1,0.1
Mbd3l2,0.1
Mbd4,1.106458
Mbd5,3.837539
Mbd6,13.226534
Mbip,6.958435
Mbl1,0.1
Mbl2,0.1
Mblac1,1.419548
Mblac2,7.706824
Mbnl1,22.51442
Mbnl2,49.264096
Mbnl3,0.1
Mboat1,4.933928
Mboat2,11.192526
Mboat4,0.104183
Mboat7,30.794952
Mbp,7421.980765
Mbtd1,3.622221
Mbtps1,15.862767
Mbtps2,5.21
Mc1r,0.1
Mc2r,0.1
Mc3r,0.1
Mc4r,1.043912
Mc5r,1.6376
Mcam,21.631549
Mcart1,17.789698
Mcart6,1.829385
Mcat,5.360642
Mcc,2.11508
Mccc1,7.6568
Mccc2,8.189893
Mcee,13.289147
Mcf2,4.889963
Mcf2l,20.0881
Mcfd2,22.007131
Mchr1,3.353642
Mcl1,21.058402
Mcm10,0.277707
Mcm2,2.192181
Mcm3,1.09833
Mcm3ap,5.731581
Mcm4,3.569948
Mcm5,1.037222
Mcm6,1.938582
Mcm7,1.239202
Mcm8,1.274248
Mcm9,0.921195
Mcmbp,4.821837
Mcoln1,24.600665
Mcoln2,0.1
Mcoln3,0.1
Mcph1,1.617665
Mcpt-ps1,0.1
Mcpt1,0.1
Mcpt2,0.1
Mcpt4,0.1
Mcpt8,0.1
Mcpt9,0.1
Mcrs1,2.118654
Mctp1,4.077085
Mctp2,0.449969
Mcts1,26.718314
Mcts2,6.545144
Mdc1,3.033672
Mdfi,0.249437
Mdfic,0.893405
Mdga1,1.30764
Mdga2,4.352671
Mdh1,291.244285
Mdh1b,0.63392
Mdh2,175.18145
Mdk,17.695071
Mdm1,1.564018
Mdm2,10.965511
Mdm4,6.154972
Mdn1,2.939743
Mdp1,14.75463
Me1,13.245917
Me2,7.999367
Me3,4.803116
Mea1,45.209211
Meaf6,17.623932
Mecom,0.741905
Mecp2,9.451425
Mecr,7.866145
Med1,7.728251
Med10,9.363628
Med11,4.605757
Med12,6.445463
Med12l,4.325581
Med13,4.565396
Med13l,4.507292
Med14,9.143817
Med15,12.651029
Med16,9.452346
Med17,4.452767
Med18,1.800636
Med19,10.523715
Med20,11.067058
Med21,19.7423
Med22,13.560366
Med23,4.938831
Med24,15.409348
Med25,15.536446
Med26,2.426624
Med27,11.092424
Med28,8.678161
Med29,2.610924
Med30,13.956085
Med31,7.023042
Med4,5.839633
Med6,8.030505
Med7,6.175655
Med8,7.401949
Med9,12.142711
Mef2a,8.261001
Mef2b,0.3426
Mef2c,2.492155
Mef2d,14.717873
Mefv,0.1
Meg3,344.521454
Megf10,8.461217
Megf11,4.393651
Megf6,0.925875
Megf8,18.759234
Megf9,12.444384
Mei1,0.1
Mei4,0.1
Meig1,0.567352
Meis1,6.037083
Meis2,11.855825
Meis3,10.420479
Melk,0.1
Memo1,10.109355
Men1,14.099374
Meox1,1.058314
Meox2,0.123631
Mep1a,0.1
Mep1b,0.1
Mepce,11.564275
Mepe,0.1
Mertk,2.610866
Mesdc1,4.713507
Mesdc2,8.807911
Mesp1,0.1
Mesp2,0.1
Mest,7.738885
Met,0.708716
Metap1,13.585887
Metap1d,10.210513
Metap2,13.95421
Metrn,58.10825
Metrnl,2.211486
Mettl1,4.562168
Mettl10,7.727428
Mettl11a,10.252069
Mettl11b,0.1
Mettl13,2.795309
Mettl14,7.092424
Mettl15,2.116629
Mettl16,5.389495
Mettl17,4.477264
Mettl2,2.679329
Mettl21a,5.06144
Mettl21d,6.464371
Mettl22,7.069568
Mettl3,5.366714
Mettl4,1.366542
Mettl5,5.494222
Mettl6,3.612604
Mettl7a1,16.385727
Mettl7a2,0.333553
Mettl7b,0.1
Mettl8,3.70163
Mettl9,19.217787
Mex3a,0.425016
Mex3b,2.370212
Mex3c,6.395009
Mex3d,3.654065
Mfap1a,7.932603
Mfap1b,11.862703
Mfap2,1.692505
Mfap3,3.073496
Mfap3l,8.723813
Mfap4,3.740184
Mfap5,0.981608
Mff,66.316955
Mfge8,14.656148
Mfhas1,5.893485
Mfi2,0.1
Mfn1,21.047973
Mfn2,42.994629
Mfng,1.858423
Mfrp,0.39659
Mfsd1,11.316167
Mfsd10,6.907476
Mfsd11,7.859645
Mfsd2a,17.09761
Mfsd2b,0.476761
Mfsd3,3.111343
Mfsd4,5.251227
Mfsd5,20.559287
Mfsd6,27.468028
Mfsd6l,0.1
Mfsd7a,0.921046
Mfsd7b,5.327949
Mfsd7c,0.81284
Mfsd8,3.723808
Mfsd9,1.777253
Mga,2.805563
Mgam,0.1
Mgat1,15.570101
Mgat2,9.341183
Mgat3,30.230201
Mgat4a,4.639055
Mgat4b,9.435867
Mgat4c,3.327428
Mgat5,5.31981
Mgat5b,8.90821
Mgea5,35.688494
Mgl2,0.255806
Mgll,13.596546
Mgmt,1.703556
Mgp,29.382274
Mgrn1,50.607177
Mgst1,17.959187
Mgst2,0.225387
Mgst3,73.185424
Mia1,4.790176
Mia2,0.1
Mia3,0.1
Miat,49.241902
Mib1,6.172396
Mib2,16.56966
Mical1,2.366008
Mical2,9.781127
Mical3,5.433229
Micalcl,0.468361
Micall1,22.521849
Micall2,1.712129
Mid1,7.931943
Mid1ip1,92.393129
Mid2,4.482375
Midn,11.533503
Mier1,6.598793
Mier2,6.859884
Mier3,3.260668
Mif,34.902997
Mif4gd,12.45022
Miip,4.700862
Mill1,0.1
Mill2,0.812404
Mina,2.469781
Mink1,35.570307
Minpp1,13.344406
Mios,3.87541
Miox,0.1
Mip,0.1
Mipep,0.652476
Mipol1,2.55845
Mir100,0.1
Mir101a,0.1
Mir101b,0.1
Mir101c,0.1
Mir103-1,0.1
Mir103-2,0.1
Mir105,0.1
Mir106a,0.1
Mir106b,0.1
Mir107,0.1
Mir10a,0.1
Mir10b,0.1
Mir1186,0.1
Mir1186b,0.1
Mir1187,0.1
Mir1188,0.1
Mir1190,0.1
Mir1192,0.1
Mir1193,0.1
Mir1196,0.1
Mir1197,0.1
Mir1199,0.936387
Mir1224,0.1
Mir122a,0.1
Mir1247,0.1
Mir1249,0.1
Mir124a-1,0.1
Mir124a-2,0.1
Mir124a-3,0.1
Mir1251,0.1
Mir125a,0.1
Mir125b-1,0.1
Mir125b-2,0.1
Mir126,0.1
Mir1264,0.1
Mir127,0.1
Mir128-1,0.1
Mir128-2,0.1
Mir129-1,0.1
Mir129-2,0.1
Mir1298,0.1
Mir1306,0.1
Mir130a,0.1
Mir130b,0.1
Mir132,0.1
Mir133a-1,0.1
Mir133a-2,0.1
Mir133b,0.1
Mir134,0.1
Mir135a-1,0.1
Mir135a-2,0.1
Mir135b,0.1
Mir136,0.1
Mir137,0.1
Mir138-1,0.1
Mir138-2,0.1
Mir139,0.1
Mir140,0.1
Mir141,0.1
Mir142,0.1
Mir143,0.1
Mir144,0.1
Mir145,0.1
Mir146,0.1
Mir146b,0.1
Mir147,0.1
Mir148a,0.1
Mir148b,0.1
Mir149,0.1
Mir150,0.1
Mir152,0.1
Mir153,0.1
Mir154,0.1
Mir155,0.1
Mir15a,0.1
Mir15b,0.1
Mir16-1,0.1
Mir16-2,0.1
Mir17,0.1
Mir17hg,0.313821
Mir18,0.1
Mir181a-1,0.1
Mir181a-2,0.1
Mir181b-1,0.1
Mir181b-2,0.1
Mir181c,0.1
Mir181d,0.1
Mir182,0.1
Mir183,0.1
Mir1839,0.1
Mir184,0.1
Mir1843,0.1
Mir185,0.1
Mir186,0.1
Mir187,0.1
Mir188,0.1
Mir1892,0.1
Mir1893,0.1
Mir1894,0.1
Mir1895,0.1
Mir1896,0.1
Mir1897,0.1
Mir1898,0.1
Mir1899,0.1
Mir18b,0.1
Mir190,0.1
Mir1900,0.1
Mir1901,0.1
Mir1902,0.1
Mir1903,0.1
Mir1904,0.1
Mir1905,0.1
Mir1906-1,0.1
Mir1907,0.1
Mir190b,0.1
Mir191,0.1
Mir1912,0.1
Mir192,0.1
Mir1929,0.1
Mir193,0.1
Mir1930,0.1
Mir1931,0.1
Mir1932,0.1
Mir1933,0.1
Mir1934,0.1
Mir1936,0.1
Mir1938,0.1
Mir193b,0.1
Mir194-1,0.1
Mir194-2,0.1
Mir1940,0.1
Mir1941,0.1
Mir1942,0.1
Mir1943,0.1
Mir1945,0.1
Mir1946a,0.1
Mir1947,0.1
