gene.symbol,7DM3
Kcnh4,0.144486
Kcnh5,0.11346
Kcnh6,0.1
Kcnh7,0.1
Kcnh8,0.1
Kcnip1,2.391181
Kcnip2,0.84049
Kcnip3,9.535409
Kcnip4,3.064981
Kcnj1,0.1
Kcnj10,54.523967
Kcnj11,0.94082
Kcnj12,1.048296
Kcnj13,0.1
Kcnj14,1.031858
Kcnj15,0.1
Kcnj16,4.033715
Kcnj2,2.285913
Kcnj3,0.86667
Kcnj4,0.250593
Kcnj5,0.1
Kcnj6,0.120414
Kcnj8,1.875216
Kcnj9,0.892678
Kcnk1,10.113521
Kcnk10,0.197641
Kcnk12,1.771089
Kcnk13,6.941436
Kcnk15,0.1
Kcnk16,0.1
Kcnk18,0.1
Kcnk2,2.058361
Kcnk3,1.210013
Kcnk4,0.326684
Kcnk5,0.558015
Kcnk6,2.707752
Kcnk7,0.770691
Kcnk9,0.329941
Kcnma1,0.282297
Kcnmb1,0.126916
Kcnmb2,0.233392
Kcnmb3,0.1
Kcnmb4,9.869948
Kcnn1,0.666273
Kcnn2,2.525021
Kcnn3,0.304795
Kcnn4,9.952897
Kcnq1,0.191022
Kcnq1ot1,0.1
Kcnq2,2.891396
Kcnq3,0.316884
Kcnq4,0.807912
Kcnq5,0.243776
Kcnrg,0.130216
Kcns1,1.985362
Kcns2,0.1
Kcns3,0.576546
Kcnt1,4.468846
Kcnt2,0.215342
Kcnu1,0.217535
Kcnv1,0.1
Kcnv2,0.1
Kcp,1.05563
Kctd1,3.048275
Kctd10,18.32432
Kctd11,3.566203
Kctd12,11.038887
Kctd12b,0.816019
Kctd13,26.110186
Kctd14,1.432176
Kctd15,8.592233
Kctd16,0.1
Kctd17,33.165162
Kctd18,4.367527
Kctd19,0.1
Kctd2,28.384374
Kctd20,8.07794
Kctd21,3.504451
Kctd3,8.899557
Kctd4,1.109782
Kctd5,17.573834
Kctd6,7.908024
Kctd7,1.54865
Kctd8,0.476617
Kctd9,3.32143
Kdelc1,5.959885
Kdelc2,3.048424
Kdelr1,58.626546
Kdelr2,31.944606
Kdelr3,8.081599
Kdm1a,12.615027
Kdm1b,2.153116
Kdm2a,5.015831
Kdm2b,1.633711
Kdm3a,5.408934
Kdm3b,4.224978
Kdm4a,7.328741
Kdm4b,4.875264
Kdm4c,2.686658
Kdm4d,0.186076
Kdm5a,1.821126
Kdm5b,3.249816
Kdm5c,6.335207
Kdm5d,0.1
Kdm6a,2.932973
Kdm6b,3.491087
Kdr,1.464794
Kdsr,3.168583
Keap1,8.023997
Keg1,0.1
Kel,0.1
Kera,0.1
Khdc1a,0.1
Khdc1b,0.1
Khdc1c,0.1
Khdrbs1,22.425499
Khdrbs2,0.893074
Khdrbs3,12.314017
Khk,10.732397
Khnyn,2.298097
Khsrp,13.515588
Kidins220,12.450172
Kif11,1.92359
Kif12,0.1
Kif13a,3.939304
Kif13b,2.60062
Kif14,0.226764
Kif15,0.76321
Kif16b,2.035632
Kif17,0.623406
Kif18a,0.73182
Kif18b,1.779284
Kif19a,6.797876
Kif1a,26.144446
Kif1b,24.361142
Kif1c,16.327216
Kif20a,2.444995
Kif20b,0.504517
Kif21a,8.91415
Kif21b,5.09372
Kif22,4.946752
Kif23,2.041834
Kif24,0.214447
Kif26a,1.140993
Kif26b,0.25565
Kif27,0.308989
Kif2a,6.167283
Kif2b,0.1
Kif2c,1.897171
Kif3a,8.817427
Kif3b,4.860774
Kif3c,6.800386
Kif4,1.04179
Kif4b,0.1
Kif5a,18.526016
Kif5b,17.5321
Kif5c,11.42675
Kif6,0.488103
Kif7,1.500888
Kif9,1.120569
Kifap3,13.138999
Kifc1,4.881337
Kifc2,6.78376
Kifc3,11.809644
Kifc5b,1.400493
Kin,6.229858
Kir3dl1,0.1
Kir3dl2,0.1
Kirrel,1.318913
Kirrel2,0.1
Kirrel3,3.721767
Kis2,0.1
Kiss1,0.357941
Kiss1r,0.503745
Kit,1.398104
Kitl,3.765917
Kl,0.100088
Klb,0.126177
Klc1,102.131752
Klc2,15.335834
Klc3,2.278277
Klc4,19.487606
Klf1,0.164407
Klf10,4.237491
Klf11,2.101576
Klf12,0.479538
Klf13,9.44609
Klf14,0.1
Klf15,4.201725
Klf16,3.320919
Klf17,0.1
Klf2,14.458731
Klf3,3.280781
Klf4,1.115594
Klf5,0.587231
Klf6,11.903759
Klf7,0.95948
Klf8,0.170822
Klf9,3.939782
Klhdc1,1.498036
Klhdc10,6.766415
Klhdc2,21.883567
Klhdc3,27.595596
Klhdc4,8.175527
Klhdc5,2.305143
Klhdc7a,1.100838
Klhdc7b,0.1
Klhdc8a,1.955801
Klhdc8b,4.714976
Klhdc9,2.7718
Klhl1,0.829417
Klhl10,0.116436
Klhl11,0.197488
Klhl12,3.948335
Klhl13,4.518277
Klhl14,0.1
Klhl15,0.509057
Klhl17,8.345208
Klhl18,3.006796
Klhl2,22.791459
Klhl20,3.368869
Klhl21,4.735898
Klhl22,9.214241
Klhl23,2.54097
Klhl24,3.493411
Klhl25,7.401871
Klhl26,5.974207
Klhl28,0.73731
Klhl29,0.778816
Klhl3,0.484464
Klhl30,0.109784
Klhl31,0.1
Klhl32,1.294356
Klhl33,0.348676
Klhl34,0.1
Klhl35,0.866426
Klhl36,4.311394
Klhl38,0.997914
Klhl4,2.530499
Klhl5,17.424186
Klhl6,10.093034
Klhl7,7.44674
Klhl8,2.530766
Klhl9,13.238654
Klk1,0.1
Klk10,0.232398
Klk11,0.1
Klk12,0.1
Klk13,0.10641
Klk14,0.1
Klk15,0.1
Klk1b1,0.1
Klk1b11,0.1
Klk1b16,0.1
Klk1b21,0.1
Klk1b22,0.1
Klk1b24,0.1
Klk1b26,0.1
Klk1b27,0.1
Klk1b3,0.1
Klk1b4,0.1
Klk1b5,0.1
Klk1b7-ps,0.1
Klk1b8,0.1
Klk1b9,0.1
Klk4,0.1
Klk5,0.1
Klk6,167.120712
Klk7,0.171029
Klk8,26.666104
Klk9,1.398561
Klkb1,0.1
Klra1,0.1
Klra10,0.1
Klra12,0.1
Klra13-ps,0.146482
Klra14,0.1
Klra15,0.1
Klra17,0.227872
Klra18,0.1
Klra19,0.1
Klra2,0.709259
Klra21,0.1
Klra22,0.1
Klra23,0.1
Klra3,0.21413
Klra4,0.1
Klra5,0.1
Klra6,0.1
Klra7,0.1
Klra8,0.128342
Klra9,0.1
Klraq1,11.228373
Klrb1a,0.111386
Klrb1b,0.207703
Klrb1c,0.1
Klrb1f,0.1
Klrc1,0.1
Klrc2,0.1
Klrc3,0.1
Klrd1,1.322893
Klre1,0.1
Klrg1,0.1
Klrg2,0.21016
Klri1,0.1
Klri2,0.1
Klrk1,0.1
Kmo,0.115479
Kncn,0.1
Kndc1,22.786347
Kng1,0.901965
Kng2,2.115239
Kntc1,0.500922
Kpna1,6.045129
Kpna2,6.727683
Kpna3,9.566412
Kpna4,11.002671
Kpna6,6.680706
Kpna7,0.1
Kpnb1,20.314732
Kprp,0.1
Kptn,5.092571
Kras,8.00536
Krba1,2.070911
Krcc1,18.101846
Kremen1,4.013536
Kremen2,0.1
Kri1,5.532156
Krit1,2.432777
Krr1,3.156637
Krt1,0.380802
Krt10,1.544033
Krt12,0.1
Krt13,0.1
Krt14,0.1
Krt15,0.1
Krt16,0.103533
Krt17,0.210036
Krt18,0.238201
Krt19,0.691128
Krt2,0.1
Krt20,0.1
Krt222,1.038031
Krt23,0.1
Krt24,0.1
Krt25,0.536829
Krt26,0.1
Krt27,0.1
Krt28,0.30549
Krt31,0.1
Krt32,0.1
Krt33a,0.1
Krt33b,0.1
Krt34,0.1
Krt35,0.1
Krt36,0.1
Krt39,0.1
Krt4,0.1
Krt40,0.1
Krt42,0.1
Krt5,0.1
Krt6a,0.1
Krt6b,0.1
Krt7,0.1
Krt71,0.1
Krt72-ps,0.1
Krt73,0.1
Krt74,0.1
Krt75,0.1
Krt76,0.1
Krt77,0.1
Krt78,0.1
Krt79,0.1
Krt8,0.1
Krt80,0.37194
Krt81,0.1
Krt82,0.1
Krt83,0.1
Krt84,0.1
Krt85,0.1
Krt86,0.1
Krt9,0.1
Krtap1-3,0.1
Krtap1-4,0.1
Krtap1-5,0.1
Krtap10-10,0.1
Krtap10-4,0.1
Krtap11-1,0.1
Krtap12-1,0.1
Krtap13,0.1
Krtap13-1,0.1
Krtap14,0.1
Krtap15,0.1
Krtap16-1,0.1
Krtap16-10,0.1
Krtap16-4,0.1
Krtap16-5,0.1
Krtap16-7,0.1
Krtap16-8,0.1
Krtap16-9,0.1
Krtap17-1,0.367043
Krtap2-4,0.1
Krtap20-2,0.1
Krtap22-2,0.1
Krtap24-1,0.1
Krtap26-1,0.1
Krtap27-1,0.1
Krtap3-1,0.1
Krtap3-2,0.1
Krtap3-3,0.1
Krtap31-1,0.1
Krtap31-2,0.1
Krtap4-1,0.1
Krtap4-13,0.1
Krtap4-16,0.1
Krtap4-2,0.1
Krtap4-6,0.1
Krtap4-7,0.1
Krtap4-8,0.1
Krtap4-9,0.1
Krtap5-1,0.1
Krtap5-2,0.1
Krtap5-3,0.1
Krtap5-4,0.1
Krtap5-5,0.1
Krtap6-1,0.1
Krtap6-2,0.1
Krtap7-1,0.1
Krtap8-1,0.1
Krtap8-2,0.1
Krtap9-1,0.1
Krtap9-3,0.1
Krtap9-5,0.1
Krtcap2,102.321921
Krtcap3,0.427054
Krtdap,0.387744
Ksr1,1.443196
Ksr2,0.1
Kti12,7.692247
Ktn1,9.720029
Ky,0.284447
Kynu,0.44893
L1cam,5.524167
L1td1,0.1
L2hgdh,1.025638
L3mbtl1,0.14985
L3mbtl2,4.208253
L3mbtl3,1.070237
L3mbtl4,0.1
LOC100038947,5.792197
LOC100039574,0.1
LOC100039614,0.1
LOC100039753,0.1
LOC100039810,0.1
LOC100040022,0.1
LOC100040031,0.1
LOC100040160,0.1
LOC100040223,0.1
LOC100040786,0.1
LOC100040911,0.1
LOC100041033,0.1
LOC100041223,0.1
LOC100041256,0.1
LOC100041346,0.1
LOC100041550,0.1
LOC100042428,0.1
LOC100043315,0.1
LOC100047133,0.1
LOC100048884,0.1
LOC100048885,0.1
LOC100302567,0.1
LOC100302626,0.1
LOC100303645,0.1
LOC100499420,0.191003
LOC100503496,2.226669
LOC100504429,0.1
LOC100504473,0.273745
LOC100504608,0.1
LOC100504703,0.1
LOC100616095,3.589858
LOC100642166,1.39069
LOC106740,12.158943
LOC329427,0.1
LOC380994,0.1
LOC432562,0.1
LOC433374,0.443286
LOC433944,0.1
LOC434825,0.1
LOC434960,0.1
LOC545691,0.1
LOC547349,0.1
LOC622070,0.190966
LOC622124,0.1
LOC622167,0.120385
LOC624759,0.1
LOC626049,0.1
LOC626082,0.1
LOC626410,0.1
LOC626904,0.1
LOC668917,1.666484
Lace1,2.329548
Lactb,7.074086
Lactb2,4.030388
Lactbl1,0.1
Lad1,0.461469
Lag3,7.797502
Lage3,22.411337
Lair1,8.935148
Lalba,0.303083
Lama1,1.184041
Lama2,1.596813
Lama3,0.2465
Lama4,2.55147
Lama5,1.817674
Lamb1,4.929578
Lamb2,13.217994
Lamb3,0.667768
Lamc1,10.973823
Lamc2,0.326243
Lamc3,1.156461
Lamp1,606.928025
Lamp2,135.755611
Lamp3,0.426803
Lamtor2,65.438431
Lamtor3,21.01248
Lancl1,8.135831
Lancl2,3.8147
Lancl3,0.1
Lao1,0.1
Lap3,33.930677
Laptm4a,204.005789
Laptm4b,31.752332
Laptm5,336.070376
Large,5.464009
Larp1,10.500983
Larp1b,2.054413
Larp4,3.434589
Larp4b,3.82574
Larp6,11.152529
Larp7,6.578934
Lars,8.419947
Lars2,2.593696
Las1l,6.870616
Lasp1,32.275532
Lass1,24.193929
Lass2,78.593174
Lass3,0.1
Lass4,3.331548
Lass5,17.07634
Lass6,0.778911
Lat,0.497318
Lat2,41.168899
Lats1,3.56682
Lats2,5.242363
Lax1,0.112912
Layn,2.992494
Lbh,43.067635
Lbp,16.051871
Lbr,3.244867
Lbx1,0.95516
Lbx2,1.77889
Lca5,0.894187
Lca5l,0.541614
Lcat,39.98145
Lce1a1,0.1
Lce1a2,0.1
Lce1b,0.1
Lce1c,0.1
Lce1d,0.1
Lce1e,0.1
Lce1f,0.70943
Lce1g,0.1
Lce1h,0.1
Lce1i,0.1
Lce1l,0.1
Lce1m,0.1
Lce3a,0.1
Lce3b,0.1
Lce3c,0.1
Lce3f,0.1
Lce6a,0.1
Lck,0.668527
Lclat1,2.911884
Lcmt1,15.553567
Lcmt2,1.219833
Lcn10,0.1
Lcn11,0.1
Lcn12,0.1
Lcn13,0.1
Lcn14,0.1
Lcn2,13.070803
Lcn3,0.1
Lcn4,0.1
Lcn5,0.1
Lcn6,0.1
Lcn8,0.1
Lcn9,0.1
Lcor,0.1
Lcorl,2.710392
Lcp1,57.675561
Lcp2,8.227051
Lct,0.1
Lctl,0.254769
Ldb1,35.218319
Ldb2,2.081657
Ldb3,2.087632
Ldha,109.400562
Ldhal6b,0.1
Ldhb,105.690939
Ldhc,0.1
Ldhd,4.612773
Ldlr,3.072233
Ldlrad1,0.1
Ldlrad2,0.1
Ldlrad3,7.157584
Ldlrap1,18.435558
Ldoc1,0.22265
Ldoc1l,4.065451
Leap2,0.1
Lect1,1.343906
Lect2,0.1
Lef1,0.43789
Lefty1,2.544353
Lefty2,0.1
Lekr1,0.606618
Lelp1,0.1
Lemd1,0.197397
Lemd2,13.036358
Lemd3,2.50747
Lenep,3.94581
Leng1,4.520308
Leng8,27.966889
Leng9,2.382626
Leo1,7.130376
Lep,0.1
Lepr,1.107006
Lepre1,5.542661
Leprel1,2.300864
Leprel2,9.113339
Leprel4,7.62692
Leprot,38.99088
Leprotl1,21.813946
Letm1,8.491209
Letm2,2.288308
Letmd1,13.077935
Lfng,9.819612
Lgals1,377.532802
Lgals12,0.1
Lgals2,1.068628
Lgals3,400.191951
Lgals3bp,78.53565
Lgals4,3.143083
Lgals6,0.1
Lgals7,0.1
Lgals8,12.640078
Lgals9,44.956659
Lgi1,4.388598
Lgi2,1.846775
Lgi3,33.406743
Lgi4,14.679039
Lgmn,593.244528
Lgr4,2.125632
Lgr5,0.372804
Lgr6,0.19366
Lgsn,0.1
Lhb,1.380446
Lhcgr,0.1
Lhfp,22.906346
Lhfpl1,0.1
Lhfpl2,29.577986
Lhfpl3,15.328955
Lhfpl4,4.486431
Lhfpl5,1.321779
Lhpp,10.627443
Lhx1,0.10785
Lhx2,0.1
Lhx3,0.200054
Lhx4,0.1
Lhx5,0.287044
Lhx6,0.340407
Lhx8,0.1
Lhx9,0.1
Lias,7.410313
Lif,0.583629
Lifr,3.287538
Lig1,6.291725
Lig3,3.179895
Lig4,1.290993
Lilra5,0.740498
Lilra6,0.255609
Lilrb3,8.274587
Lilrb4,78.854711
Lim2,0.1
Lima1,7.420053
Limch1,9.302009
Limd1,7.173684
Limd2,13.319889
Lime1,12.769748
Limk1,9.479165
Limk2,8.43027
Lims1,10.581846
Lims2,23.648479
Lin28a,0.1
Lin28b,0.139868
Lin37,7.660705
Lin52,4.802819
Lin54,1.786904
Lin7a,0.461851
Lin7b,3.66408
Lin7c,10.161363
Lin9,1.650706
Lingo1,3.177096
Lingo2,0.697827
Lingo3,0.77093
Lingo4,0.103646
Lins,0.639572
Lipa,63.750233
Lipc,0.1
Lipe,4.24592
Lipf,0.1
Lipg,0.1
Liph,0.771128
Lipi,0.1
Lipk,0.1
Lipm,0.1
Lipn,0.1
Lipo1,3.809345
Lipt1,1.327456
Lipt2,3.988893
Litaf,86.275558
Lix1,3.75018
Lix1l,9.674669
Llgl1,23.633659
Llgl2,0.380061
Llph,10.530762
Lman1,12.417436
Lman1l,0.1
Lman2,21.142977
Lman2l,12.204884
Lmbr1,1.898013
Lmbr1l,6.015576
Lmbrd1,12.571964
Lmbrd2,0.55195
Lmcd1,2.649857
Lmf1,16.629196
Lmf2,12.354816
Lmln,0.366735
Lmna,47.070929
Lmnb1,6.988119
Lmnb2,4.647957
Lmo1,3.703343
Lmo2,49.184789
Lmo3,1.270423
Lmo4,21.47283
Lmo7,0.497477
Lmod1,0.286628
Lmod2,0.1
Lmod3,0.1
Lmtk2,1.796568
Lmtk3,8.354232
Lmx1a,0.1
Lmx1b,0.223061
Lnp,2.018921
Lnpep,0.762654
Lnx1,3.550025
Lnx2,1.349939
Loh12cr1,7.868189
Lonp1,18.110876
Lonp2,13.001248
Lonrf1,2.440146
Lonrf2,2.018455
Lonrf3,4.539454
Lor,1.389018
Lox,1.755111
Loxhd1,0.1
Loxl1,9.626426
Loxl2,5.783093
Loxl3,4.55189
Loxl4,0.155673
Lpar1,16.222118
Lpar2,0.297475
Lpar3,0.542102
Lpar4,0.483021
Lpar5,2.443935
Lpar6,8.246163
Lpcat1,9.753627
Lpcat2,19.371767
Lpcat2b,0.1
Lpcat3,16.294871
Lpcat4,8.596981
Lpgat1,6.230453
Lphn1,7.351976
Lphn2,2.347675
Lphn3,1.935021
Lpin1,5.194195
Lpin2,5.259997
Lpin3,1.030116
Lpl,49.77874
Lpo,1.310753
Lpp,0.995702
Lpxn,18.834383
Lrat,0.1
Lrba,1.116281
Lrch1,2.610461
Lrch2,0.761616
Lrch3,3.685191
Lrch4,16.48808
Lrch4-sap25,6.751487
Lrdd,1.163321
Lrfn1,2.794328
Lrfn2,0.576041
Lrfn3,3.481551
Lrfn4,7.065768
Lrfn5,0.420074
Lrg1,5.532297
Lrguk,0.219516
Lrig1,16.022533
Lrig2,2.018516
Lrig3,1.458222
Lrit1,0.1
Lrit2,0.1
Lrit3,0.1
Lrmp,5.53449
Lrp1,54.612346
Lrp10,29.18339
Lrp11,7.75598
Lrp12,10.270981
Lrp1b,0.192144
Lrp2,0.173481
Lrp2bp,0.1
Lrp3,5.962688
Lrp4,2.486682
Lrp5,6.344948
Lrp6,4.253372
Lrp8,2.380396
Lrpap1,38.846158
Lrpprc,6.322602
Lrr1,0.493525
Lrrc1,2.497869
Lrrc10,0.1
Lrrc10b,1.008778
Lrrc14,9.222273
Lrrc14b,0.81075
Lrrc15,0.161913
Lrrc16a,2.973704
Lrrc16b,2.348684
Lrrc17,0.745525
Lrrc18,0.332912
Lrrc19,0.1
Lrrc2,0.558611
Lrrc20,1.893023
Lrrc23,2.367047
Lrrc24,4.01465
Lrrc25,22.305001
Lrrc26,0.1
Lrrc27,4.626985
Lrrc28,4.192838
Lrrc29,0.544509
Lrrc3,2.003287
Lrrc30,0.1
Lrrc32,1.314707
Lrrc33,18.063218
Lrrc34,0.305297
Lrrc36,0.93192
Lrrc38,0.38066
Lrrc39,0.918309
Lrrc3b,0.915881
Lrrc4,3.630531
Lrrc40,2.950074
Lrrc41,12.411134
Lrrc42,14.364589
Lrrc43,0.263684
Lrrc45,10.472752
Lrrc46,1.633755
Lrrc47,7.750053
Lrrc48,2.356668
Lrrc49,7.294789
Lrrc4b,31.347332
Lrrc4c,2.489539
Lrrc50,0.116675
Lrrc51,7.590477
Lrrc52,0.172418
Lrrc55,3.277256
Lrrc56,2.419457
Lrrc57,9.450618
Lrrc58,15.076698
Lrrc59,20.955167
Lrrc6,0.344661
Lrrc61,4.556036
Lrrc63,0.1
Lrrc66,0.1
Lrrc67,0.129423
Lrrc68,14.29322
Lrrc69,0.1
Lrrc7,0.105175
Lrrc8a,11.58185
Lrrc8b,3.159865
Lrrc8c,2.018285
Lrrc8d,12.026631
Lrrc8e,0.1
Lrrc9,0.309624
Lrrcc1,2.110173
Lrrfip1,11.952303
Lrrfip2,6.015036
Lrriq1,0.1
Lrriq3,0.185538
Lrriq4,0.1
Lrrk1,2.455986
Lrrk2,0.709751
Lrrn1,13.103438
Lrrn2,7.248892
Lrrn3,1.879108
Lrrn4,0.1
Lrrn4cl,0.395919
Lrrtm1,0.699971
Lrrtm2,1.663768
Lrrtm3,0.99185
Lrrtm4,0.59953
Lrsam1,4.193366
Lrtm1,0.1
Lrtm2,5.619114
Lrwd1,7.040603
Lsamp,5.202921
Lsg1,7.622979
Lsm1,3.803152
Lsm10,13.419272
Lsm11,1.094602
Lsm12,6.948664
Lsm14a,16.65751
Lsm14b,11.731468
Lsm2,13.973883
Lsm3,23.754469
Lsm4,53.560501
Lsm5,3.161536
Lsm6,4.027799
Lsm7,13.697252
Lsmd1,49.861938
Lsp1,48.80196
Lsr,3.919158
Lss,2.423983
Lst1,15.289326
Lta,0.1
Lta4h,19.135496
Ltb,0.64733
Ltb4r1,0.558785
Ltb4r2,0.1
Ltbp1,1.304655
Ltbp2,0.381251
Ltbp3,25.105768
Ltbp4,7.492419
Ltbr,28.507426
Ltc4s,34.124451
Ltf,0.480148
Ltk,0.772494
Ltn1,2.984827
Ltv1,7.608574
Luc7l,12.038027
Luc7l2,19.663381
Luc7l3,17.4061
Lum,22.750917
Luzp1,3.208989
Luzp2,8.485063
Luzp4,0.1
Lxn,119.642509
Ly6a,19.677358
Ly6c1,24.62083
Ly6c2,2.215227
Ly6d,0.277125
Ly6e,85.310252
Ly6f,0.1
Ly6g5b,0.159922
Ly6g5c,0.1
Ly6g6c,0.1
Ly6g6d,2.457676
Ly6g6e,3.587257
Ly6g6f,0.855587
Ly6h,19.813448
Ly6i,0.1
Ly6k,0.246847
Ly75,0.120417
Ly86,132.75673
Ly9,14.222405
Ly96,10.515528
Lyar,5.227764
Lyg1,0.1
Lyg2,0.1
Lyl1,21.066013
Lyn,19.837344
Lynx1,19.051505
Lypd1,2.787759
Lypd2,0.162085
Lypd3,0.1
Lypd4,0.1
Lypd5,0.1
Lypd6,1.813439
Lypd6b,1.401505
Lypla1,10.662989
Lypla2,42.734789
Lyplal1,3.769766
Lyrm1,3.686139
Lyrm2,9.711223
Lyrm4,3.983597
Lyrm5,13.631235
Lyrm7,0.996331
Lysmd1,1.185372
Lysmd2,12.181465
Lysmd3,1.572439
Lysmd4,1.88494
Lyst,1.380616
Lyve1,0.1577
Lyz1,220.08887
Lyz2,5375.272798
Lyzl1,0.1
Lyzl4,1.05403
Lyzl6,0.1
Lzic,5.125286
Lztfl1,2.511709
Lztr1,18.923112
Lzts1,0.131716
Lzts2,16.396343
M6pr,57.954232
MGC107098,0.1
Mab21l1,0.450208
Mab21l2,0.730521
Mab21l3,0.167598
Macc1,0.1
Macf1,8.543362
Macrod1,14.004336
Macrod2,0.798346
Mad1l1,8.558036
Mad2l1,5.447783
Mad2l1bp,6.667724
Mad2l2,17.333536
Madcam1,0.182621
Madd,5.857397
Maea,36.368583
Mael,0.1
Maf,12.474332
Maf1,26.707832
Mafa,0.66875
Mafb,38.617107
Maff,3.178744
Mafg,10.766554
Mafk,4.740406
Mag,437.975618
Magea1,0.1
Magea10,0.1
Magea2,0.1
Magea3,0.1
Magea4,0.1
Magea5,0.1
Magea6,0.1
Magea8,0.1
Mageb1,0.1
Mageb16,0.1
Mageb16-ps1,0.1
Mageb18,0.1
Mageb3,0.1
Mageb4,0.1
Mageb5,0.1
Maged1,75.127528
Maged2,27.072999
Magee1,12.50712
Magee2,0.42208
Mageh1,14.586758
Magel2,0.234952
Magi1,3.738085
Magi2,2.422452
Magi3,1.135147
Magix,0.1
Magoh,26.083368
Magohb,4.629199
Magt1,5.758116
Mak,0.738155
Mak16,8.942806
Mal,71.786459
Mal2,1.091923
Malat1,27.484242
Mall,0.720434
Malt1,1.070539
Mamdc2,2.522195
Mamdc4,0.408108
Maml1,2.285126
Maml2,2.102996
Maml3,0.665819
Mamld1,0.73107
Mamstr,0.76869
Man1a,5.553216
Man1a2,5.280496
Man1b1,14.951822
Man1c1,20.706739
Man2a1,7.77754
Man2a2,16.450002
Man2b1,52.86469
Man2b2,33.474574
Man2c1,12.438722
Manba,7.341824
Manbal,26.447928
Manea,3.038332
Maneal,3.535912
Manf,22.362922
Mansc1,1.357317
Maoa,6.289061
Maob,5.011659
Map1lc3a,119.762774
Map1lc3b,102.38948
Map2k1,39.39236
Map2k2,37.382526
Map2k3,15.066142
Map2k4,9.689338
Map2k5,9.185882
Map2k6,1.429414
Map2k7,12.941041
Map3k1,3.078903
Map3k10,7.254839
Map3k11,11.279318
Map3k12,4.41586
Map3k13,0.196163
Map3k14,2.424946
Map3k15,0.309405
Map3k2,1.951561
Map3k3,5.457702
Map3k4,3.242304
Map3k5,1.676991
Map3k6,0.715495
Map3k7,5.868102
Map3k8,1.596114
Map3k9,0.753137
Map4k1,1.853538
Map4k2,5.810296
Map4k3,6.236009
Map4k4,28.089414
Map4k5,6.036219
Map6d1,10.286932
Mapk1,21.095256
Mapk10,3.43083
Mapk11,3.535702
Mapk12,2.280072
Mapk13,0.556793
Mapk14,13.613906
Mapk15,1.744657
Mapk1ip1,7.729164
Mapk1ip1l,7.297554
Mapk3,133.462532
Mapk4,2.509726
Mapk6,10.301411
Mapk7,9.556008
Mapk8,3.245877
Mapk8ip1,61.04394
Mapk8ip2,11.017719
Mapk8ip3,20.945831
Mapk9,11.337093
Mapkap1,10.018213
Mapkapk2,33.924332
Mapkapk3,8.711297
Mapkapk5,10.368801
Mapkbp1,2.399168
Mapre1,14.548253
Mapre2,22.736413
Mapre3,25.088856
Mapt,29.999736
March1,1.766198
March10,0.200982
March11,1.224934
March2,5.029272
March3,1.223887
March4,0.88859
March5,12.45791
March6,9.667104
March7,3.342407
March8,19.773254
March9,4.8234
Marcks,74.686028
Marcksl1,169.631603
Marcksl1-ps4,0.1
Marco,1.586264
Mark1,3.091016
Mark2,8.264605
Mark3,11.982999
Mark4,10.699338
Mars,11.138486
Mars2,1.011256
Marveld1,0.1
Marveld2,0.317259
Marveld3,0.1
Mas1,0.1
Masp1,1.458373
Masp2,0.198295
Mast1,3.917043
Mast2,7.862311
Mast3,13.289379
Mast4,2.091335
Mastl,0.635199
Mat1a,0.1
Mat2a,45.295107
Mat2b,18.656013
Matk,10.673572
Matn1,0.296941
Matn2,10.018938
Matn3,0.567093
Matn4,47.315428
Matr3,20.636894
Mau2,7.197899
Mavs,7.308639
Max,25.629225
Maz,46.839732
Mb,1.375184
Mbd1,6.075853
Mbd2,29.001095
Mbd3,55.697508
Mbd3l1,0.1
Mbd3l2,0.1
Mbd4,0.700374
Mbd5,0.773817
Mbd6,12.41536
Mbip,4.702712
Mbl1,0.1
Mbl2,0.179809
Mblac1,1.694766
Mblac2,2.170166
Mbnl1,17.963456
Mbnl2,18.268828
Mbnl3,0.1
Mboat1,3.6158
Mboat2,4.865084
Mboat4,0.1
Mboat7,15.708718
Mbp,5460.346743
Mbtd1,2.906346
Mbtps1,12.115095
Mbtps2,3.034895
Mc1r,0.1
Mc2r,1.003395
Mc3r,0.1
Mc4r,0.32357
Mc5r,0.961396
Mcam,25.389479
Mcart1,12.754953
Mcart6,0.781822
Mcat,7.5343
Mcc,0.846039
Mccc1,4.318143
Mccc2,5.8269
Mcee,23.519739
Mcf2,0.378113
Mcf2l,3.081828
Mcfd2,37.893907
Mchr1,0.683245
Mcl1,51.193087
Mcm10,0.939244
Mcm2,5.036564
Mcm3,8.514908
Mcm3ap,3.276573
Mcm4,4.170412
Mcm5,4.630737
Mcm6,9.754365
Mcm7,4.68368
Mcm8,0.807425
Mcm9,0.681417
Mcmbp,5.234192
Mcoln1,24.477598
Mcoln2,1.427582
Mcoln3,4.035847
Mcph1,0.980764
Mcpt-ps1,0.1
Mcpt1,0.1
Mcpt2,0.905801
Mcpt4,0.1
Mcpt8,0.1
Mcpt9,0.1
Mcrs1,4.622364
Mctp1,1.644213
Mctp2,0.126251
Mcts1,23.886211
Mcts2,5.589016
Mdc1,2.107058
Mdfi,6.700325
Mdfic,15.556078
Mdga1,1.418436
Mdga2,0.881763
Mdh1,98.487027
Mdh1b,0.405545
Mdh2,155.20167
Mdk,75.150292
Mdm1,1.404235
Mdm2,12.264604
Mdm4,1.808947
Mdn1,0.810016
Mdp1,17.004317
Me1,12.175324
