M0	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15
ENSG00000136802	0.117499888720858	-0.489872550873884	0.313892380452428	0.348646684805608	-0.401894630223975	0.505897884380134	-0.151340898124443	0.0186876469140989	-0.184537160501307	0.591539358892258	-0.194607828486426	-0.206760548014637	0.131208108742172	0.173374270597883	0.0907077674919005	-0.0228152081493536
ENSG00000175287	0.0602279266157172	-0.036265302185962	-0.15054183922514	0.0950723715908361	0.0943628184221384	-0.0356916993528196	0.0269275815010235	-0.12660661842662	0.0972180892321627	0.805510148265847	-0.0213638804047789	-0.0911570652524184	-0.152969206588321	-0.111377955627009	-0.154790506852425	-0.00772340149695065
ENSG00000095319	0.607326483203617	-0.143319840800249	-0.286368447673482	0.458889431587745	-0.318026072098241	0.0777879642932388	0.128687728143444	0.158523586670677	-0.1535518583321	0.120430366616588	-0.0916212599076272	0.0481713345754374	-0.421171193644009	0.429160341979501	0.260573419246902	0.077011483144511
ENSG00000148341	0.425482132362589	0.624059759582649	0.0103017760452729	-0.644607342114634	0.105683475512149	-0.414327319325537	-0.319040365026984	-0.51032702704672	-0.440373970849871	-0.27178733325506	0.112149995141904	-0.251097169006301	-0.392029419162696	0.489659993265106	0.0966865742489168	0.151060289781281
ENSG00000148343	0.342968492420411	-0.393437105244775	0.551158135156822	0.0539383468469143	-0.361670528687967	0.539808478696923	-0.543739574800421	0.0110424248274335	-0.287186334991458	-0.286616943790106	0.10025548895868	-0.187073581751609	0.329701052202911	0.491458737038389	-0.0763903528365123	0.377343687155241
ENSG00000167130	0.205809549758443	0.791568091693389	-0.415965311472477	-0.496966212828454	0.0787586275626393	-0.717711862911583	0.225436665237452	-0.415682347739216	-0.294597522153974	-0.27029320356683	0.369231036111893	0.383624314335143	-0.376543440376256	0.101554259127986	0.0631581080889653	-0.0831924436632909
ENSG00000095321	0.242182829383261	-0.398355951647414	0.306686926172998	0.318524000374447	-0.359377250002782	0.466726681614129	-0.418061598488992	0.0168545048321896	-0.191549944917068	0.0629870573374061	0.0139323061173122	-0.0996760416080792	0.199284213703549	0.114740075725428	-0.236186231245263	0.163638751928686
ENSG00000119383	0.17993637693342	-0.510605261951697	0.509026671127151	0.22361866856323	-0.359547181262535	0.617962862666337	-0.489699605519806	0.0114397868237817	-0.235284549647459	-0.158018427531627	0.262246311228766	0.0221474012228154	0.512251511110211	0.201578028868942	-0.305466865792111	0.388715213610132
ENSG00000188483	0.240889723086456	-0.454599596566166	-0.288886042764896	0.727360798671752	-0.289673544066396	0.297793325504064	0.170564207352856	0.310185056102306	0.233699926078714	0.27181475140171	0.294015977446298	0.45541608662127	0.163188600801245	-0.0535822528829145	-0.196715107823854	0.149018237416951
ENSG00000148335	0.0860145626538818	-0.327109476817878	-0.227421556309788	0.565648809890862	-0.244780134061092	0.197911465019085	0.224298017297057	0.140979796120264	0.241957428192769	0.0405704830581705	0.415103014206995	0.627327594995628	0.316547150801708	-0.168304777072614	-0.277432077675394	0.112196523940556
ENSG00000148331	0.272300726430066	-0.484617081700017	0.442801177316549	0.307650801339811	-0.521517736759193	0.597753576771878	-0.363266704200687	0.0731246623397228	-0.438349368551299	-0.0698323813491801	0.00642035949554849	-0.0681406572306961	0.271272999002336	0.353463294283937	-0.0666484110357957	0.226896449297853
ENSG00000136827	-0.327395282592966	-0.00653471725090926	0.00960798600328193	0.0869176581812746	-0.417111067201796	-0.0361389722512592	0.270779433541721	0.2081411840806	-0.311906235068788	-0.142842428888541	-0.122437214974994	0.282951462213548	0.135675161797542	-0.12440727329944	0.117490729374089	-0.443323841676463
ENSG00000136819	-0.225620004198201	0.170818059722533	-0.160806466592096	-0.242996455586893	0.793551123772825	-0.227625614383333	-0.0713079057224799	-0.322781261556437	0.528594732053052	0.120806159710411	0.266227215434253	-0.0600257891371418	0.173831177263651	-0.495650063714385	-0.479798346408168	0.349411568499242
ENSG00000136878	0.466720021946	-0.239272398904743	0.602488192415535	-0.091215692967809	-0.432006075981732	0.460777563166249	-0.663905656014012	-0.201945445545386	-0.489165207565398	-0.292133300195625	0.0552862372984181	-0.34662305602464	0.171435991950683	0.641879350259872	0.0165623798591389	0.367519131714251
ENSG00000187239	0.300277855769299	0.723333906428194	-0.14854044024418	-0.680619452985731	0.410049236872479	-0.54979484408989	-0.149730996343859	-0.621868560032943	-0.264225959193545	-0.116590573729036	0.0207689757327711	-0.282581080582742	-0.520026727595426	0.261258434486069	0.183787935716199	0.0854895525387018
ENSG00000148358	-0.032804207598922	0.837324517087351	-0.364092329707722	-0.555614688167709	-0.0367895678856401	-0.783687345664451	0.394468214796962	-0.263352423339041	-0.461543272347519	-0.173294128001283	-0.173916933386727	0.117489904915222	-0.600772908601905	0.143146279086552	0.515931109981124	-0.572368164573658
ENSG00000107130	-0.235638163194406	-0.531018026980704	0.831092828296661	-0.031024758212611	-0.136543673293102	0.681240912776996	-0.626462384673922	0.00434343767269623	-0.146481879275468	0.0741790917762833	-0.248565108212312	-0.515799018773332	0.507660406018864	-0.0359820268213995	-0.28552594180976	0.166864496963646
ENSG00000130707	-0.0948667840124765	-0.705454151135473	0.452440391162955	0.487278391891808	-0.394281583135685	0.676758012409565	-0.227448168762515	0.321962911766114	0.0711297721012366	0.275419980206043	-0.239067910164912	-0.19454074514506	0.30700230558647	0.0751225307256146	-0.0401816789093213	-0.0316808968660323
ENSG00000107164	-0.08482483201144	0.82048719218756	-0.304584846803127	-0.695833047566478	0.530455138424398	-0.735425106089599	0.160350893639409	-0.542550069181161	-0.127453862007866	-0.00964665060115645	-0.0966657516357673	-0.193356587176158	-0.545155471948868	-0.114392312214358	0.0806907563167062	-0.14895134495116
ENSG00000097007	0.549839057318552	0.607989372677706	-0.444114939491797	-0.248108723653985	0.198135374387772	-0.509291201273698	0.0561645134974828	-0.508675196135805	-0.232601396407476	-0.347000956779649	0.259555815491738	0.140565060976069	-0.480370103088266	0.195090973120131	-0.0190417571408732	0.24243974158765
ENSG00000126878	0.0571013990923827	0.374603887616005	-0.0728483382893187	-0.380550416335758	0.554608779514762	-0.263692552661367	-0.172470677786446	-0.381405495845202	0.0611980804785038	-0.311138519851996	0.158650490977956	-0.0878581610186077	-0.102989803270621	-0.135761804369017	-0.238882153230465	0.283004277357153
ENSG00000126883	0.537158413782203	0.388149921698556	-0.223147498520049	-0.173587572336812	-0.0754134821934979	-0.318798709613769	-0.0633472366702863	-0.133287832870325	-0.321208522410518	-0.481786645371565	0.0923630396307351	0.0648518661932436	-0.405000795069041	0.4928032503583	0.291876421144608	0.0800287409796406
ENSG00000160539	0.180819543048328	0.230996329092882	0.215620461547256	-0.42666297664491	0.0338772302005408	-0.0436378803602935	-0.339377773489448	-0.476860524373982	-0.250401249121945	-0.404351339827316	0.561026868874427	0.16126419297388	0.301453646682247	0.11272425116377	-0.326239726091131	0.439358038936182
ENSG00000130723	0.452441417721844	-0.302184097261526	0.365005372701676	0.206835602902155	-0.485648556585709	0.42779761213397	-0.352253954321087	0.197055179316213	-0.406830491345676	-0.34297246063288	-0.291261311438159	-0.355304399627768	-0.145540124004242	0.612902689266228	0.360274193049809	0.0874068361912879
ENSG00000130714	0.399799667297441	0.109533001764176	0.387770778716858	-0.279517313141092	-0.490075253190937	0.0940893029132578	-0.403630246666883	-0.15382972529814	-0.638741603007155	-0.241164052864339	-0.186998702921984	-0.350347114500422	-0.209607223861849	0.735989494023793	0.296863306733173	-0.0391668982976353
ENSG00000130717	0.093995695015987	0.154670761662896	-0.0415728651197792	-0.293471915972365	0.693282488593924	-0.0924287356408613	-0.304225360084234	-0.417881218885257	0.389090657992412	-0.0492855113179961	0.493676046124224	-0.0516657529999769	0.205532884295323	-0.295575044517942	-0.580094549882192	0.643477897288867
ENSG00000107263	0.164790818133799	-0.698724504096223	0.222384666535568	0.654558732523899	-0.443397862159783	0.634174639072341	-0.127322962519059	0.551116653624226	0.0301569261076166	0.0892808633020409	-0.265053040639519	-0.150419420188894	0.168577368687139	0.224793564757474	0.20019293977767	-0.0235678613089437
ENSG00000160563	0.0905644717236566	0.388086970177593	-0.350759966517074	-0.123716002499781	0.0695022593724307	-0.395458758133522	0.164449839200877	-0.32530504473112	-0.122916096595231	-0.150847973798298	0.38373114189954	0.464976583250724	-0.0539117072895094	-0.165952558673903	-0.319542831396274	0.0587815039069362
ENSG00000196358	0.355102862381878	0.632395283388126	-0.386989851522264	-0.386470590847391	0.233736087307718	-0.552632571976671	0.0412421646604471	-0.581642377552218	-0.258374426577902	-0.105944272006027	0.341894569643405	0.189455896880588	-0.357670824235593	0.0726502548725728	-0.145922104750927	0.172808911714219
ENSG00000107290	-0.0261749509964119	0.603809591005918	-0.547386300694849	-0.236903959886738	0.130282534364917	-0.648564378980391	0.568029256674313	0.0305408051637655	-0.0452247373156112	-0.235053669615341	-0.0231165457986893	0.274420080719469	-0.510826790228038	-0.0412192841435247	0.456728827351707	-0.344854640318069
ENSG00000165698	0.210730236585884	0.428895557113813	-0.241483819151676	-0.36301469100753	0.218479547702792	-0.35853627901548	-0.076942923101878	-0.455923142027139	-0.105007857179681	0.265087895579727	0.480603337857596	0.19975722347906	-0.0897218703893049	0.0236403501007813	-0.17492658189713	0.20155549694442
ENSG00000165699	0.418247062797198	0.440251682013719	0.0231723643695101	-0.481418336762315	0.0399821271663381	-0.296366202026025	-0.155162974771846	-0.336171953732406	-0.410078992637536	-0.194631125465585	-0.161841644570084	-0.361768894177234	-0.521641105099905	0.619601446321213	0.473432776920988	0.0498642429067705
ENSG00000196205	-0.34686840401216	0.00806924715300326	-0.189020248924904	0.0650862922543067	0.379234185060295	-0.123703375426249	0.355083397111162	0.173696450073197	0.516503882682669	0.270045559121844	-0.33765506882666	-0.15647249480123	-0.222373224383023	-0.357144535896053	0.0579512915953085	-0.223140639761653
ENSG00000148308	0.575869987574684	0.616742893195543	-0.523908125128094	-0.26919500629993	0.0974402364332732	-0.596672182053389	0.207724835961249	-0.229508934469869	-0.117697530486787	-0.158733826609537	0.264647175245269	0.194207899078011	-0.591269322615246	0.40833991370758	0.291810013525385	0.0768675262069785
ENSG00000160271	0.713364551634499	0.390597002758447	-0.433623688972107	0.0558646569646945	-0.115669458698555	-0.342860332033179	0.121158217018391	-0.285382724146845	-0.282763787487087	-0.398298019449838	0.182217084878232	0.185034175317164	-0.515273980956874	0.430181479718721	0.201552210008328	0.191767249688045
ENSG00000148296	-0.0530794239350115	-0.0315713302970412	0.0829949830365902	-0.20093205160874	0.677736336054732	0.064795065850633	-0.341139568506164	-0.204249822651663	0.38456552141163	-0.062548700972043	0.307196641628794	-0.130159801300278	0.308271329785595	-0.277793426991986	-0.475214086952408	0.562800415011451
ENSG00000148303	-0.139227708659967	-0.216969933905061	-0.268219245415557	0.301007393884464	0.24148044277626	0.0327061445900731	0.222869456087704	0.446436318978905	0.792473616443782	0.0951508599122341	0.291713017204365	0.365068100878288	0.223790601381339	-0.336025679213313	-0.257901102178781	0.116293649479337
ENSG00000148290	-0.219514033734214	-0.0724083622709796	-0.1328426615597	0.022752755976167	0.454109947740661	-0.0262139228859748	-0.00247165198546824	-0.0465972328514368	0.544327249180156	0.244735501442293	0.417061912956599	0.250061933709551	0.357589616963898	-0.451009126388655	-0.513669132947084	0.273929847549458
ENSG00000148291	-0.0138348399349116	-0.128291366511018	0.0578871041285143	-0.0810546201740261	0.475236624771315	0.131243956030201	-0.35218057958697	-0.14949823020721	0.495668123812837	-0.0949269931274212	0.687472869509039	0.193584794899441	0.606783718865407	-0.294927873078089	-0.66734634395344	0.68718541402263
ENSG00000148248	0.249259163322499	0.15204574231295	-0.442968632374135	0.352941783089107	-0.470122532672731	-0.214493915670322	0.477593945495531	0.160308243500916	-0.249518790012005	-0.266585590822471	0.133593196393506	0.602947772003721	-0.257508481403352	0.162814762727472	0.287945133343174	-0.253965547201138
ENSG00000148300	0.0307068386380795	0.134209699840747	-0.296632291840509	-0.086105589581208	0.315641553915361	-0.201928141743108	0.167436234029572	0.0638973720728645	0.288093619226201	0.0249817262865723	0.492884117437932	0.457133694192575	0.109587508608987	-0.106988958662223	-0.0531422167027081	0.174216177520917
ENSG00000160325	0.391039422453796	0.120920446613738	-0.37792739954631	0.136803343020591	0.104153705989081	-0.14300791408776	0.141046574241766	-0.186231762301186	0.0996219003124032	-0.203030398588375	0.658254944348851	0.577789589428861	0.0530633141428449	0.07134699825641	-0.109987636962755	0.411456934173609
ENSG00000160326	0.105029008394349	0.0611456871313016	0.415555460857164	-0.254594686350463	-0.366367535956808	0.13132245613242	-0.422160092256011	-0.360819035550276	-0.646202279725989	-0.255610770086718	0.107838848448795	-0.0663614181652684	0.188582561152822	0.258154754478989	-0.165563226206538	0.0538737049939597
ENSG00000197859	0.17045030146483	-0.153787811004808	0.201597185006593	-0.00712655504306326	-0.213435996476601	0.175350459921165	-0.225849531208394	0.225376135688665	-0.126954911149199	-0.373170686020888	0.0683690582756844	-0.0320074678392237	0.184730767905904	0.298307989283219	0.0944046587566095	0.0903708978490406
ENSG00000235106	-0.0717240471435008	-0.496846798761971	0.695209024901577	-0.0397734533798549	0.132872834334586	0.631554688075179	-0.69106387355762	-0.261040272793899	0.0682056467296853	0.249160899192719	0.0403206926419	-0.471255916752834	0.52431316606414	-0.0683123196165742	-0.452964892754734	0.493721941536137
ENSG00000169925	0.134905650045498	0.508459709711656	-0.255422185896468	-0.429396436367207	0.51986162385979	-0.460340912471066	0.0727881996538578	-0.278688485912601	-0.00690769835012234	-0.204211333466669	-0.0725994930892243	-0.196020016470382	-0.448089376261897	0.0315249323442804	0.236751149712678	0.056695809979238
ENSG00000196363	0.541096767729854	-0.465960328754056	0.0901286572620014	0.488727547537246	-0.263171326838673	0.468976778684031	-0.183525578293745	0.0865370971925852	0.0234248599849684	-0.0729140378604367	0.180448215983335	0.070991053129594	0.1270900959255	0.436904441598714	0.0300801363569582	0.420487463232201
ENSG00000130558	-0.271784126106505	-0.472907472736375	0.766897368852605	-0.0519634576927898	-0.101909168169621	0.593221072824382	-0.502504631591976	-0.132074722986007	-0.0955786125474791	0.282319435167483	-0.273503692925312	-0.543239430782763	0.419708723864103	-0.052498884648149	-0.211895002239038	0.102875504388485
ENSG00000122140	0.292786755699501	-0.547872866116146	0.272605561917657	0.422192814414218	-0.279564733511687	0.588276801453349	-0.334872524131955	-0.0685037561582484	0.0544055009218278	-0.0268511141048223	0.474043839688057	0.224927711981671	0.571205229081183	0.113120986606014	-0.394313808337614	0.536985663346378
ENSG00000107147	-0.0215819806935294	-0.590686815543452	0.900884791806571	0.0168700749518937	-0.334353063784001	0.758881736891853	-0.697745747972833	0.0120772655212038	-0.217369644786084	0.00913038987151931	-0.250142443438884	-0.617698047709984	0.428146816422852	0.327571938168985	-0.0721293752359024	0.217938118665795
ENSG00000130559	0.0802059271890388	0.694302788162455	-0.120357345735419	-0.679716407449752	0.272356612081473	-0.57160199951562	0.0192437858315326	-0.38200910246028	-0.273357742932139	-0.418683151692693	-0.0377416924632182	-0.155705868695065	-0.399666324921485	0.158731771447311	0.272925272352508	-0.0812142587998387
ENSG00000130560	-0.0268980154662847	0.0673114322524725	-0.0435603083948878	-0.232578776488131	0.656748547568586	-0.0581782298946142	-0.214971600855147	-0.227045631916639	0.520695881627299	-0.0440731816428599	0.479653169763802	0.0409606171215149	0.304927581288313	-0.280783966857353	-0.444141825759049	0.516194227418426
ENSG00000148411	0.13453299247816	0.808787989794294	-0.340182624257842	-0.644736861965616	0.470514066688466	-0.711987998925557	0.100586336938014	-0.483938630933688	-0.195464105769915	-0.222535373131753	0.116187628156157	-0.0138435931171286	-0.46789452616068	0.00812482764665412	0.110861832754904	-0.0286630631307535
ENSG00000238227	0.270759427253664	-0.174090100564494	0.327562040506529	-0.10994585191315	0.00617860505704779	0.310243047199292	-0.469336444149636	-0.0919019525923953	-0.148378692425835	-0.285329752017489	0.443062565968783	0.054660708392436	0.379735775871689	0.210491634851264	-0.313861359480348	0.577427814826342
ENSG00000165661	0.173733145662277	0.175895042257202	0.0527619332473409	-0.144776349624563	-0.183049111494208	-0.104082901740667	0.111583737205378	-0.188957717331065	-0.347105606435531	-0.257212482280702	-0.139904452060249	-0.0767990152154334	-0.283087757653207	0.353626651904011	0.382902419498453	-0.0734841112391105
ENSG00000160360	0.314069556125113	0.168235653650783	0.392615360555533	-0.417970860102137	0.0415338148984982	0.073638835395046	-0.617671408476065	-0.617144077067555	-0.380150600758134	-0.0851604729854726	0.151299433466256	-0.383700930101	0.00235843112179343	0.308225171610662	-0.299162129220021	0.401488651742475
ENSG00000165689	0.603291458271841	-0.319423628413017	-0.0828985045510725	0.386757766875763	-0.0358975526753738	0.310564262240717	-0.167393808252207	0.0629897619066611	0.165646375032735	-0.0329239211722692	0.363865885182679	0.122926962336753	0.0593863595818721	0.362654240892189	-0.0762393132991961	0.600329318972963
ENSG00000165688	0.443982283142415	-0.356240460872058	0.30820530963707	0.176858144431512	-0.244548854153098	0.463852114219226	-0.536346366652947	-0.18851869078871	-0.0763988595540972	-0.174377585718882	0.50030491975659	0.066214851521542	0.468953466788755	0.247548455485308	-0.432587375882579	0.618760528418629
ENSG00000148384	0.388593873643967	-0.424509815251013	0.592472891793737	0.0408330930771383	-0.265545874623251	0.589080709434616	-0.648192371515871	-0.0998217665981087	-0.251157059795488	-0.198865839787019	0.102217011002287	-0.326283109487619	0.347871902921128	0.563089602540633	-0.0988482838005435	0.529007163079101
ENSG00000148396	0.435130164072977	-0.153289856090383	0.223837988125431	0.1431279821156	-0.341907647942137	0.254130976638522	-0.344843525229749	-0.0258707543481103	-0.359872475403138	-0.346805644138916	-0.265903717779349	-0.343758860985699	-0.191703749132526	0.466199636991861	0.0816485356407654	0.142203623335547
ENSG00000148400	0.524536748092317	-0.171967964382925	-0.00549730022954802	0.238361797708484	-0.151996427766217	0.234153196811836	-0.199418470561717	-0.18460867110923	-0.253249900857972	0.102800843527112	-0.0159389284441522	-0.166090269575557	-0.10918824372344	0.439786756258492	0.157069203788506	0.263699024605099
ENSG00000172889	0.360363624702869	-0.547446865172482	0.177299380955128	0.523694528059725	-0.0748714503159596	0.553343153846198	-0.381498107256644	-0.0125793303223408	0.172135241488587	-0.112197955222959	0.129676002146082	-0.0763088245095953	0.355126009830059	0.143279060926716	-0.317118979705065	0.51128517688501
ENSG00000169692	0.146537541603953	-0.805279242876433	0.310297037677705	0.674410403960125	-0.275737829931757	0.758981483395226	-0.360975772238189	0.40932673165719	0.243013382701251	0.0102442651275043	0.0779278936266894	-0.046106705209289	0.498676590232074	-0.0171832318099641	-0.369768855982376	0.377901005476292
ENSG00000165716	-0.0084261892642674	-0.35351451118648	0.811953727028051	-0.21004176206104	-0.108616278747806	0.590700822555273	-0.761191064361808	-0.338096280428893	-0.245343894923476	-0.0353300320767297	-0.00132358977969087	-0.508635993513007	0.501009343579002	0.14781224070781	-0.393566467213477	0.418583911732371
ENSG00000233016	0.124251010996264	0.128649146980282	-0.470785764774059	0.151108531527788	0.322052822121017	-0.254131901636379	0.251654340630867	-0.173277357420743	0.398138418513343	0.0840637412517407	0.527150036925397	0.509276825880309	0.0230259159232704	-0.24810252269901	-0.273368288167823	0.252226545576792
ENSG00000244187	-0.037967447200484	0.577283596313743	-0.34116307536844	-0.46775753887051	0.451847691849345	-0.582626179807875	0.0665963272903579	-0.346953540853504	0.181194058397617	-0.153203674284585	0.55640311206068	0.350009237328328	-0.00645273129669812	-0.212709794664443	-0.278827327794852	0.138291576608707
ENSG00000196642	0.449490061003401	-0.00880427556029066	0.325905383492692	-0.31237290815167	0.286668613722603	0.174288453245475	-0.698961854422086	-0.363875436669326	-0.0209003982824144	-0.338489463455282	0.498064919314003	-0.206221964597269	0.240370686175376	0.283277879817314	-0.417849815045974	0.773205338122569
ENSG00000054148	0.0581087764888822	-0.325433725721327	-0.167354736228539	0.350240886104002	0.0366578377940818	0.186638318764718	0.02442763799906	0.23645055454807	0.50990517481258	0.215642181993133	0.708812356873022	0.563648347540732	0.482290039250587	-0.168086555109374	-0.377424599815092	0.341120853318601
ENSG00000107223	0.146048481655487	-0.285913622681529	0.468679397571684	-0.118429639384368	0.0503163301381938	0.410375119221651	-0.685272436926412	-0.180664354072859	-0.00490611361183022	0.0504199845401015	0.514559513554733	-0.0718791167286666	0.577198468876412	0.0851415673402147	-0.575680862683105	0.609313334556696
ENSG00000159069	0.565530732703024	-0.563705129712887	0.355461584103206	0.396536510699269	-0.341757815758118	0.651856227426517	-0.530352818710875	0.0729885512140992	-0.0479596654016152	-0.170084102492761	0.306663407776797	-0.055688954625815	0.364251412599306	0.40771873749369	-0.277220771482971	0.620608210683949
ENSG00000107317	0.246994380439994	0.33801437852204	-0.13437910984043	-0.220058547388289	-0.169987905458038	-0.265103421191166	0.0164043822286893	-0.29597407943664	-0.258001422651755	0.309641634770818	0.0737768595292072	0.000976370907940308	-0.306401812852807	0.286233160673478	0.1334193094176	-0.141157488470962
ENSG00000214402	0.411722032327947	0.407627965768624	-0.229920680372152	-0.133893915628032	-0.169889377972754	-0.333727800212545	0.0202549208979999	-0.372275777367393	-0.412568376881235	0.0317682146609164	-0.171864965985903	-0.130657586194657	-0.533730243235476	0.386556882029946	0.27449694412198	-0.148259080428117
ENSG00000148362	0.283804309491785	-0.136980122114613	-0.170374217694727	0.14022142392329	0.338999181619843	0.091109907706292	-0.164428333359556	-0.0542825206202043	0.514311197205351	-0.0482919027185881	0.740584100016918	0.308703372146961	0.34205357566853	-0.106233465020669	-0.58650568085948	0.719073560493183
ENSG00000107331	0.51867529439027	0.762505207686621	-0.28315001562551	-0.48785559638038	-0.100652486020273	-0.616461699127969	0.0727155322611054	-0.391398326402473	-0.566984366487721	-0.307020286137273	-0.0535731157157713	-0.0891291116069232	-0.727591306732636	0.557501900173223	0.467150633616415	-0.14287897346666
ENSG00000107281	0.453149940119686	-0.444301748352595	0.555631422503786	0.134814548595624	-0.384539057955439	0.59899081932393	-0.588293896311559	-0.204098283483343	-0.347293291829162	0.168663594317669	0.0947160539439378	-0.318223177375155	0.219732878204755	0.574160070879571	-0.0685791748537766	0.423912808231056
ENSG00000054179	0.141360954157097	-0.0169722636398257	0.0211700614544926	0.0347775413713351	-0.350633914134438	0.0623720451477848	-0.0669135885548327	-0.182532503421899	-0.36950772138815	0.662723082759185	-0.039904480538888	-0.0373676451787659	-0.0916500003540372	0.18333729977902	0.0635793540203713	-0.167641811381826
ENSG00000186193	0.000832769506581085	0.549205903947858	-0.120068021462914	-0.537897732474433	0.543191810858452	-0.446452676834348	-0.135439344346493	-0.646321093344923	-0.0236429730648	-0.172957828832103	0.123180871206274	-0.171973105914681	-0.137755966196394	-0.248142750738759	-0.309840668304307	0.183318377689612
ENSG00000197355	0.571918553411192	0.594267576926332	-0.452343564767246	-0.24471926986696	-0.0188966405083967	-0.538990439981283	0.119338399801467	-0.266845157951048	-0.322527605989941	-0.275963631253418	0.236628098960504	0.233712699972738	-0.527684276979303	0.442187772270261	0.251712324624298	0.0439186896561252
ENSG00000177239	0.442289486842561	0.270820773906962	-0.0305350656082236	-0.212737281490104	-0.361267313035293	-0.180569025821348	-0.169190165730763	-0.102049673124195	-0.412007346613887	-0.106205081501482	0.249052493171537	0.127858731959947	-0.218061814750033	0.538052075042051	0.135742604697211	0.00380842934687521
ENSG00000176978	0.386846141191512	-0.596072110445679	0.513381394220617	0.267938297998774	-0.404931646684483	0.683289510162453	-0.645360037650745	0.182836697287402	-0.116536355108104	0.156265672819105	0.143002375478188	-0.24788935169612	0.36805790983599	0.470054892100822	-0.227260635923287	0.449401903270162
ENSG00000176884	-0.115407565990907	-0.52678547073502	0.94377422678475	-0.073050112348898	-0.295789057014269	0.736383542514639	-0.703437172375281	-0.0644517379804468	-0.296914086890298	-0.00683000013327312	-0.259729449890065	-0.583784314252292	0.468255950985485	0.17567152968231	-0.174060092664709	0.195436771177012
ENSG00000176248	0.690422922123769	0.41007369633059	-0.0323003844121437	-0.374260884445583	-0.0830823604674302	-0.262674332239526	-0.341974318103066	-0.312599960166598	-0.478507738216088	-0.206533894554876	0.0688626799415568	-0.276843652407715	-0.48698556720834	0.706310008272157	0.161972119033698	0.235749940989627
ENSG00000176101	0.357289187650932	0.235743874287723	-0.210102770544529	-0.174705103539147	0.250004861092621	-0.180673813076086	-0.19942515482693	-0.220681712619491	0.159976392587299	-0.356103005996475	0.785410616595441	0.40088433654119	0.210192333933389	-0.00857058477330983	-0.496256155098687	0.587292544125814
ENSG00000176058	0.550062995089718	0.431046524967379	-0.238694749754222	-0.293791208429786	0.302039506341439	-0.303437802329859	-0.200523909919353	-0.53551286172103	-0.0862159092715873	-0.292847452845222	0.433317751076514	0.036017425929122	-0.206532469538168	0.200988706459652	-0.204089013559664	0.498811757770241
ENSG00000187713	-0.0245931827346287	0.118220688415583	0.188935029546595	-0.272775682328351	-0.0892224909242541	-0.00618296429405573	-0.259082868616222	-0.125934981464995	-0.0677616800836591	-0.349933278990789	0.391966336974207	0.151497688050017	0.364172443046648	-0.0362748744971799	-0.277368357771829	0.235414100360639
ENSG00000188566	0.753486126164788	0.154194593429941	-0.244929820676684	0.115543407743143	-0.412230052725812	-0.116271081704836	-0.0223467322401198	0.0692527952847871	-0.388789777784069	-0.345137540681726	0.183817222159282	0.181253464395639	-0.356811525023213	0.743088176094776	0.395301757756738	0.117532125289263
ENSG00000212864	0.0173752434690184	-0.6807055287907	0.824949348467651	0.126854764112304	-0.174268652461257	0.842988533760004	-0.77538221391386	-0.0293883631100253	-0.0654572797635514	0.160045010458622	0.00506739173799753	-0.453860074911149	0.616983636772677	0.0844320147383293	-0.416055069645052	0.464842513048538
ENSG00000188229	0.132736630947679	-0.426827711261478	0.688474790943318	0.0553625225011024	-0.403920145876944	0.619907433939658	-0.65076590208773	-0.158856026511896	-0.387223561713301	-0.07373393056495	0.00714490600628244	-0.301249031653846	0.464801467927502	0.202503721987379	-0.291482523159916	0.290853501168349
ENSG00000188986	0.529552337112685	-0.213385561715355	0.203992877594111	0.0382163587666652	-0.0544303716811657	0.327566836043272	-0.492226807626436	-0.0421439649806172	-0.0882157520231775	-0.204042129324406	0.444260043699361	0.0100094544284683	0.237745577595076	0.430873409533174	-0.131260370645061	0.589503189354359
ENSG00000188747	0.0988437534692114	-0.223444578661773	0.659382017589639	-0.267746201294215	-0.0943186617187714	0.415202421887889	-0.731031496188945	-0.155315092842996	-0.192035456460398	-0.175879121108419	-0.0332024898091812	-0.52485798106069	0.300993958226953	0.318861352852157	-0.243373727214264	0.36179396549611
ENSG00000165802	-0.0354083255415852	-0.625725392224865	0.624116204601488	0.179392615063095	-0.0867593346483456	0.721997826287873	-0.602693570385913	-0.0199871172014173	0.0411645164650005	0.54007383515159	-0.11798974925609	-0.476697036403613	0.431338195000132	-0.0114685438862347	-0.363136389133321	0.316118489541888
ENSG00000182154	0.316413146402623	-0.492274755331335	0.266521748941879	0.274721046990372	-0.0271908827611492	0.535572715832152	-0.496135594013907	-0.0405692440481378	0.174643740382059	0.185890531517757	0.379365582701962	-0.0773305316130596	0.478868114968527	0.054874033188607	-0.485159557153644	0.657970113634203
ENSG00000148399	0.631595883603596	0.307467797159257	-0.225474256332641	-0.0587480980433998	-0.234852730784883	-0.248211509541823	-0.0680695431360161	-0.179241102665726	-0.368074331239831	-0.222878206787263	0.12690367835687	0.068061907841431	-0.382276891673841	0.533311262325841	0.111994936284059	0.0982364923420549
ENSG00000165724	0.166233683841249	-0.430618268722147	0.331305487243614	0.19152639795945	-0.116146037856589	0.47347721809666	-0.377235071572937	0.0101328668664194	0.0800661914645715	-0.195170316636116	0.390285755775407	0.12596462907469	0.537669516328289	0.0615057784077943	-0.448482408261109	0.530896214983727
