target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	ens_human
ENSRNOG00000021044	0.194258736923145	0.310274134160868	0.000890122385711084	0.000685720581236145	6.15987219385215	0.0265088476630863	0.00254730317485329	0.0195679662806236	0.0444739683782303	0.0444739683782303	ENSG00000186566
ENSRNOG00000010363	0.194313632088431	0.310315897149323	0.000952320974613134	0.000733726596478167	5.87951689416999	0.0299686546175075	0.00397862862678876	0.0209297868864435	0.0498568432111547	0.0498568432111547	ENSG00000181610
ENSRNOG00000012602	0.194621892229177	0.310659816116807	0.000921934973587871	0.000710806300762965	6.03362204610566	0.0292040255465315	0.00383357045010791	0.0207210897625975	0.0466909892703251	0.0466909892703251	ENSG00000004700
ENSRNOG00000028493	0.194682800465555	0.31069571281854	-0.000784149704001808	0.000604657207424666	7.49683797506384	0.0275069746971619	0.000717165321438271	0.0239579676147693	0.0358438685276213	0.0358438685276213	ENSG00000158615
ENSRNOG00000012947	0.195377668122959	0.311664488799425	-0.000829180168432002	0.000640375893649172	6.59770885404011	0.0226999088600316	0.00169681215148452	0.0171652578492084	0.0393113163652131	0.0393113163652131	ENSG00000164024
ENSRNOG00000036934	0.195504925524604	0.311797405943397	0.00078740065039085	0.000608282789610708	7.28584276391476	0.0246346049488328	0.000888510588625943	0.0206323132373104	0.0361122846250325	0.0361122846250325	ENSG00000100997
ENSRNOG00000019822	0.195803243166121	0.312203014322616	0.00299495613946091	0.00231520840938475	2.75462611154398	0.375007724212781	0.197591749526449	0.133918599393275	0.338427248362136	0.338427248362136	ENSG00000099860
ENSRNOG00000029912	0.195781287620078	0.312203014322616	-0.00275671501019514	0.00213093482328842	3.86562303767059	0.477615971543649	0.0686600040285108	0.385428318081816	0.15261547430701	0.385428318081816	ENSG00000184702
ENSRNOG00000000888	0.196373220731032	0.313006344194977	-0.000815394865327502	0.000631133252715087	6.72380713048939	0.020046846035251	0.001466596133487	0.0147102471846811	0.0383663221347856	0.0383663221347856	ENSG00000126524
ENSRNOG00000022812	0.196468465826313	0.313122996175465	0.0011187946336609	0.000866155574269695	5.60145143926462	0.078880055218231	0.0116264744448309	0.0633960734390156	0.0567409626083505	0.0633960734390156	ENSG00000134899
ENSRNOG00000020526	0.196616532460122	0.313323797208821	-0.00111524965429988	0.000863696792713232	5.30246457165815	0.0745563253769302	0.00766294437611854	0.0627415598537552	0.0669342705981938	0.0669342705981938	ENSG00000129933
ENSRNOG00000015888	0.197081463392405	0.313923722521803	0.00124331960621168	0.000963879938281832	5.6525740466298	0.0976509082173585	0.00617782274485464	0.0867286307973641	0.0553711007839272	0.0867286307973641	ENSG00000107929
ENSRNOG00000020194	0.197134475732932	0.313972929595291	-0.00335629831294767	0.00260226854363242	2.82200877046208	0.711741209566469	0.190326554582451	0.486853602735429	0.321474289429171	0.486853602735429	ENSG00000144485
ENSRNOG00000010727	0.197254265864242	0.314128469614837	0.00092283142994168	0.000715698427431693	6.34270070557845	0.0538331439725123	0.00261528349386092	0.0486071404089589	0.0418946965481841	0.0486071404089589	ENSG00000107341
ENSRNOG00000015495	0.197280278538286	0.314134650389548	0.00190226525956909	0.00147538028883313	4.44712117035495	0.228765977522241	0.0146717657948784	0.203002933872854	0.108533837367113	0.203002933872854	ENSG00000147454
ENSRNOG00000003178	0.197517727752084	0.314406933689927	-0.00107586868123957	0.000834876595863494	7.10846942981381	0.0732440044855352	0.000987808591785205	0.0687140844402764	0.0365364261401331	0.0687140844402764	ENSG00000187601
ENSRNOG00000012349	0.197515241440724	0.314406933689927	-0.000975641117811124	0.00075709557397102	5.73294331218776	0.045601845775293	0.00401049098322547	0.0374592120169775	0.0533088798294253	0.0533088798294253	ENSG00000140406
ENSRNOG00000002855	0.197644470952293	0.31453613527326	0.000799577838290185	0.000620649726481071	6.94959908403249	0.0220794592924419	0.00139848891146073	0.0171932193263116	0.0371221193866421	0.0371221193866421	ENSG00000035928
ENSRNOG00000006217	0.198310782752647	0.315393855307076	0.00173598957384546	0.00134951628984644	4.16777618107831	0.191292233840238	0.02145607522932	0.160663346426771	0.126157139651975	0.160663346426771	ENSG00000011451
ENSRNOG00000011775	0.198315496591212	0.315393855307076	-0.00104619097064033	0.000813292089954296	5.49742837798594	0.0631192362822523	0.00635096980400452	0.0529072399430241	0.0597934325542181	0.0597934325542181	ENSG00000198948
ENSRNOG00000017170	0.198525188438506	0.315678984202407	-0.00104647868389707	0.000813895942652492	5.4638997203697	0.046504268360313	0.00534834404246904	0.0359052997157788	0.0608943165041499	0.0608943165041499	ENSG00000136146
ENSRNOG00000010210	0.198639549605973	0.315732336742125	0.00150089761193853	0.00116761644573186	8.5231189412194	0.14317408933573	0.000259373166686307	0.136073443267664	0.0379791040986583	0.136073443267664	ENSG00000151012
ENSRNOG00000028993	0.198637441389355	0.315732336742125	0.0100860678637507	0.00784637360587859	1.69046025506021	6.46550546237324	1.59045966675348	4.56609820954933	0.772584235134489	4.56609820954933	ENSG00000197958
ENSRNOG00000015417	0.199075865718291	0.316319583343269	-0.00133270019141218	0.00103777581662126	4.73822466294283	0.106410991294124	0.0139970527405926	0.0864807728264581	0.0937008118157992	0.0937008118157992	ENSG00000114982
ENSRNOG00000009006	0.199124936686906	0.316362139168786	-0.000805120207374938	0.000627016907080598	8.72213652808123	0.0399681250967598	0.000214841665979442	0.0376821392861482	0.0391001785105125	0.0391001785105125	ENSG00000108588
ENSRNOG00000016050	0.199172283269105	0.31640194613561	0.00184092768640209	0.00143384109048289	4.59832681233575	0.215844753997291	0.0181574486409736	0.187432578634743	0.10062130484876	0.187432578634743	ENSG00000077782
ENSRNOG00000012724	0.199435480056165	0.316784602049822	-0.00133584547080715	0.00104105789339601	4.68803745976943	0.0743276350373276	0.0122171379528661	0.0534337739886056	0.0961630157873481	0.0961630157873481	ENSG00000162384
ENSRNOG00000025454	0.199476504838091	0.316814312372369	-0.000926982252223566	0.000722486469298317	5.95256325476709	0.0454441206644501	0.00390379482151306	0.038166535098829	0.0482948750104017	0.0482948750104017	ENSG00000048392
ENSRNOG00000007968	0.20004954206635	0.317617807616305	0.0012742788273612	0.000994434566831765	4.8629125325157	0.0596618005579692	0.0113145353947905	0.0397875274608341	0.0875754753761975	0.0875754753761975	ENSG00000116685
ENSRNOG00000020246	0.200142649433528	0.3177300935085	0.0043714706805608	0.00341215849680966	1.74502221492443	0.448269088885624	0.423854921669277	-0.0974780413015394	0.740427639065762	0.740427639065762	ENSG00000101335
ENSRNOG00000013165	0.200294641775474	0.317935824799941	0.00235641531321594	0.00183992518081259	3.1753752861186	0.243539523623931	0.0921038487341308	0.125458192455473	0.246428618364693	0.246428618364693	ENSG00000177951
ENSRNOG00000010141	0.200446210995081	0.318140838517743	-0.00322428080510157	0.0025184158564169	2.85579483380338	0.66542313707978	0.221119116030491	0.413122726554717	0.313319360208185	0.413122726554717	ENSG00000100271
ENSRNOG00000000151	0.200617092304177	0.318305277013804	-0.00424526478484705	0.00331714326561756	1.5304359695086	0.734188101441494	0.225247621431265	0.419937212684833	0.875096323031925	0.875096323031925	ENSG00000157978
ENSRNOG00000007240	0.200936863667761	0.318705759626796	-0.00101363280638139	0.00079258983359013	5.55959358764888	0.0440692127432458	0.00491551892005516	0.0342640326670227	0.0579043455109878	0.0579043455109878	ENSG00000179041
ENSRNOG00000012240	0.201820122260646	0.319927944535136	0.00105158952982611	0.000823882357827771	6.26322732076107	0.0711632785670622	0.00288694081351368	0.064991273140471	0.042922710982358	0.064991273140471	ENSG00000109111
ENSRNOG00000016611	0.202409716026663	0.320755108773301	-0.00178866678879195	0.0014031882623765	4.08493429071417	0.206358280595241	0.0286086159579157	0.168285114009202	0.132649731712344	0.168285114009202	ENSG00000174775
ENSRNOG00000028255	0.202491552496902	0.320848972554256	0.00220980150664264	0.00173387787691236	3.46253628013561	0.315070866179333	0.0800035237590914	0.220629725445519	0.200161026816789	0.220629725445519	ENSG00000055483
ENSRNOG00000029941	0.203118902771393	0.321699364643735	-0.0025243962109555	0.00198347201842388	4.44132704965111	0.412173163110249	0.0297555799106359	0.363660544876413	0.108852463419117	0.363660544876413	ENSG00000178719
ENSRNOG00000010732	0.203570821209959	0.322343176735181	-0.000878300530492031	0.000690789914898106	6.13634570275366	0.0365095254226696	0.00285846512725025	0.0302650888984532	0.044860605525243	0.044860605525243	ENSG00000150459
ENSRNOG00000004382	0.203778158610373	0.322635491725112	-0.000789215286343935	0.000621008421382807	6.87869319917568	0.0121204704633104	0.00110853354145812	0.00683146972547034	0.0374566124013784	0.0374566124013784	ENSG00000119682
ENSRNOG00000012073	0.204131539819906	0.323086872904076	0.00175729334537293	0.00138383903192416	3.74214046953488	0.129211250321761	0.0260260651823631	0.0882187901521109	0.165474981445316	0.165474981445316	ENSG00000114779
ENSRNOG00000046922	0.204273087609195	0.323254567455835	0.00277865365158453	0.00218882779344052	3.37643828944582	0.501634780211663	0.0878931252679164	0.391203585665852	0.212741867307907	0.391203585665852	ENSG00000204138
ENSRNOG00000008393	0.204322414272599	0.323280832480802	0.000797249039843446	0.000628085146780158	8.74864822547824	0.0197777915547761	0.0001803608416044	0.0159488630799757	0.0392687343189809	0.0392687343189809	ENSG00000106052
ENSRNOG00000005209	0.204429677053502	0.3234144935463	0.000860858612601792	0.000678358514086509	6.22224314218256	0.0296075404155717	0.00250814606601243	0.023391043126768	0.0435088812973532	0.0435088812973532	ENSG00000166068
ENSRNOG00000019109	0.204529951375856	0.323537070080118	-0.00115477507488253	0.000910166959840381	5.15334477543115	0.051010723073202	0.00939836131481286	0.0347507097347396	0.0734420281636954	0.0734420281636954	ENSG00000168286
ENSRNOG00000010538	0.204898278466896	0.323980716445446	0.00131539772924358	0.00103760976750578	4.73353009147158	0.0522340032929884	0.0137326779522473	0.0284352323976638	0.0939307250100929	0.0939307250100929	ENSG00000149600
ENSRNOG00000009432	0.205134849931008	0.324240986628143	0.000764391714611465	0.000603281158076613	7.75211525308608	0.0111684892524553	0.000558335532637266	0.00667173871280052	0.0358364800363887	0.0358364800363887	ENSG00000134001
ENSRNOG00000009156	0.205490203987671	0.324766502104554	0.00100296005148343	0.000792187540883698	7.57763518621684	0.0656666312619076	0.000655490688703898	0.0621006193044322	0.0358040028855439	0.0621006193044322	ENSG00000164548
ENSRNOG00000002644	0.205655598021351	0.324970759907598	0.000831771831637213	0.000657214361396933	6.41337988832591	0.0260169651879848	0.00211432263563806	0.0203053531521361	0.0410787490469998	0.0410787490469998	ENSG00000011260
ENSRNOG00000013393	0.205665234341972	0.324970759907598	0.00077419582224713	0.00061173438330113	7.16508303122432	0.0223592405677318	0.00104473323502553	0.0181829509534762	0.0363771623362558	0.0363771623362558	ENSG00000144895
ENSRNOG00000010081	0.20611721533123	0.325647415573838	-0.00114678522481877	0.000907041204154852	6.36474404768617	0.0860600100329141	0.00211149979041722	0.0801608748130512	0.0416313290422354	0.0801608748130512	ENSG00000164124
ENSRNOG00000006762	0.206475381685231	0.326141950549763	-0.000980752190094273	0.000776331207171949	5.64222683866057	0.0354406409508748	0.00462419995123206	0.0257542039257596	0.0556448143716734	0.0556448143716734	ENSG00000100138
ENSRNOG00000010532	0.207307097677039	0.32721359297111	-0.00148730754388458	0.00117946218610801	4.30353238856776	0.103776654506344	0.022184859633351	0.0718058183310555	0.116928245212518	0.116928245212518	ENSG00000119328
ENSRNOG00000037607	0.207292105208205	0.32721359297111	0.0034916628282384	0.00276886134844361	2.44983507573392	0.52882199533878	0.338801156986379	0.132491760413118	0.427858159704115	0.427858159704115	ENSG00000177600
ENSRNOG00000056156	0.207315192446752	0.32721359297111	-0.000796867764093849	0.000631942025036938	6.70847658830366	0.02418522087115	0.0014642191405182	0.0194447848577949	0.0384708531602604	0.0384708531602604	ENSG00000204178
ENSRNOG00000001297	0.207409409040545	0.327253129382114	0.00276882406619044	0.00219622280563202	3.16963565884935	0.504208631178874	0.141699951375381	0.340639509822439	0.247480765808896	0.340639509822439	ENSG00000160310
ENSRNOG00000002116	0.207408853884159	0.327253129382114	0.00349068059336564	0.00276879381878206	2.44975054618257	0.528888303791754	0.33873577502296	0.132686129043946	0.427886146069612	0.427886146069612	ENSG00000177600
ENSRNOG00000003827	0.207730008402652	0.327722545211431	0.000898921343929774	0.000713524829668824	6.55307090591552	0.0532113213324586	0.00176305578876159	0.0491487124666309	0.0396948249670415	0.0491487124666309	ENSG00000070540
ENSRNOG00000012536	0.207871032978139	0.327872146026415	-0.000909715135708992	0.000722316508009159	7.11979632714557	0.0545267329311431	0.00083829778191546	0.0513358159923391	0.0365026088260798	0.0513358159923391	ENSG00000198964
ENSRNOG00000019725	0.2080074904247	0.32801447828999	-0.00108451208832247	0.000861364269281183	6.83266845522149	0.0775349794034557	0.00165287927443205	0.0725419611649987	0.03770026196221	0.0725419611649987	ENSG00000138107
ENSRNOG00000051440	0.208626121004968	0.328916934526771	-0.00103843971266987	0.000825894043590637	5.44004502651463	0.0445968277604571	0.00649877520072912	0.0328281462326837	0.0617113219231201	0.0617113219231201	ENSG00000077157
ENSRNOG00000008557	0.208686671578401	0.328975856995094	-0.00218108281436398	0.00173489414885618	3.53200359332752	0.31442626719953	0.0471580544934619	0.25382771628008	0.190718506415497	0.25382771628008	ENSG00000197150
ENSRNOG00000003515	0.208977855184548	0.329252045342378	0.00185338612043474	0.00147517836749208	3.67024437166834	0.185462947795073	0.0440183842190115	0.128274474963817	0.173596737372649	0.173596737372649	ENSG00000143819
ENSRNOG00000023376	0.209608813434572	0.330062957387432	0.000877154878466422	0.000699127720564964	7.98524644699042	0.0510365808981983	0.000398964873950362	0.0484789920922858	0.0361345634593055	0.0484789920922858	ENSG00000101782
ENSRNOG00000047896	0.209675714676255	0.330126480721009	0.000983658519357916	0.000784130520733323	5.61144277739062	0.027822647824671	0.00501624801925217	0.0170617531015964	0.0564698193352991	0.0564698193352991	ENSG00000110906
ENSRNOG00000011317	0.209886583547475	0.330353755474924	0.000786474543605789	0.000627234022872655	7.41542355465084	0.0410739418548315	0.000593172654390634	0.0387490792905108	0.0359192163068906	0.0387490792905108	ENSG00000065243
ENSRNOG00000052391	0.210133277654105	0.330558765712332	0.00114630407488159	0.000914702321234176	6.8139644097474	0.0873398236134186	0.00132791312916313	0.0823401205179559	0.0378055281171401	0.0823401205179559	ENSG00000131370
ENSRNOG00000011732	0.210425263162392	0.330944729676121	-0.00133689162717709	0.00106746638501261	6.79456008442253	0.118931484772299	0.00201445428711159	0.111933994026078	0.0379186622342626	0.111933994026078	ENSG00000136930
ENSRNOG00000008744	0.210504906324194	0.331033308261203	-0.000835045105366078	0.000666873970381504	9.33974034758639	0.0347036550044241	0.000146742938298006	0.0316380472498626	0.0443253462989411	0.0443253462989411	ENSG00000166200
ENSRNOG00000031203	0.210571834020788	0.331101873500727	-0.000767314428515335	0.000612873595861951	7.11754501616244	0.00957920227207302	0.00105215331536042	0.00441888721098682	0.0365092511351154	0.0365092511351154	ENSG00000092108
ENSRNOG00000014833	0.210727987984039	0.331310706850404	0.000837841281661039	0.000669434266736579	6.25434767821382	0.0196153937046585	0.00176777352577114	0.0136324195438138	0.043046450222343	0.043046450222343	ENSG00000119953
ENSRNOG00000023850	0.210880871407624	0.331404239233815	0.00190282295976591	0.0015208628932628	4.24682198681553	0.169547417338219	0.11070298273974	0.042800592574895	0.120599411270628	0.120599411270628	ENSG00000154144
ENSRNOG00000011158	0.211228258866733	0.331876677701396	-0.000754575292097127	0.000603565992760146	7.84801136204662	0.011443010977168	0.000505595391218913	0.00714613423868402	0.0359235953704351	0.0359235953704351	ENSG00000221914
ENSRNOG00000009535	0.211299526269344	0.331951906570787	-0.00161816604440773	0.00129453277580836	4.04473845544672	0.148897781857813	0.0315177994064353	0.107967619712244	0.136063711357774	0.136063711357774	ENSG00000165283
ENSRNOG00000001843	0.211365908009112	0.331982704247132	-0.000995003862583325	0.000796118776345475	6.42874627239766	0.0661207227627194	0.00221438802761235	0.0611661225773693	0.0409120813501831	0.0611661225773693	ENSG00000113916
ENSRNOG00000009823	0.211440823550141	0.332063625743605	-0.00161147906329084	0.00128958214289555	3.98795348855394	0.0859355705244428	0.0252339367712777	0.046222391534996	0.14106827355623	0.14106827355623	ENSG00000183011
ENSRNOG00000016150	0.211804911158588	0.332414740046993	0.00410985047836465	0.00329152010333028	1.65202339339496	0.662390294463182	0.287344620801902	0.289487606912262	0.796065838260837	0.796065838260837	ENSG00000214706
ENSRNOG00000050570	0.21231484837549	0.332994138988033	-0.000884357270675416	0.000709059681047291	6.02172579322874	0.046716351843495	0.00335887622598636	0.0407331067528294	0.0469176869027022	0.0469176869027022	ENSG00000115216
ENSRNOG00000061795	0.212307168139034	0.332994138988033	-0.00118278230287919	0.000948314874288105	5.0108921878308	0.0866625702022498	0.00968621358244239	0.0725401210032935	0.0802438964971641	0.0802438964971641	ENSG00000173914
ENSRNOG00000001350	0.212522663460726	0.333283248830134	-0.00110261429186744	0.000884455609344802	5.22015391169586	0.0579453107156436	0.00779442906037979	0.0448483385763146	0.0704317434297687	0.0704317434297687	ENSG00000111300
ENSRNOG00000004740	0.212724923860662	0.33341625102454	-0.000831154305734488	0.000667000472591919	6.28799442077788	0.0160761279803483	0.00190179117353005	0.00975720180567242	0.0425871718702542	0.0425871718702542	ENSG00000168288
ENSRNOG00000002835	0.212809486600013	0.333511963431665	0.000753824255831369	0.000605055027764184	7.99485308434069	0.0372245133323202	0.000455989517867635	0.0351351415198149	0.0361531691444042	0.0361531691444042	ENSG00000108848
ENSRNOG00000021174	0.213367091368357	0.334275109810427	-0.00419423222866216	0.00337059385654181	2.39063720105231	1.1840186102849	0.202954730271859	0.933135564303882	0.447931150223651	0.933135564303882	ENSG00000133315
ENSRNOG00000007660	0.213853995847143	0.334907761178518	-0.00161526580368089	0.00129945052819423	4.9668153429643	0.175938028609478	0.010070663615813	0.158786503906614	0.0824172210341841	0.158786503906614	ENSG00000257365
ENSRNOG00000018533	0.214325813614988	0.335517877848367	0.00158927082093446	0.00127985537351109	4.03116167125028	0.165996390071883	0.0265618493221321	0.132219392070127	0.137241128388389	0.137241128388389	ENSG00000010295
ENSRNOG00000001886	0.215624913293084	0.337142544534263	0.000869110752683773	0.000701888682806714	6.05194930614998	0.0195740867796463	0.00291710824899932	0.0119935399253629	0.0463476640562151	0.0463476640562151	ENSG00000128191
ENSRNOG00000018719	0.216025392502708	0.337694319513595	-0.000770969129446512	0.000623173457780172	6.87629704315602	0.018164570917777	0.00136574677463806	0.0133592600649577	0.0374687690735315	0.0374687690735315	ENSG00000138433
ENSRNOG00000005046	0.216108829173425	0.337787547768703	-0.00117971538379107	0.00095373585134891	8.17410897480908	0.0946697944348622	0.000328722229641447	0.0906324851851816	0.0365938538387949	0.0906324851851816	ENSG00000106537
ENSRNOG00000017905	0.216141858914144	0.337801975933425	-0.00185352170593462	0.00149857946133367	4.93520254697306	0.233726365673417	0.0182704589053129	0.2063035812878	0.0839853920382622	0.2063035812878	ENSG00000140941
ENSRNOG00000004699	0.216530679471855	0.338335145797393	-0.00116096609557492	0.000939440400553882	7.31036711927411	0.0918340113029889	0.000860298060761565	0.0873945285585223	0.036068823589564	0.0873945285585223	ENSG00000176971
ENSRNOG00000004093	0.216710041380187	0.33846636524542	-0.000746723115304397	0.000604475645047977	7.67922067484067	0.0166610789236803	0.000735900347116752	0.0126669733957877	0.0358031801985	0.0358031801985	ENSG00000126858
ENSRNOG00000020893	0.216947261456622	0.338725049952183	-0.000747468217895593	0.000605391177765855	7.4685598057768	0.0142774389600047	0.000783814993599485	0.0100275044067055	0.0358660328180734	0.0358660328180734	ENSG00000143376
ENSRNOG00000020869	0.21712915812185	0.338934484810463	0.00134002094594122	0.00108574233677062	4.56218613580729	0.0859178102781266	0.0154287982134607	0.0626850284581666	0.102454843972153	0.102454843972153	ENSG00000143436
ENSRNOG00000018849	0.218568400992921	0.34091866853775	-0.000742358839579288	0.000603375137026916	7.70998542252222	0.0351137439472609	0.000592380213936044	0.0328550370064173	0.035813775384289	0.035813775384289	ENSG00000113649
ENSRNOG00000015142	0.218609844488393	0.340945844705883	-0.00087699687412141	0.000712870516257694	5.97281222757627	0.0418740511029186	0.00293714551873223	0.0360170471992736	0.047881291776219	0.047881291776219	ENSG00000075336
ENSRNOG00000010628	0.218720085218707	0.34108029988951	0.00110155568974757	0.000895618414312232	5.1631169962444	0.06814902746527	0.00722005119997827	0.0564961874072706	0.0729931832055374	0.0729931832055374	ENSG00000157020
ENSRNOG00000007512	0.219483734805895	0.342120813950678	0.000853767709248195	0.000695306030197724	7.9412937408708	0.0502332692992824	0.000415782472161375	0.0479292650907704	0.0360558661802402	0.0479292650907704	ENSG00000140319
ENSRNOG00000000185	0.219644874654849	0.342296810589693	0.00377912332184447	0.00307878333031059	2.04425655032254	0.984835804782223	0.208974690292638	0.738915989207197	0.586401883373897	0.738915989207197	ENSG00000128309
ENSRNOG00000013481	0.220037688794548	0.342796065717244	0.00104535282578226	0.000852355705632348	8.13016273505911	0.0754683501343013	0.000356243713563121	0.0722947811788387	0.0364692624311726	0.0722947811788387	ENSG00000140937
ENSRNOG00000021051	0.220111306705367	0.34283549735279	0.00257885002218986	0.00210306826026358	3.68499015685483	0.459424774806812	0.0869187526563105	0.355370858076497	0.171890018802391	0.355370858076497	ENSG00000105443
ENSRNOG00000011891	0.220148268649572	0.342855444943167	-0.000953753487096309	0.000777854230826273	8.12679602002595	0.0628487089778489	0.000418497899981414	0.0600872225414519	0.0364601643140373	0.0600872225414519	ENSG00000147416
ENSRNOG00000020010	0.220270454047627	0.342970472219396	0.00218187776330152	0.00177994880468331	3.6638204462584	0.329070796473171	0.0624593884787304	0.254362386250625	0.174347085167956	0.254362386250625	ENSG00000174943
ENSRNOG00000042492	0.220247772334619	0.342970472219396	0.000780302534351568	0.000636529832740597	6.60357261534686	0.0271200010323653	0.00125410451364921	0.0230519628954509	0.039262918283228	0.039262918283228	ENSG00000143207
ENSRNOG00000013180	0.22077859859944	0.34368627204655	0.000938446907983497	0.000766416711359081	5.70518275128013	0.0374681245829459	0.00473126378750332	0.0285201828514899	0.0540081937575436	0.0540081937575436	ENSG00000163161
ENSRNOG00000004927	0.220997129721173	0.343875603953337	0.00121443179653265	0.000992279328268018	4.85183753850531	0.0449015723174956	0.0103384245135755	0.026014573926799	0.0881234020172274	0.0881234020172274	ENSG00000119760
ENSRNOG00000001289	0.221178321589008	0.344044394151713	0.00258315812883363	0.00211145681966103	2.96054110732334	0.316927132340445	0.15639801633805	0.131333827709438	0.289426973791256	0.289426973791256	ENSG00000146540
ENSRNOG00000002280	0.221364080620497	0.344201512011263	0.000814624692557074	0.000666136820695754	6.33562863134018	0.0368257148877108	0.00239288108044407	0.0319715318002116	0.0419809453082206	0.0419809453082206	ENSG00000131171
ENSRNOG00000001525	0.221508932385387	0.344332251262533	-0.000737858558538853	0.000603552648650021	7.85001522018544	0.0322306552742585	0.000501637293066351	0.0298779454839717	0.0359259426761792	0.0359259426761792	ENSG00000144847
ENSRNOG00000018671	0.221491673941536	0.344332251262533	0.00233279959215451	0.00190810930175777	3.42917876787559	0.377942517127774	0.0455955158770839	0.318492594868369	0.204915102960687	0.318492594868369	ENSG00000140365
ENSRNOG00000005330	0.221581883188384	0.344407933637311	-0.000893414901046864	0.000730909831764521	6.4477118572189	0.0554533874727159	0.00212980271156958	0.0512931155054345	0.0407114716035482	0.0512931155054345	ENSG00000005339
ENSRNOG00000011747	0.221681675747821	0.344525315401792	-0.00321941246461987	0.00263439580391709	2.33889445516847	0.32252832582964	0.227729011751813	0.0353048694190479	0.466275113417784	0.466275113417784	ENSG00000105518
ENSRNOG00000003232	0.221859106850818	0.344745179940948	0.00274546549696706	0.00224743496687909	2.87490145050714	0.416270012373724	0.196289814608787	0.191856192170776	0.308806578426292	0.308806578426292	ENSG00000109062
ENSRNOG00000019635	0.222005002498379	0.344914514608362	-0.000870311248790794	0.000712660716590261	5.98782054382712	0.0365188634357325	0.00320826125481072	0.0300418268858012	0.0475802684422837	0.0475802684422837	ENSG00000198612
ENSRNOG00000013907	0.223238375178563	0.346546103174695	0.00133136511121216	0.00109310881695929	7.56440662084358	0.123932120676328	0.000662808108424067	0.11882588046299	0.0358081515382764	0.11882588046299	ENSG00000103449
ENSRNOG00000015953	0.223353162648529	0.346649944074873	-0.00165899274551309	0.00136244321012874	4.4228023221647	0.1925174995352	0.021029935022122	0.164595215060469	0.109880914789767	0.164595215060469	ENSG00000180304
ENSRNOG00000018413	0.223761497455254	0.347007939281128	0.00242644913639393	0.00199447280980655	3.44080140035321	0.412482437539987	0.0431427862904545	0.354649392615309	0.203241851981784	0.354649392615309	ENSG00000049246
ENSRNOG00000037647	0.223816268667134	0.347007939281128	0.000778943304167799	0.00064034516980865	6.59931450004551	0.0330494917436393	0.00170617492296064	0.0290411688734166	0.0392980187267663	0.0392980187267663	ENSG00000081087
ENSRNOG00000008297	0.224077584096194	0.34729823418447	0.000810602839885304	0.000666747533275161	6.32187915366378	0.0187749703636721	0.00230412324623735	0.0125597866141565	0.0421511040666139	0.0421511040666139	ENSG00000132823
ENSRNOG00000011404	0.22422676688235	0.347437185737037	0.00183654944141243	0.00151110890200696	3.77543482945773	0.194225352287407	0.0664671017169891	0.115836081171432	0.161877909655477	0.161877909655477	ENSG00000100288
ENSRNOG00000025781	0.224307666103469	0.347465132890172	0.00424384441486442	0.00349243569795334	1.85526918665116	1.26442692822801	0.275398217658696	0.944312492775185	0.679461389017312	0.944312492775185	ENSG00000075826
ENSRNOG00000054581	0.225050918788326	0.348350353465813	0.00179824950551593	0.00148222883522507	3.63269296973764	0.117515844036818	0.0416573609137065	0.0587039594254441	0.178042871083559	0.178042871083559	ENSG00000091947
ENSRNOG00000009313	0.226189149238412	0.349768905576863	-0.00140990556603839	0.00116498600260318	5.64155067500341	0.140570325694478	0.00676675481568097	0.128952483810453	0.0556627643194202	0.128952483810453	ENSG00000163956
ENSRNOG00000011552	0.226855221449903	0.350722471763416	-0.0036251412988893	0.00299970464191992	1.93774360353207	0.931695266938337	0.220788920220236	0.679033873655357	0.637154787839384	0.679033873655357	ENSG00000103111
ENSRNOG00000004110	0.227110038914952	0.351001730439768	0.000808642087188866	0.000669496143490546	6.93722783063112	0.0464046389150593	0.00107654345636078	0.0437459651585106	0.0371770358249506	0.0437459651585106	ENSG00000071575
ENSRNOG00000012053	0.227996990714207	0.352219121266592	-0.00184339896063243	0.00152911328013505	4.76519892075851	0.241972067768346	0.0176347551396342	0.216183987208902	0.0923801790475704	0.216183987208902	ENSG00000188643
ENSRNOG00000012410	0.228275261302171	0.35260146488659	0.00167231853031933	0.00138803089883826	4.96806825149958	0.199355435233896	0.0118283933277027	0.180834584285273	0.0823551931574699	0.180834584285273	ENSG00000160678
ENSRNOG00000017791	0.228726891145857	0.353116107561919	-0.000738167516284372	0.000613276864217984	7.63307034698733	0.0389091802178306	0.000545313162510631	0.0370655380559938	0.0357967444311902	0.0370655380559938	ENSG00000165322
ENSRNOG00000017329	0.229312470432895	0.353866188880682	0.00145828191389685	0.00121307989947612	4.20391141942477	0.144880459774836	0.0236093863129331	0.115622893939817	0.123546897938366	0.123546897938366	ENSG00000168936
ENSRNOG00000016478	0.229813093487856	0.354523100637607	0.00115820787337351	0.000964497709035266	6.18373239548375	0.0961885803596593	0.0031263490883741	0.0898992339850535	0.0440944438297526	0.0898992339850535	ENSG00000132507
ENSRNOG00000051179	0.230004285686238	0.35477948609329	0.00110353822985906	0.000919348719586745	5.23626447940256	0.0873863187940762	0.0069581650148338	0.077562041805745	0.0697276638758417	0.077562041805745	ENSG00000131475
