S1.200.SpinalCord_S1_R1_001	S10.100.SpinalCord_S10_R1_001	S11.0.SpinalCord_S11_R1_001	S12.0.SpinalCord_S12_R1_001	S13.0.SpinalCord_S13_R1_001	S14.0.SpinalCord_S14_R1_001	S15.0.SpinalCord_S15_R1_001	S2.200.SpinalCord_S2_R1_001	S3.200.SpinalCord_S3_R1_001	S4.200.SpinalCord_S4_R1_001	S5.200.SpinalCord_S5_R1_001	S6.100.SpinalCord_S6_R1_001	S7.100.SpinalCord_S7_R1_001	S8.100.SpinalCord_S8_R1_001
ENSG00000100888	4.44209864265539	5.02186394227945	4.26434307750275	4.17643573338288	3.76157669689106	4.88698270179549	3.2031367404406	3.90975165219333	4.48274647972332	4.94896288915917	5.63052746557666	5.67760341702547	3.77849245843423	4.02584812637767
ENSG00000100890	11.17607825092	12.651575986627	8.60935422384335	10.3086628301	8.75259064959732	10.7300148971243	11.4713561100314	9.57223261085516	8.84416710985121	12.1781152103967	11.764264927795	10.3435927379296	8.85909451153564	12.4607186826159
ENSG00000100897	9.11873301176402	9.84165117386408	6.11251213032614	9.348162931996	4.11878271675047	8.40213504880923	7.7334974948056	6.57037301436229	6.38783914406597	10.0763842406264	15.2900243034209	11.0813513089357	7.50700426699474	7.86977783849991
ENSG00000100902	177.34627937863	168.879307306544	179.767559331267	206.375022189888	149.589431299429	187.640228526517	190.219227901553	171.616508485979	199.78059731479	210.08968677817	205.36923947503	181.040090059265	173.242437260557	185.923233072268
ENSG00000100906	27.3148236586775	24.9613323634232	15.9410710312909	12.0831221179471	15.5255998472402	14.5815252001338	12.3607019347952	42.0018269245707	23.9239659058644	21.6234233259487	18.1145469106224	16.327162970644	27.7943621055158	24.229415796959
ENSG00000100908	0	0.145925455056167	0.168728722343528	0.595869817566896	0.117903443822135	0.305866650160624	0.29095577722782	0	0.0455372636827093	0.266065284419605	0.141256415000938	0.210013611886939	0.0979285458705232	0.0527005254655001
ENSG00000100911	15.3224136719068	8.04492339357995	3.20654810653303	7.46657419268071	6.80397960298135	6.38798363458091	5.61703985606283	12.206324174938	8.92120549737383	10.8253042074139	18.0713761040426	11.0937137614147	5.64865005295713	7.91557778331307
ENSG00000100916	18.4478056027664	21.6446633618141	23.1908957946312	27.0306595958988	24.7712389212018	27.5299865547276	19.7147159998748	26.0602843072986	15.0928422713423	17.0286879694299	17.6991247507896	16.3329190869922	18.2639873656361	15.8705100225321
ENSG00000100926	4.13857644354711	3.01802369192701	1.89014444639045	4.06839756034035	2.82735535919146	3.60041126210417	2.68832598366303	3.51049961264766	2.98979627462456	4.99389779816209	4.57276596537979	4.30651392458594	2.28907260522954	2.91405916943797
ENSG00000100934	15.4978074356188	20.2969508916843	24.9349122460782	24.7412089495313	27.835307554344	26.9804957782531	19.1496653773876	19.8713863135805	18.7384004889207	16.3384745672596	19.5958356975944	20.6426226607693	19.7267815262659	18.7145072003253
ENSG00000100938	10.8869362460855	10.3261970614616	7.49515828174187	12.4656234649432	5.63003727466482	13.0253495296881	10.0060448299303	4.56318718893544	8.48183003521217	11.7939636437275	10.2315301932615	11.1870662332205	5.12000382796617	7.73633769009436
ENSG00000100941	39.2577559708663	41.4758572266659	39.1123109650019	21.6231916605654	31.1243332262368	25.9054223437242	26.3739012052463	48.8994595390852	45.0370224145835	36.6437223678906	37.3502675053683	28.3184734835145	40.850547434039	44.3631364277266
ENSG00000100949	0.889224271661612	0.519992283261832	0.214236070941454	1.78011746041803	0.521658731352825	1.36651147022445	1.10306150425599	0.290980817253061	0.260046249937354	0.526217866801819	0.765421095892469	1.06317435370713	0.44219088128938	0.41530991607299
ENSG00000100979	13.4493083496047	4.18388401868449	0.149208758798191	1.73921919409913	0.414715243361446	0.954265968050799	0.837786343113776	6.57171770412625	9.73746300682786	14.7371127965259	21.8286827733845	11.8529796504866	4.60391736595759	4.66792508480781
ENSG00000100982	1.05706750397342	0.266185369954654	0.145089128404653	0.440739501582397	0.354017235269371	0.372439273950992	0.480840869864398	0.444886720019924	0.450968253153064	0.540499658390367	0.901719126266393	0.610056167712296	0.121754492039286	0.471728079325474
ENSG00000100983	0.464569313779013	0.554180301019989	0.696109829132668	1.1890183602814	0.55701720156078	1.32792906142	0.825506702898679	0.868233250466471	0.863955109488304	1.51167232663553	1.90265023777616	1.10627446372638	0.289771563846761	0.884211627665071
ENSG00000100991	26.7873911977839	26.2368074192866	25.1643324858407	31.6905062491209	30.6096674958387	30.3199827999748	32.0558699384086	26.9313710644098	25.6132077527847	23.3069274643366	30.3304333884806	24.5767006789128	25.5755593064653	25.2036349174066
ENSG00000100997	52.5705514270058	43.0874860740059	30.1191250434111	48.6611322256988	47.1206134862319	44.4654669900113	46.9202985216158	52.504146857009	43.3266378889747	49.3301717878908	66.1215009691371	50.3455275019559	40.4142584037289	36.6772532721105
ENSG00000101000	4.86134088109818	1.43249308683813	0.984857494866929	0.860235259842518	1.75102593613708	0.62686105081196	1.2887262925617	2.12833289953925	5.26255980934569	3.45609819205386	2.08889610113854	1.98059713448005	2.09139213931836	1.95407070329838
ENSG00000101004	0.430095344722747	0.245209198698829	0.183599743831143	0.148464835806705	0.0960175557370919	0.292712296815086	0.388796349574396	0.234656042834827	0.204739725983239	0.321781691639861	0.460988426156665	0.36297913441067	0.115563252939693	0.163581262577318
ENSG00000101019	2.43215542833765	3.1114239270579	3.83009969490706	6.3264323348894	2.37900995819961	7.63084985136931	3.38478969972962	1.82360542881911	3.821448562059	2.46083002385733	5.5523758798808	4.16973229198047	2.22265158256548	3.77638835153726
ENSG00000101040	2.83079877551052	3.10713199723635	2.95375663215298	3.63650145406943	4.41239115217521	2.82113799568563	3.2381591648071	2.81892684711373	3.23721385160833	3.21648813793484	3.74678866878661	3.22878076217435	2.67678433385385	2.02538266184478
ENSG00000101126	24.3259697219908	24.7693938707091	26.1694142785793	20.2023273404955	21.387011122579	22.4116192645369	19.0626005356225	27.2914117761172	23.922085505732	24.766521479838	22.7895974950538	21.5370662662431	21.0779762066997	21.7748754821909
ENSG00000101132	37.3540003783831	24.1475351843548	15.5466416148208	33.5371180524978	47.6509644318	34.2696292171536	35.7835409043598	33.0548236891803	27.9780152684957	28.3925088787055	31.7108218229501	25.7272319615265	37.898331858053	39.902048073767
ENSG00000101144	0.67452016117542	0.319726092041535	0.197686722148548	0.0289042434333331	0.102896610068624	0.261766296634428	0	3.9112320137467	1.39643841392624	1.19165740462345	0.246161426868381	0.393047160563216	0.382174925044637	0.185465675837247
ENSG00000101146	2.56638356668943	1.49510118113263	1.40761152455909	2.9293868763378	0.973831034140746	3.01859909133379	3.24294057185492	0.541305152696614	1.56451025595696	2.16344292679589	2.70396162633604	2.65567541126416	1.13897209648952	1.05671391540323
ENSG00000101150	23.3241320115201	26.5460168368672	44.9709863626401	37.5633433103114	45.8122141220277	40.5731569580572	58.3844686961012	45.5878523859832	37.1753596846848	30.2886276110938	30.780848809356	30.0748743989872	44.0060925655957	36.7199179404417
ENSG00000101152	8.11196872764137	6.32817441230833	6.2996857861132	10.5527219502708	5.13331212461375	10.5523233989711	7.27808352969071	6.6201795007745	5.02545075436074	8.91041364923648	7.55566925055688	9.09740384898921	4.95292584490472	5.22347967250051
ENSG00000101160	24.1237519991146	8.59545984793334	0.462593067475903	2.73477573781556	1.91678955178732	1.8384672316724	1.01619714863071	11.7955895234711	12.6369480903644	25.9560483584667	35.2493501231871	20.2134938942635	6.6351962218447	6.30965143501149
ENSG00000101161	3.50716370890383	3.61195231867785	2.3393357241743	4.45381844015693	1.78274655696235	3.84235567849378	2.34955038561948	2.77274817281797	3.09756885400835	4.29245116186095	5.69964579185063	4.71047291810955	2.48425348775833	2.3484016420445
ENSG00000101189	9.44606474288411	13.6555680297576	20.2736185350689	10.8548764694971	19.9953251418621	8.72397131143199	14.4397589870357	22.5869539606209	15.2231621769673	16.0022139322927	13.3289986852435	9.71594416864928	18.966273033726	11.920911655433
ENSG00000101193	18.5987019502882	19.2846640355549	13.8475296219764	18.736148682138	8.56867476752585	15.9422429431909	17.2090905287727	25.8669706811888	20.5205673212406	21.279745287172	28.1733527027284	19.242681809028	22.5864821071575	21.0374783457169
ENSG00000101199	0.538633051653894	0.750236216213695	0.854879650140173	1.28958059632338	0.452465359871199	1.14323536778422	0.518497992133067	0.220199787361555	0.701231910363148	0.923965298987162	2.03137658350463	1.55365211420033	0.46523289847855	0.265088479614592
ENSG00000101210	0.370857870746838	0.435115854367913	0.84696542623557	2.91356452242321	1.76326780190309	2.97471154551658	2.59787190041215	0.202175184279913	0.120654700671456	0.243992256460649	1.52418028820645	1.241407724368	0.751249659056239	0.579597802872362
ENSG00000101220	0.50371836149541	0.351252807460826	0.49129575831444	1.37944093898781	1.49956199958512	1.81405385846615	1.49818139431693	0.164608565597241	0.920294492951042	0.626191213211325	0.576882999542712	0.925741482923387	0.473852944053262	0.0390150874062998
ENSG00000101246	8.06564222301575	4.41806319257724	2.43653834776673	8.83449939430585	3.10349736765526	7.69014383231996	5.49913538522383	5.08154548626858	5.18570685068671	7.23822965539717	7.7666083122342	7.28110463855444	4.64461579016147	3.87845401388567
ENSG00000101266	61.6178808971975	70.7289264225078	77.2469895433276	53.3575076088824	62.8314152445504	61.4594761439851	49.7278212589245	56.3508153889051	66.1181335352109	58.6546779026057	66.5289304807068	63.8386380209368	70.9916706600083	58.306242433016
ENSG00000101294	3.98087663866118	3.49385648612778	2.35487836080923	5.91965521416525	4.61372842145876	5.72891980438707	3.13188311972823	1.67305609988295	4.41083330028168	4.00052410263739	5.99648470349713	5.30638076297607	2.60258348195337	4.29359352671463
ENSG00000101298	0.0254546968460417	0.316448745913095	0.590444738830242	1.17406501526501	0.852219352676826	1.02888049187534	0.870049720719036	0.125000319222253	0.148677895462912	0.115797109893047	0.423913829922971	0.38011511746236	0.260295026739304	0.290233964429242
ENSG00000101310	13.5768102698564	12.7000628669046	8.73640344997124	10.1237099389897	15.5660666605324	8.9242453731559	7.62778775820709	18.4512200949829	17.5023379345789	13.5280770353029	11.8770066477887	11.770920737761	13.1807554255075	13.5914544193983
ENSG00000101335	1.5536598435558	0.44091220131441	0.0975304462043616	0.225895155447769	0.201331198330459	0.375990598217354	0.14251676275162	0.195185738761581	0.390436689282073	0.836320810912153	0.341932556755958	0.51198227223684	0.112762017435958	0.256360939137532
ENSG00000101336	4.33491576100415	1.77330598276372	0.145539824610618	0.283783401873168	0.303064986231671	0.198553027424753	1.31845910783534	5.80976461589619	5.60145743125482	8.02537625744529	5.35202249302599	3.57596495497599	3.18897363814138	2.03901099290858
ENSG00000101337	2.43570807835821	4.33333990110423	4.42471719074286	4.98014291317343	4.73711948508748	5.55164923164853	5.38387228718504	4.54264347536013	5.70015704382588	5.95858146519582	7.23906825174542	5.36771916769651	4.484516457752	3.65843209503324
ENSG00000101347	4.92058581487304	7.38082629251711	1.36214246971768	2.24378159360156	0.709867516501576	2.0801410701471	1.90847912061143	8.74157961699096	4.74791122923565	2.84283609544003	5.97941283157431	3.61615737982434	3.30967269172661	4.88766742819395
ENSG00000101350	7.08788433273874	5.9044694694305	6.12213051218628	7.01015187449457	4.58131450529193	6.9331191843592	4.82479121173295	4.82893327739344	6.29203073314064	6.0102559578116	7.41063320956329	6.55101570679487	4.97464652764257	5.432723437664
ENSG00000101361	12.700978048296	10.9318165207281	17.7449004938489	24.8157494434231	11.7581533581231	25.3292057976023	16.5563161855154	5.88845638224434	10.3969507127432	13.1223009052077	16.8176277336807	15.0911263589862	10.3095710901295	16.0936791381008
ENSG00000101363	6.59624016107551	4.57315006117629	3.39122335383334	7.62008481254643	5.9686553881853	7.20993556303731	7.13995494763116	2.99227712914406	6.06690102836569	6.50447750901212	8.94596123287786	7.97240926621794	4.53519537081213	4.00762616781978
ENSG00000101365	18.4285081641985	18.0603212160362	21.5680156110973	45.4302665800521	28.2724564259225	45.9235572555124	33.8238644240354	15.890426574493	16.4181801336956	18.1364132665442	24.0243891808459	24.2990683059467	17.4765474808606	20.560908805796
ENSG00000101367	129.334195195224	90.9738961772768	59.8607144075124	51.3498232959364	48.2440586337117	46.1291274831277	49.0161873553772	123.976671340387	117.525786831375	128.562810562597	106.915325194021	96.3672127962294	103.18087612292	78.3658842918207
ENSG00000101384	2.81664316055395	2.26020374845691	1.66100214217262	1.4289152686611	1.98685859030022	1.40108782852179	1.37316455259461	4.82123891565315	3.55794422299247	4.90396624296696	3.02223938841277	1.80830284501794	1.91658209321633	3.0066086506325
ENSG00000101391	3.44065428363311	1.75254731328935	2.12086130369659	3.61912389850593	1.73830448150242	2.57988936705751	3.31419407516602	0.925325511353224	2.05259300615437	2.5605331419078	3.21824362614366	2.72400661900215	2.54992932982567	2.11734631947017
ENSG00000101400	0.413937892712832	0.123281701249443	0.190550643026863	0.724652038284822	0	0.745460231988188	0.384936221804113	0.0967178707604041	0.26928899319508	0.161590744899133	0.576556447615614	0.320043972567421	0.0184211869535317	0.321779952151638
ENSG00000101412	0.832498042273652	0.837011530274226	2.51030000574231	4.02385278684422	1.41648595047436	3.89994350299632	4.14313902275647	0.992871782815502	1.34074351671728	1.69276007133913	1.91571128050723	2.14204867869208	1.12448314660598	2.06179779888547
ENSG00000101413	5.73721475011483	4.7008721506317	4.0561881848503	5.41823101908645	4.12638759609404	5.23233256882722	4.79802593952288	2.9825043639977	3.28728315407594	4.11565937634082	5.52168652506297	4.19639954678944	4.00003631803001	4.07824823590432
ENSG00000101421	1.44332138643353	2.11646410183314	3.60562615717703	3.70420414220248	1.17846868839915	4.7098016150219	2.40253627564314	0.437979300191863	1.84786002570929	2.21145737584541	5.03993997187232	3.23332013262927	1.89656483000766	3.06463479990431
ENSG00000101439	334.685596354773	296.21121482299	113.230454938112	355.948754697894	173.933969405612	287.014839867792	296.668454293891	218.220264253231	249.95659403346	401.721374833783	784.765858505108	661.275157963872	230.118237410638	314.615023056882
ENSG00000101444	12.9312689513918	7.51311977891025	7.10907209211702	10.5383341773281	14.2961543118549	11.1483056607472	11.2301514323813	11.8594536790473	8.09875494260434	9.79771024885121	8.62901385839525	9.20064389202464	7.60637224835655	8.49679165998399
ENSG00000101445	0.905064659723481	0.75563380570555	0.153122279175691	0.718096689265064	0.798593287079584	0.79244693044009	0.562983733943594	0.233796020687638	0.836017323403015	0.925278803239019	1.63992029290394	1.42402846353166	0.325869499056587	0.229816945845628
ENSG00000101457	1.92177659098199	0.558218626939611	1.66482649529707	1.43880525926204	0.640489435173556	1.33631663903414	1.80904613676177	0.498720701600745	1.19216185765976	1.08891811603697	2.93386507072248	1.99384974333818	0.762271887453848	0.902577239032452
ENSG00000101460	1.80435018854946	1.43156317065971	1.36487914200906	6.30147873922777	2.5753408598095	4.05702034730713	4.06483830241667	1.1328822367912	2.45195990638834	2.28186538373491	5.79352015648085	3.64985118160321	0.394080419019145	2.52038833782498
ENSG00000101463	1.60033056097818	2.09934815477642	4.46430531202202	8.0808200249571	5.1775310226213	7.67828922277138	8.89323434509058	0.280455011426338	0.334592318906728	1.31878132439978	1.2457293061236	2.34420699685226	2.15368510626464	3.38505119380504
ENSG00000101474	10.4112648351173	11.3842515476267	12.7272976661437	19.882698112325	19.2479380568012	13.9992140893544	13.6336357968218	12.6242680990384	14.2433154518586	13.9528418113126	13.0744499871959	13.1265770718122	10.6070568557454	14.5635552008962
ENSG00000101557	162.145414582433	208.926710383395	338.582786817867	296.156648239023	388.2784206523	309.75278195764	359.193580763773	201.770822202634	185.435456432194	141.415892300817	148.12028160428	154.074345738048	253.079831228987	262.688638574155
ENSG00000101558	231.491507408808	264.856091829195	301.675803017594	253.833945373855	309.927509566579	246.406630375286	316.918242702012	334.607899828958	275.792797498108	294.124253234716	231.556583748259	234.353187000162	296.17803683088	306.606708101527
ENSG00000101577	6.09118311961259	4.31457680081939	4.86700316205672	5.1533958869178	5.35401175760055	5.09057938135286	3.80485959900543	3.91867052336448	4.39077832347093	3.90829969442786	5.04824507326166	4.26341796584213	4.40709561033964	3.92796114683063
ENSG00000101654	10.1013765025179	13.5731923474189	18.0167522345663	18.2503388095516	14.1018903653327	16.0805236209082	16.3714516860874	16.7101747534804	13.0742400683931	12.7139447179783	15.1892877230042	14.7739771231879	15.3145389903129	14.4986498178939
ENSG00000101745	13.989591387282	13.9257421552962	15.4119858368832	7.16375129695525	13.1081978847887	8.87852718360402	8.96729708909755	12.2420140440881	11.3184339717189	11.1019256861117	9.50572597685666	9.71288199452245	13.9382215776692	9.96588579150104
ENSG00000101752	13.9061051323313	14.0204545389244	12.2031073460502	8.24667539168434	10.4506151160559	10.2146085133557	5.95955440360387	9.17637335639681	14.5819804317234	10.8291769723181	11.6030075153917	13.8161664655215	10.5426079930737	8.12820487668872
ENSG00000101782	51.914448924638	40.7289004672265	47.8907499401672	35.5324265948251	55.653160183535	33.8097722907788	39.8987272575133	72.8286566989101	50.2438983067454	45.3442234526224	44.8257600730896	35.6656404740311	47.7904483293413	40.8498451101161
ENSG00000101856	219.175775949552	232.496174954988	276.554853140455	182.098950732771	236.51704530493	188.152770208021	245.584493764394	337.045135213146	280.256991869877	228.140330183789	182.173076066746	178.945938702972	269.711475629263	255.382061669173
ENSG00000101955	3.63590994002374	1.64760155527713	0.553765639051178	1.06744355460388	0.460689814876181	1.05334225238857	0.609674289047654	4.03840923729675	3.70675326463073	8.48025033883876	2.55652606587646	1.7007988828877	1.60519117435941	2.86803512308268
ENSG00000101966	44.7463224544558	55.676925900244	51.2593630693752	29.0812679253698	43.3278771880167	32.8414452298388	22.7028714230933	51.4373723803399	50.5507616338536	39.5135564541669	36.6855388427543	43.2293897021812	60.7313933581568	40.1464747892058
ENSG00000101972	92.9384922841918	97.3338120324925	94.8780651923247	54.4815735237495	77.4010115809624	52.7460726642131	63.0591577904721	115.764425191429	99.1677589395324	89.265574027344	82.2815789107153	80.3564352933294	115.680549821044	97.264385363203
ENSG00000101997	1.14323957017703	0.681309169078774	0.382805697939227	1.18934764159526	0.319437314831834	0.893806421542892	0.760028040823852	0.389660034479397	1.33143499653073	1.89393005037987	1.14794420503276	1.46464718018192	0.725800247898763	0.789995751344347
ENSG00000102007	6.46068259128011	3.29738581335444	0.914295570064316	1.99968920937476	2.09368874894594	1.63909123949751	1.12041963336875	3.88055871371022	6.51559201049727	13.7775385152198	7.46352920921499	5.90331651523711	2.73815792182397	2.53773403552463
ENSG00000102024	94.5560794332791	113.621644907522	149.779798134756	142.315384475099	152.873999391879	145.342419420065	143.994584276296	106.685530290378	112.047948319128	102.280577003728	91.0340050065941	104.54278655836	127.289413754968	132.965836216595
ENSG00000102030	2.73860893048249	1.37365441798188	1.41904044419196	1.90909349539629	0.729654496951561	1.39660428497894	2.06894056923026	0.470530689046834	1.32081755091867	1.00948955313535	2.1424067176647	1.52471366411011	0.455104191832039	1.288069105303
ENSG00000102032	3.30162437890845	1.18214995569982	0.569142521160744	1.22817873063081	1.6832328377355	1.33178781675045	1.30919822677906	2.28867258017982	1.82781011299277	3.3766003134552	5.27087782954259	3.55442850686658	1.25475944360797	1.25150162110072
ENSG00000102038	8.21649882983312	7.38393180824795	10.6968910456705	5.88782224000937	10.8542797365871	7.24777545337067	9.8157980751716	4.43284854204688	5.09721941552168	4.99381475223735	3.9487618515089	6.04742565885863	8.92764177492154	7.57797871075131
ENSG00000102054	180.181806436413	149.815792472191	129.159075783349	138.1994750854	124.802273249542	123.279458648385	132.255811121915	180.169884781869	179.678912459564	174.539081837656	158.416951760272	152.68249351535	155.81608897721	179.883020209134
ENSG00000102081	67.3202068068248	64.9682108507012	81.0799223928343	39.3967056766702	70.0639194867351	39.2388667747333	51.7617875892105	94.7277629096772	75.5172261326317	56.2724921143629	46.9695345519292	45.2473502290226	76.7356246761687	66.3149693168952
ENSG00000102125	3.86444182479102	5.00894781237928	3.00706234503081	6.06316731093031	2.94933393170724	3.92079976886809	5.49612964765459	7.35287656479521	6.17572479952576	7.49087943471156	5.9615342210538	5.58670701210306	3.22317123762488	4.42911431088864
ENSG00000102144	158.166866565921	148.184662726053	290.502953300979	244.3250340473	154.112236351155	215.647014137698	253.668783497346	112.613065878658	157.38681396834	150.003487930505	188.970311067855	140.460885006467	134.408964189263	175.583934129031
ENSG00000102172	27.4991495880745	47.8590274551609	93.0762754222433	77.6445450512943	105.760362885099	92.348624599405	87.2524835878289	31.2849998156019	26.103028716839	26.6850751974683	33.7652785195493	39.6739855137918	56.960255509273	56.6389149822821
ENSG00000102178	5.38205681662534	8.0209332794204	11.6311874509025	20.4372036769865	13.4505778217701	16.687182952753	18.720407862507	4.7473033817277	5.66131347250305	5.83031538085665	9.26254571017169	7.2050373034223	5.68158462412741	7.96435307796994
ENSG00000102226	5.9149249610286	7.13733974879341	8.27511764343538	12.5736418604438	12.8978296587663	11.3755338941994	11.316279490377	6.98786354085347	5.11419890998932	5.71247751985643	7.29328532051266	6.74743140736187	5.59375397467921	7.28257011950617
ENSG00000102230	2.48085520987908	6.09751664039994	10.5923214202185	14.5782755589403	11.0211438102861	17.4275660317552	11.9425552211761	2.54441454243225	4.25611641943358	3.27045954641591	4.79038038946825	6.97147096328134	6.1687540754314	6.53181586718348
ENSG00000102241	43.3572351204574	33.3795124972471	44.3583643918578	29.0566513765051	30.9948757617205	29.5516273249708	33.7078283112192	42.5571393785124	40.1314389729234	34.5724899928428	32.7567611871054	31.0716767022566	38.9479853556224	36.67328867673
ENSG00000102265	25.0349658068098	11.0752788471959	0.15839821571679	1.81163148312742	1.94098333812562	1.03148189029629	0.344922524081766	20.5641737318966	19.5800655863176	32.6984399182544	39.6966281462806	24.0616589607971	11.1864510294122	12.6790195479878
ENSG00000102271	30.0778777778822	48.0518221582835	83.5316167670099	54.9520245412674	88.281141973816	56.2754115279915	80.9359717852635	53.3232073484406	37.9702486791428	21.1966081261993	26.5730080759696	34.218180401871	55.4766045446777	59.3783817107648
ENSG00000102316	9.6733413352831	7.60144167094578	6.93418449605807	17.7099380347233	12.6251593743455	14.533530143662	16.9648658036914	7.71780506243114	12.0274860222996	10.9610540169207	11.7725394225082	10.4274355231765	7.55169921979313	8.29149912994367
ENSG00000102390	31.5001934701463	24.5481031072697	16.9422900239728	16.8712668315182	21.5052698632555	20.761779453548	18.1316654793277	31.7105552283021	26.028719367179	33.7080252893969	28.4589361216667	22.9035238935644	30.0817310122131	23.5049613729731
ENSG00000102393	17.870510267863	16.2151832340925	17.5373403256426	18.2832173606656	15.5538665708796	19.8554896768146	15.6437356242155	13.927718152149	14.0080031864537	20.1432588374371	20.582277439587	16.0182271361164	13.7235599043793	14.2343356993167
ENSG00000102401	41.5481131721243	54.50863221084	89.8507369752234	84.0874189884229	71.1388185148469	79.7879636598323	74.5349152787896	38.0288457691444	43.2632559517424	38.5952361085049	43.5855222258627	45.4648127601238	52.0557007635268	60.5361550288795
ENSG00000102409	6.17590165124355	15.3869277454928	9.65267958781333	17.6191900744297	8.93545274666536	15.8806700612743	18.1077324392654	3.33953163762906	7.97310391790871	7.79220459543526	17.4073702239272	11.6777376114535	13.1186896003432	11.3702442219655
ENSG00000102471	185.481789689997	195.319048176127	301.891656546578	215.46530767672	326.556249838228	214.21139016678	337.891803462216	238.068611601807	202.860894437827	164.063399272698	161.33942152076	152.271564615181	273.374204485345	269.652184380729
ENSG00000102531	13.4984910456838	12.5011468228279	8.86294862307074	6.63038156626636	5.86820484724328	6.40567304390601	5.30908281499992	12.2540046616255	14.1414589869461	13.5458440235531	12.047548839505	11.5668568937012	9.52838654966494	8.96325099686438
ENSG00000102547	43.7392541092575	44.7521716909985	41.8699668540822	46.6234114332923	40.2420754199091	46.9917832999181	40.5411587836648	44.4666288198152	35.9763331563907	41.9709380837751	42.9312604146039	39.6504300832884	49.8807969838086	43.0597226461783
ENSG00000102580	24.3600056529447	21.0990006877519	11.9486260912638	11.2486313098751	9.86162120631082	11.5930853937124	11.7322265391527	23.9452459388058	23.8884756328288	25.8988316146873	22.4838523649555	20.2090799761458	16.1822673172534	15.4759645362203
ENSG00000102606	1.94960743446874	1.56886498902643	0.735176723861617	1.22380249464456	0.467181773328036	1.57613012897501	0.807382985716205	1.30343020166198	1.50640360712743	1.43578586597766	2.6228793894697	1.82544694165424	0.92226420577721	0.855187376613381
ENSG00000102738	4.87337895345547	5.58947604825088	3.94447031788041	8.54496953679416	5.45907337374184	7.75754956142272	7.37430445136482	2.788283112707	5.29237623216806	5.84912945553867	6.88861976708303	7.15600550270367	4.41795648419865	5.25598903695553
ENSG00000102753	44.5310721800342	42.436196047794	34.4819834469697	32.6528530885412	34.8008648021515	31.0262849170509	28.7247529391866	44.3839172010252	42.5429425614722	41.8334903934708	33.8695203698649	39.2046346409665	38.4920931664281	28.2473144547242
ENSG00000102760	5.67094833398819	7.47845959594744	8.44160784578495	8.195901762875	6.72847302094406	5.52767790077284	10.1867812696103	12.2557129321531	7.12754173379135	8.31010664425931	8.93421733569831	6.81658121377968	7.22119820633094	10.0809881504488
ENSG00000102781	3.51737976284346	2.87975962594764	4.1366270897636	3.02623221200849	3.8169184379311	3.98629558347554	2.63183331240305	2.04737633147674	3.20696614761704	1.52244146337288	2.37096822447715	3.12217821011557	2.21414341791386	1.49748082508537
ENSG00000102804	300.387151500858	305.663514983083	251.676528959422	292.899327220685	282.319823461523	308.119609281627	319.028050271921	350.825720060816	474.48571188361	331.112268613576	326.557830942521	263.997363837654	226.909908863866	387.016757261887
ENSG00000102858	3.34791716774044	1.86309216145537	1.44876994069719	4.83284568936721	2.45317957460299	5.47020966680024	2.81517722795321	0.779998256672378	1.7853970111996	2.9899452571809	6.26685979393022	5.01896282211515	1.53229477323576	1.88776012277346
ENSG00000102871	2.32117932188372	0.355307265886804	0.0785409614338066	0.50223044854407	0	0.491872765752773	0	0.632170430622352	0.693977465191848	0.588059118141696	1.60631883446338	0.648469296415322	0.333386172562248	0.117941130283226
ENSG00000102879	3.72116856208843	1.03543746249492	0.448381715239675	1.00840301208513	0.266030612084413	0.678705583971462	0.281820603015194	1.94147947761367	1.70217143414653	2.40555384333327	4.67351939248158	3.29555936429499	1.06390446396229	1.63488318881812
ENSG00000102882	12.6779509693947	8.90215848935668	8.75902059629131	23.813500704507	10.5252253175706	16.2148800214366	12.5635163590237	4.8370133699702	7.52065741048079	11.4454922573544	15.6263288072347	17.4131304070962	4.4399856653483	7.00158626682715
ENSG00000102893	9.92780506585865	14.2997806264198	17.1093587492902	12.6089238302208	14.2568630870066	14.0058713281837	10.0174300581052	8.07013938843239	10.2448571086187	10.5480343779325	10.8672936619951	13.5531081918902	11.4111518369907	8.74370110290134
ENSG00000102898	16.6933324891994	12.5408773214321	10.7502497825506	17.3258060060036	12.4887428319224	15.3161100263548	18.1235625850702	13.3323047112999	14.1487955946067	15.3852436020271	18.1424575806592	14.8954165934168	14.0610409618326	14.4142038597802
ENSG00000102900	2.22459814053491	1.36896142681643	2.07862827553904	2.03163097036925	1.67422052899605	2.15054408731008	1.01919832416689	2.22838373137092	1.53431597872984	2.01160129225865	2.24045542829139	2.34581415290128	2.24385682224142	2.23029906332298
ENSG00000102901	0.111141670598468	0.184998395507574	0.670047612346606	0	0	0.0403541700031592	0.100531415187039	0	0.310845502672215	0.204433804157465	0.310294266813968	0.161104565848155	0.236222050278949	0.0986200327132687
ENSG00000102910	11.9148605073344	12.897152741573	12.8109855638337	14.9592376503603	20.6734020429351	12.5243860899493	12.7936555373533	12.8386951700854	14.2833116066439	11.7056355352147	14.7459243004687	12.1279723753049	14.9633222427707	11.543183040305
ENSG00000102924	1.00463000696525	3.08425549501506	5.37179593431046	10.1765231838128	3.36908135379197	9.2266192545983	7.51235730105401	0.410874177631026	0.914408974587512	0.503147301859167	2.39197634277096	2.43866732405414	1.03131739452675	2.25813348320715
